,abstract,citations,link,reference,title,year
164,"… To solve the problems that were pointed out in this survey, this paper endeavors to develop anew  architecture by …  Comput. (2016). Google Scholar. [7] Yang S., Wieder P.,Yahyapour R., Trajanovski S., Fu X.Reliable   placement and routing in  … ",3,https://www.sciencedirect.com/science/article/pii/S0167739X18324208,"Sivagami, KS Easwarakumar - Future Generation Computer Systems, 2019 - Elsevier","An improved dynamic fault tolerant management algorithm during cloud security VM ""rollback"" attack virtual machine IaaS migration in cloud security VM ""rollback"" attack virtual machine IaaS data center",2019.0
214,"… by a constellation of networked apparatuses, in a distributed processing or -basedarchitecture … information that shares a  policy as a uniform  domain … viaimplementation of network and device communications, adaptation of  communication … ",4,https://patents.google.com/patent/US10210333B2/en,"IIWD Smith, SNU Ahmed, J Czechowski III… - US Patent …, 2019 - Google Patents",industrial control platform,2019.0
26,"… 11] Z. Chen, F. Han, J. Cao, X. Jiang, S. Chen, “ computing- based forensic analysis forcollaborative network  management system … K. Kourai, T. Azumi, and S. Chiba, “Aself-protection mechanism against stepping-stone  for  ”, in Ubiquitous … ",3,https://ieeexplore.ieee.org/abstract/document/8776897/,", M Saran, R Kumar - … Conference on  …, 2019 - ieeexplore.ieee.org","A survey on cloud security VM ""rollback"" attack virtual machine IaaS over sensor-",2019.0
60,"… To guide future research, we discussed generalized  measures and requirementsto be taken to achieve  virtualized implementations …  providers, -as-a-service based on  introspection and ensures the best  [8] … ",1,https://link.springer.com/article/10.1007/s41870-019-00294-x,", A Aggarwal,  - International Journal of Information …, 2019 - Springer","Virtualization vulnerabilities, cloud security VM ""rollback"" attack virtual machine IaaS issues, and solutions: a critical study and comparison",2019.0
55,"…  Agency (ENISA) reported that Dropbox (a large -storage service) was by DDoS … In general, this research is based on the information exchange between . Every is loaded with its own IDS, so if one is under , then the cooperative IDS … ",1,http://www.academia.edu/download/59222973/05_Paper_31031920_IJCSIS_Camera_Ready_pp67-9020190512-80804-19u1ak0.pdf,"L Alhenaki, A Alwatban, B Alahmri… - … and Information  …, 2019 - academia.edu","in cloud security VM ""rollback"" attack virtual machine IaaS computing: A survey",2019.0
165,"… Although there are many open source  such as Eucalyptus, CloudStack, OpenStack, andOpenNebula … for author's keyword search, the search string will be “Trusted Computing'' AND' Computing' … as an SW-based vTPM does not offer the same  properties as … ",2,https://www.sciencedirect.com/science/article/pii/S0167404818302712,"FAM Ibrahim,  - Computers & , 2019 - Elsevier","Trusted cloud security VM ""rollback"" attack virtual machine IaaS computing architectures for infrastructure as a service: Survey and systematic literature review",2019.0
52,"… Monitoring  from the  (C2): The most sig- nificant issue is to  the  rather thanmonitoring …  awareness is a  concern that is often overlooked49. The misuse ofopen  services by users often allows an attacker to access the system, so users … ",1,https://www.researchgate.net/profile/Khalil_Al-Shqeerat/publication/331197914_A_Taxonomy_of_Virtualization_Security_Issues_in_Cloud_Computing_Environments/links/5c6b997592851c1c9deaae6b/A-Taxonomy-of-Virtualization-Security-Issues-in-Cloud-Computing-Environments.pdf,"NM Almutairy, … - Indian Journal of …, 2019 - researchgate.net","A Taxonomy of Virtualization cloud security VM ""rollback"" attack virtual machine IaaS Issues in cloud security VM ""rollback"" attack virtual machine IaaS Computing Environments",2019.0
337,… disclosure(s) are submitted under 35 USC 102(b)(1)(A): “ Yet Usable … 9 depicts a computing environment according to some embodiments of the present … executing  policiesassociated with each execution environment (because each  policy contains … ,1,https://patents.google.com/patent/US20190036978A1/en,", S Regev, R Peleg… - US Patent App. 15 …, 2019 - Google Patents",Intrusion detection and mitigation in data processing,2019.0
281, system for managed computer system. Download PDF Info … A US201816112648 A US201816112648A US 2019068622 A1 US2019068622 A1 US 2019068622A1 Authority US UnitedStates Prior art keywords manager  alarms process  Prior art … ,Alle 2 versiesIn cache,https://patents.google.com/patent/US20190068622A1/en,"LIN Peixiao, A Chopra, DG Wing, V Ganti… - US Patent App. 16 …, 2019 - Google Patents",system for managed computer system,2019.0
137,"… The individual  hold their individual identity, but interfaces for application and data portabilitybetween themselves are provided … Platform layer • Provide secured application developmentand execution environment to  users … Follow the -aware software … ",1,http://search.proquest.com/openview/66665ae705198eee3f12585401b42130/1?pq-origsite=gscholar&cbl=25782,", R Goyal - Software Quality Professional, 2019 - search.proquest.com","Assurance of Data cloud security VM ""rollback"" attack virtual machine IaaS and Privacy in the cloud security VM ""rollback"" attack virtual machine IaaS : A Three-Dimensional Perspective",2019.0
30,"… Multi-tenancy is another feature unique to , especially in public  … in the  andprovides situational awareness through continuous monitoring of the   [29] … prototypewas based on firewall technology and authors revealed that the  policies are … ",1,https://link.springer.com/article/10.1007/s41870-018-0108-1,"A Singh - International Journal of Information Technology, 2019 - Springer","concerns and countermeasures in cloud security VM ""rollback"" attack virtual machine IaaS computing: a qualitative analysis",2019.0
339,"… 239000008264  Substances 0 description 18; 238000004891 communication Methods0 claims … These data centers provide physical  for these resources, protecting … DETAILEDDESCRIPTION; Conventional  computing systems typically locate storage and … ",Alle 2 versiesIn cache,https://patents.google.com/patent/US20190311127A1/en,"Y Raghuram, SM Balle, NT Cook… - US Patent App. 16 …, 2019 - Google Patents",Computing devices,2019.0
120,"… which can be treated as suspicious are, over resource consumption, violation of  policies,an … They have customized the existing Provenance Aware Storage System (PASS) to suit the requirements … This may not be always possible as the user of a  may not be … ",1,https://www.sciencedirect.com/science/article/pii/S0167404818301895,",  - Computers & , 2019 - Elsevier","SNAPS: Towards building snapshot based provenance system for cloud security VM ""rollback"" attack virtual machine IaaS in the cloud security VM ""rollback"" attack virtual machine IaaS environment",2019.0
130,… The report on open ports is given to a   administrator … W7. Windows-7.  Server3.8*1.2 TB. 64 GB … Vulnerability patching is implemented using  Shell (SSH) where theproposed framework uses the Java  channel API to execute SSH commands … ,1,https://link.springer.com/article/10.1007/s11227-018-2698-6,",  - The Journal of Supercomputing, 2019 - Springer","Designing an efficient framework for vulnerability assessment and patching (VAP) in cloud security VM ""rollback"" attack virtual machine IaaS environment of cloud security VM ""rollback"" attack virtual machine IaaS computing",2019.0
43,"… Tari Z (2014)  and Privacy in  Computing. IEEE  Computing 1(1):54–57 … SelvamL, Kumar PM, Renjith JA (2014) Encryption-based  sharing of data with fine-grained accesscontrol in public . Journal of Applied  Research … ",1,https://link.springer.com/article/10.1007/s11036-019-01261-3,"L Joseph, R Mukesh - Mobile Networks and Applications, 2019 - Springer","Securing and Self recovery of cloud security VM ""rollback"" attack virtual machine IaaS in cloud security VM ""rollback"" attack virtual machine IaaS with an Autonomic Approach using Snapshots",2019.0
330,… These metadata files contain SAML attributes (or certificates) for  authentication betweenthe … The on-boarding enterprise users with a  provider may lead to duplication of … SSO productssuffers from limited authentication requests and non- versatile  tokens … ,Alle 2 versiesHTML-versie,http://www.diva-portal.org/smash/record.jsf?pid=diva2:1316547,T Kodam - 2019 - diva-portal.org,A roadmap for ensuring SAML authentication using Identity server for on-premises and ,2019.0
111,"… Most public  are sh- ared environments; it is critical to ensure that hosting providers can …With that being said, a hypervisor based solution secures ONLY a specific  group; if the … Hence,while using the hypervisor to monitor  within the , hack- ers may find a … ",6,https://www.udspub.com/ajj/public/index.php/jsc/article/view/67,"A Giannakoulias - Journal of Smart Cities, 2019 - udspub.com","computing cloud security VM ""rollback"" attack virtual machine IaaS : protecting cloud security VM ""rollback"" attack virtual machine IaaS -based smart city applications",2019.0
273,"… erasure; Buffer overflow by executing in a restricted environment, eg sandbox or   … 8 depicts a representative  computing environment in which exemplary aspectof …  computing resources and certain capabilities that must be dropped for  … ",Alle 2 versiesIn cache,https://patents.google.com/patent/US20190068641A1/en,", , … - US Patent App. 15 …, 2019 - Google Patents",Application-level sandboxing,2019.0
279,"… For example, there could be several  private , elastic load balancers, with severalhundred … running software application(s) such as  elastic compute, storage, network, groups, routing … For example, if  block storage 408 with 100 GB is attached to a … ",Alle 2 versiesIn cache,https://patents.google.com/patent/US20190171966A1/en,"G Rangasamy - US Patent App. 16/207,089, 2019 - Google Patents","Automated application reliability management using adaptable cloud security VM ""rollback"" attack virtual machine IaaS learning models",2019.0
34,"… doi:10.1016/j.ins.2013.04.028 5. Alzain, MA, Pardede, E., Soh, B., & Thom, JA (2012). Computing : From Single to Multi-. 2012 45th Hawaii InternationalConference on System Sciences. doi:10.1109/hicss.2012.153 … ",1,https://www.dpublication.com/wp-content/uploads/2018/12/RST-7-135.pdf,"T Atobishi, S Podruzsik, SZ Gabor - 2018 - dpublication.com","A review of the cloud security VM ""rollback"" attack virtual machine IaaS challenges in the cloud security VM ""rollback"" attack virtual machine IaaS computing",2018.0
386,… Dumpster diving 1 ■ Shoulder surfing 1 ■ Hoax 1 ■ Watering hole  1 ■ Principles …Bluejacking 1 ■ Bluesnarfing 1 ■ RFID 1 ■ NFC 1 ■ Disassociation 1 Cryptographic 1 ■ Birthday 1 … 2 Router 2 ■ ACLs 2 ■ Antispoofing 2 Switch 2 ■ Port  2 ■ Layer 2 … ,Alle 3 versiesIn bibliotheek zoeken,https://books.google.nl/books?hl=nl&lr=&id=hq1UDwAAQBAJ&oi=fnd&pg=PP1&dq=cloud+security+VM+%22rollback%22+attack+virtual+machine+IaaS&ots=dx345OZANn&sig=8vQbXmbmxxG5mCX4A_8xyudSgS0,"SR Christy,  - 2018 - books.google.com",CompTIA Security+ Practice Tests: Exam SY0-501,2018.0
320,"… Yan et al. [18] then went on to propose initial solutions to a number of the identified  andprivacy problems … Florin et al. [22] introduced military vehicle  (MVCs), a … Citation information:DOI 10.1109/TCC.2018.2834352, IEEE Transactions on  Computing 3 III … ",4,https://ieeexplore.ieee.org/abstract/document/8356038/,", , AG Zadeh… - … on  …, 2018 - ieeexplore.ieee.org",A tight estimate of job completion time in vehicular ,2018.0
342,… data Benefits Cons Fit for purpose The role of  Summary Chapter 4 … cluster Connectingto the Service Fabric party cluster Azure  functions Environment … HTTP methods Authenticationand authorization Endpoint redirection Content negotiation  API modeling … ,1,https://books.google.nl/books?hl=nl&lr=&id=CulODwAAQBAJ&oi=fnd&pg=PP1&dq=cloud+security+VM+%22rollback%22+attack+virtual+machine+IaaS&ots=111ddboCSe&sig=zSfzotASRAyBZYDBqWIi9v8VzyU,"A Mahajan, ,  - 2018 - books.google.com","-Native Applications in Java: Build microservice-based cloud security VM ""rollback"" attack virtual machine IaaS -native applications that dynamically scale",2018.0
348,… 2016-03-21 Assigned to INTERNATIONAL BUSINESS  CORPORATION reassignmentINTERNATIONAL BUSINESS  CORPORATION ASSIGNMENT … 7; 238000004891communication Methods 0 claims description 3; 239000008264  Substances 0 … ,2,https://patents.google.com/patent/US10129130B2/en,"GD Hopkins, TJ Quigly, LDC Saker, CH Stirling… - US Patent …, 2018 - Google Patents",Management of connections of a client application including server selection,2018.0
20,"… An architecture for  active monitoring using virtualization”,Proc 29th IEEE symposium privacy PP … Thomas, Eran Tromer, Hovav Shacham, Stefan Savage ”Hey,you Get off my: Exploring Information leakage in third party compute ,” proc.16 … ",2,https://hrcak.srce.hr/205758,"L Joseph, R Mukesh - 2018 - hrcak.srce.hr","Detection of malware cloud security VM ""rollback"" attack virtual machine IaaS on cloud security VM ""rollback"" attack virtual machine IaaS for a self-heal approach in cloud security VM ""rollback"" attack virtual machine IaaS computing using cloud security VM ""rollback"" attack virtual machine IaaS snapshots",2018.0
363,"… like computing, com- munication, and storage technologies, namely resource man- agement,, and privacy … On the other hand, datacenters are the main physical components of  …The convergence of mobile  computing is predicated on a reliable, end- to-end … ",57,https://ieeexplore.ieee.org/abstract/document/8444370/,", , … - IEEE …, 2018 - ieeexplore.ieee.org","Fog Computing: Survey of trends, architectures, requirements, and research directions",2018.0
18,"… of cost and scaling like public , while the  and control of private  are also …full access at the backend to the allocated  and thus proper  measures should … launchesits own malicious service instance or   instance into the  System … ",16,https://ieeexplore.ieee.org/abstract/document/8301700/,", A Bardhan, K Gupta, P Saha… - 2018 IEEE 8th …, 2018 - ieeexplore.ieee.org","computing cloud security VM ""rollback"" attack virtual machine IaaS challenges & solutions-A survey",2018.0
371,"… will cover Python-based offensive  tools and learn to automate your  tasks … 14,Creating and Managing VMWare  , explains how to automate  creation ona … that OpenStack was very popular in creating private  when it came to private  … ",Alle 2 versiesIn bibliotheek zoeken,https://books.google.nl/books?hl=nl&lr=&id=vJBiDwAAQBAJ&oi=fnd&pg=PP1&dq=cloud+security+VM+%22rollback%22+attack+virtual+machine+IaaS&ots=Bn_23U0IW7&sig=6-ii3AUaWSMqw2to7tgOTuCAFqk,B Aly - 2018 - books.google.com,"Hands-On Enterprise Automation with Python: Automate common administrative and cloud security VM ""rollback"" attack virtual machine IaaS tasks with Python",2018.0
8,"… First, in VMM [13] (hypervisor) where  provider is the first responsible on maintaining the …Network Virtualization is another  challenge in the virtualization since most  monitorsuse … to its related  by devoted physical channels remains the most  way to … ",3,https://www.sciencedirect.com/science/article/pii/S1877050918311451,"A Ahmed, T Zakariae - Procedia computer science, 2018 - Elsevier","Model cloud security VM ""rollback"" attack virtual machine IaaS Issues on Behalf cloud security VM ""rollback"" attack virtual machine IaaS Provider and User cloud security VM ""rollback"" attack virtual machine IaaS Behaviors",2018.0
196,"… and software stack of both parties involved in the data transmission through the commodity hardware [20 …  introspection via online kernel data redirection,” in 2012 IEEE Symposiumon  and Privacy … [8] NIST Information Technology Laboratory, “NIST  … ",1,https://ieeexplore.ieee.org/abstract/document/8500169/,",  - 2018 IEEE International Conference on Electro …, 2018 - ieeexplore.ieee.org","Fast tamper detection for hierarchical data in live cloud security VM ""rollback"" attack virtual machine IaaS forensics",2018.0
6,"… 5, Laniepce, 2013, Engineering Intrusion Prevention Services for  : The Wayof the Hypervisor, Proposed a hypervisor-based monitoring approach. Most promising,improves user  . Depends on the trust of  provider … ",34,https://www.sciencedirect.com/science/article/pii/S0045790617320724,"N Subramanian, A Jeyaraj - Computers & Electrical Engineering, 2018 - Elsevier","Recent cloud security VM ""rollback"" attack virtual machine IaaS challenges in cloud security VM ""rollback"" attack virtual machine IaaS computing",2018.0
391,"… H., Zhu, X., Qiu, D., Liu, L., and Du, Z., Scheduling for Workflows with -SensitiveIntermediate Data by Selective Tasks Duplication in ; TPDS Sept … Jia, W., and Zhao, W.,PLAN: Joint Policy- and Network-Aware  Management for  Data Centers … ",Alle 5 versies,https://ieeexplore.ieee.org/abstract/document/8172510/,"MA Abd El Ghany, I Abdelaziz… - … on Parallel and …, 2018 - ieeexplore.ieee.org",2017 Index IEEE Transactions on Parallel and Distributed Systems Vol. 28,2018.0
393,"… the typical network management functions (Fault, Configuration, Accounting, Performance and‐FCAPS) requested … on the network can be defined, facilitating straightforward operations if … oriented description language to describe a topology of -based web … ",1,https://books.google.nl/books?hl=nl&lr=&id=QFxTDwAAQBAJ&oi=fnd&pg=PA227&dq=cloud+security+VM+%22rollback%22+attack+virtual+machine+IaaS&ots=7EUoHHJjGq&sig=2UagA4oKfE7NxHMI5QWBtl4_fY4,"LM Contreras, V López, … - 5G System Design …, 2018 - books.google.com",Network management and orchestration,2018.0
394,"… to follow in AWS Lambda to make your application resilient and  according to … Instead ofone dedicated  per application, multiple containers can run on a single … ECS), ElasticKubernetes Service (EKS), and AWS Fargate, followed by Docker , CloudFoundry, and … ",1,https://books.google.nl/books?hl=nl&lr=&id=cB9sDwAAQBAJ&oi=fnd&pg=PP1&dq=cloud+security+VM+%22rollback%22+attack+virtual+machine+IaaS&ots=OVpiPw5nA8&sig=JizLCZmPCSMLPb7THccatG-wpcU,M Labouardy - 2018 - books.google.com,"Hands-On Serverless Applications with Go: Build real-world, production-ready applications with AWS Lambda",2018.0
39,"… In terms of elastic , today's  environment require concrete firewallsthat provide network  protection at the edge of private  andexceptionally scalable north-south data centre firewall … ",4,http://eprints.covenantuniversity.edu.ng/11314/,", , S Misra - 2018 - eprints.covenantuniversity.edu.ng","computing cloud security VM ""rollback"" attack virtual machine IaaS : Issues and developments",2018.0
50,… Fig. 1 -  flow Fig. 2 mainly describe about the  how it can open the backdoor in thehyervisors to compromised the integrity of the data and  of hypervisors … which allowthe engine to analysis the malware to make system more . Fig … ,1,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=3170188,"H Dhote,  - … of 3rd International Conference on Internet …, 2018 - papers.ssrn.com",Practice on Detecting Malware in Virtualized Environment of ,2018.0
53,"… In fact, the hypervisor is an important cornerstone of  computing that is not … of the integrityand compliance of the employee's mobile device to the desired  policies. virtualization mechanisms based on a trusted transparent monitoring hypervisor would help … ",1,https://link.springer.com/chapter/10.1007/978-3-030-04834-1_9,",  - From Database to Cyber , 2018 - Springer","Virtualization Technologies and cloud security VM ""rollback"" attack virtual machine IaaS : advantages, issues, and perspectives",2018.0
323,…  can provide an abstraction or virtualization layer between the application and the … 126Self-healing infrastructures Core tenets Service-oriented architectures and microservices-native toolkit … projects Summary 136 139 Chapter 6:  and Reliable  in a … ,3,https://books.google.nl/books?hl=nl&lr=&id=QshsDwAAQBAJ&oi=fnd&pg=PP1&dq=cloud+security+VM+%22rollback%22+attack+virtual+machine+IaaS&ots=qDeTnlBDFC&sig=T6WQHzTQsMAYqEEPmsv55pWr3Ew,"T Laszewski, K Arora, E Farr, P Zonooz - 2018 - books.google.com",Native Architectures: Design high-availability and cost-effective applications for the ,2018.0
316,"… gear are co-lo- cated because of their common environmental requirements and physical needs, and … Such public  do run many small applications, like a regular data center … cansupport both large online internal services as well as large public  offerings, with … ",27,https://www.morganclaypool.com/doi/abs/10.2200/S00874ED3V01Y201809CAC046,", … - Synthesis Lectures on …, 2018 - morganclaypool.com",The datacenter as a computer: Designing warehouse-scale ,2018.0
336,"… introducing mobile  computing. For  service providers, mobile  enable … offloadingis one of the common approaches for outsourcing mobile tasks to  vir- tual  ()based resources, while remote procedure calling is more suitable for … ",2,https://minerva-access.unimelb.edu.au/handle/11343/214041, - 2018 - minerva-access.unimelb.edu.au,Code Offloading and Resource Management Algorithms for Heterogeneous Mobile ,2018.0
374,"… Data Center Concepts New Application Types Automation, Orchestration, and  End-to …Modular Spine Integration Planning and Considerations  Considerations Phased ACIMigration Network … System Tab Tenants Tab Fabric Tab  Networking Tab L4-L7 Services … ",Alle 2 versiesIn bibliotheek zoeken,https://books.google.nl/books?hl=nl&lr=&id=qppLDwAAQBAJ&oi=fnd&pg=PT36&dq=cloud+security+VM+%22rollback%22+attack+virtual+machine+IaaS&ots=guxjzaqUoR&sig=rRJcXIqDpepU2fGlxwls1FLetRk,"F Dagenhardt, J Moreno, B Dufresne - 2018 - books.google.com","Deploying ACI: The complete guide to planning, configuring, and managing Application Centric Infrastructure",2018.0
397,… 18 Containers Are the New   … TABLE OF CONTENTSChapter 7:  in SQL Server      317 … ,2,https://books.google.nl/books?hl=nl&lr=&id=ADR1DwAAQBAJ&oi=fnd&pg=PR5&dq=cloud+security+VM+%22rollback%22+attack+virtual+machine+IaaS&ots=8tBwIP5LTC&sig=mzUJnD34o8JzT_HGf35k-Uom58s,B Ward - 2018 - books.google.com,Pro SQL Server on Linux: Including Container-Based Deployment with Docker and Kubernetes,2018.0
234,"… types of services, how to characterize workloads, customers' expectations, management of , issues, problems … 217 14.3 Project 3: Enhance  of Your AWS Instance … Nareshhas taught a  Computing class at Santa Clara University, where he also … ",14,https://link.springer.com/content/pdf/10.1007/978-3-319-77839-6.pdf,", Bhatt - 2018 - Springer",Computing,2018.0
145,"… FOR SUCCESSFUL  We introduce a Markov process to describe a   modeland … An attacker exploits various vulnerabilities to arrive at a  threat state and eventually …with visible and quantifiable states and construct 3 states, namely the  state (S … ",1,https://ieeexplore.ieee.org/abstract/document/8615386/,",  - 2018 28th International Telecommunication …, 2018 - ieeexplore.ieee.org",threat probability computation using markov chain and common vulnerability scoring system,2018.0
213,… claims description 3; 241001414834 Ephemeroptera Species 0 description 57; 239000008264 Substances 0 … The traditional defensive  strategy for distributed systems is tosafeguard against … monitoring may occur at the hypervisor level of the  software which … ,Alle 3 versiesIn cache,https://patents.google.com/patent/US20180332073A1/en,"N Ahmed - US Patent App. 15/812,093, 2018 - Google Patents",Moving Target Defense for Distributed Systems,2018.0
314,"… data processing system 200 may be implemented in a distributed  computing environment …of the Open Visualization Format (OVF), which defines an open, , portable, and … may be, for example, passwords, credit card numbers, social  numbers, bank … ",1,https://patents.google.com/patent/US9881167B2/en,"SN Chari,  - US Patent 9,881,167, 2018 - Google Patents","Sanitization of vitual cloud security VM ""rollback"" attack virtual machine IaaS images",2018.0
200,… low. These values represent educated guesses over a wide range of common deployments and do not have a precise semantics … EDIT) < 7 Table V shows the impactof threats (ti) in non- configured public . From … ,7,https://ieeexplore.ieee.org/abstract/document/8291578/,"H Abrar, , , … - IEEE …, 2018 - ieeexplore.ieee.org","Risk analysis of cloud security VM ""rollback"" attack virtual machine IaaS sourcing in healthcare and public health industry",2018.0
186,"… Public  are most suitable in scenarios where organizations wish to use collaborationservices like … of resources to fulfill the personal, granular, and specific requirements using-as-a … Reactive fault tolerance approaches have been explored for  as well as other … ",13,https://www.sciencedirect.com/science/article/pii/S1319157818306438,"P Kumari,  - Journal of King Saud University-Computer and …, 2018 - Elsevier","A survey of fault tolerance in cloud security VM ""rollback"" attack virtual machine IaaS computing",2018.0
98,"… are Theft-of-Service, DoS, Cross- Side Channel, Phishing, Malware Injection, Botnets and  . VIII … Design and Analysis of an Effective   System at QassimUniversity. International Journal of Computer Science and Information  (IJCSIS) … ",1,https://pdfs.semanticscholar.org/6093/a0427709b08412942c1b8467bf32b94d03c6.pdf,"SU Patel, SDN Padhiar - 2018 - pdfs.semanticscholar.org","Opportunities and challenges in cloud security VM ""rollback"" attack virtual machine IaaS -Based E-Learning",2018.0
185,"… an increasing demand for software services especially in Infrastructure- as-a-Service () ,where computers … When the  application developers build the public binary, the CAFE libraryis … is a set of code and data that composes the -sensitive functionalities … ",2,https://ieeexplore.ieee.org/abstract/document/8322174/,"S Park, , , JJ Won… - … and Computing, 2018 - ieeexplore.ieee.org","CAFE: A Virtualization-Based Approach to Protecting Sensitive cloud security VM ""rollback"" attack virtual machine IaaS Application Logic Confidentiality",2018.0
207,"… for teaching various courses (eg, systems configuration, routing mechanisms, and network ) in order … They can be placed within the same  or among different  in order …That is,  servers can be virtualized by these types like other computer networks … ",1,https://www.igi-global.com/chapter/applications-of-virtualization-technology-in-grid-systems-and-cloud-servers/188121," - … and Use of Virtualization Technology in  …, 2018 - igi-global.com","Applications of virtualization technology in grid systems and cloud security VM ""rollback"" attack virtual machine IaaS servers",2018.0
209,"… These solutions also face some challenges, such as , service level, data …  distinguishbetween technology and implementation, hence come with infrastructure, platform and … saves organizations from maintaining large infrastructure, which they are unlikely to … ",6,https://www.sciencedirect.com/science/article/pii/S1084804517303764,", Y Khandelwal, BS Krishna,  - Journal of Network and …, 2018 - Elsevier","Analytics in/for cloud security VM ""rollback"" attack virtual machine IaaS -an interdependence: A review",2018.0
311,"… G06F12/1466—Key-lock mechanism; G06F12/1475—Key-lock mechanism in a  system,eg with … code may become a target of an  such as, for example,  by malware … memoryfor pages (typically 4096 bytes) as read-only for enforcement of  access rights … ",1,https://patents.google.com/patent/US9864629B2/en,"I Muttik, A Nayshtut, Y Bulygin, AA Furtak… - US Patent …, 2018 - Google Patents",Real-time code and data protection via CPU transactional memory suppport,2018.0
241,… information regarding the positive influences of a   environment and the effects of … :An  is associated with the harmful actions against resources in the  … Vulnerability: Avulnerability is a   architecture loophole with an inherent … ,1,http://search.proquest.com/openview/a82ee16598e593fd5213c1221bc85312/1?pq-origsite=gscholar&cbl=18750&diss=y,ML Lucas - 2018 - search.proquest.com,Exploring the strategies cybersecurity managers recommend for implementing or transitioning to the ,2018.0
