,abstract,citations,link,reference,title,year
335,"US10033762B2 - Threat engagement and deception escalation - Google Patents. Threatengagement and deception escalation. Download PDF Info. Publication numberUS10033762B2. US10033762B2 US15/496,716 US201715496716A … ",1,https://patents.google.com/patent/US10033762B2/en,"J Wu, RA Gopalakrishna, S Gukal… - US Patent …, 2018 - Google Patents",Threat engagement and deception escalation,2018.0
230,"… TSN promises a  end-to-end network connection between a sender and receiver nodethrough … features including WPA-2 personal  on WiFi interface, TLS (Transport Layer) 1.2 for transmission of any log related data, access to Nest  using OAuth … ",17,https://ieeexplore.ieee.org/abstract/document/8489954/,", , … - … Surveys & Tutorials, 2018 - ieeexplore.ieee.org",Anatomy of threats to the internet of things,2018.0
327,… Contents xxi Chapter 14 Network Threats and Mitigation 483 Recognizing  Threats 485Denial of Service 486 Distributed DoS (DDoS) 487 Authentication Issues 495 Viruses 496Zero-Day  499 Insider Threat/Malicious Employee 500 Vulnerabilities 500 Exploits … ,Alle 3 versiesIn bibliotheek zoeken,https://books.google.nl/books?hl=nl&lr=&id=llhVDwAAQBAJ&oi=fnd&pg=PP1&dq=cloud+security+%22Port+Scanning%22+attack+malware+Iaas&ots=C8KVhk2JCn&sig=w29g4cPYl5shR3gR_IqvAD3bRUM,T Lammle - 2018 - books.google.com,CompTIA Network+ Study Guide: Exam N10-007,2018.0
310,"US9985988B2 - Deception to detect network scans - Google Patents. Deception todetect network scans. Download PDF Info. Publication number US9985988B2.US9985988B2 US15/488,387 US201715488387A US9985988B2 … ",9,https://patents.google.com/patent/US9985988B2/en,"S Gukal, V Palkar, L Do - US Patent 9,985,988, 2018 - Google Patents",Deception to detect network scans,2018.0
309,"… is determined and/or rely on tools that may not be designed to be operated by an average userdesiring to actively  resources … In another embodiment,  policy control program200 obtains additional information from  86 of  computing environment … ",2,https://patents.google.com/patent/US9930070B2/en,"H Feng, S Li, S Sun, J Wang - US Patent 9,930,070, 2018 - Google Patents","Modifying cloud security ""Port Scanning"" attack malware Iaas policies of related resources",2018.0
286,"… Designing  for a  environment is possible but requires planning, foresight, andexperience that … this knowledge, it is common to run into all kinds of poorly conceived deployments …  Are Reasonably  by Default This may seem a bit strange to read in … ",Alle 3 versiesIn bibliotheek zoeken,https://books.google.nl/books?hl=nl&lr=&id=orgrDwAAQBAJ&oi=fnd&pg=PT22&dq=cloud+security+%22Port+Scanning%22+attack+malware+Iaas&ots=GjeG_xEkc1&sig=nJuKREah1LxWfdYiGRgnUHvQSrI,M Burrough - 2018 - books.google.com,Pentesting Azure Applications: The Definitive Guide to Testing and Securing Deployments,2018.0
272,"… These solutions also face some challenges, such as , service level, data …  distinguishbetween technology and implementation, hence come with infrastructure, platform and … saves organizations from maintaining large infrastructure, which they are unlikely to … ",6,https://www.sciencedirect.com/science/article/pii/S1084804517303764,", Y Khandelwal, BS Krishna,  - Journal of Network and …, 2018 - Elsevier","Analytics in/for cloud security ""Port Scanning"" attack malware Iaas -an interdependence: A review",2018.0
261,"… devices can be considered to be the weakest link for breaking into a  infrastructure … Zettais another open-source software that allows IoT servers to be connected through the  … Thatis because it provides options to configure , to connect various IoT devices, to … ",3,https://www.sciencedirect.com/science/article/pii/S0167404818309052,", S Ahmad, , … - … & , 2018 - Elsevier","EclipseIoT: A cloud security ""Port Scanning"" attack malware Iaas and adaptive hub for the Internet of Things",2018.0
292,"… locally-determined scaffolding, dilution, and segmentation of an area under stress or , isused to … embodiments, the mechanisms will be described in the context of a  computingenvironment … One area of specific interest is the area of computer  and data privacy … ",1,https://patents.google.com/patent/US20180131716A1/en,"HD Chantz - US Patent App. 15/345,755, 2018 - Google Patents","Biology Based Techniques with Cognitive System Analysis for Handling Information cloud security ""Port Scanning"" attack malware Iaas and Privacy",2018.0
236,"… It is fair to say that clusters have laid the necessary foundation to build large-scale grids and  …Then, the authors will introduce different  issues and their solutions for both grid and in detail … Every tool has its own  features which make the system  … ",3,https://www.igi-global.com/chapter/security-issues-in-distributed-computing-system-models/203516,",  - Cyber and Threats: Concepts …, 2018 - igi-global.com",Issues in Distributed Computing System Models,2018.0
107,"… References [1] Modi, Chirag,Patel ,Dhiren, Borisaniya, Bhavesh ,Pat Avi , Rajara- jan,Muttukrishnan,2013 A survey on  issues and solutions at different layers of computing..J.Supercomput.63(2),5612 … Above the : A Berekely View of  … ",1,https://www.researchgate.net/profile/Marwan_Darwish4/publication/328927461_Privacy_and_Security_of_Cloud_Computing_A_Comprehensive_Review_of_Techniques_and_Challenges/links/5c4dcff9a6fdccd6b5cdbdbb/Privacy-and-Security-of-Cloud-Computing-A-Comprehensive-Review-of-Techniques-and-Challenges.pdf,"MA Darwish, , AH Almasri… - International Journal of …, 2018 - researchgate.net","Privacy and cloud security ""Port Scanning"" attack malware Iaas of cloud security ""Port Scanning"" attack malware Iaas Computing: A Comprehensive Review of Techniques and Challenges",2018.0
231,"…  challenges and solutions,” International Journal of Computer Science and Information, vol … S. Schneider, and A. Sunyaev, “Trust is Good, Control is Better: Creating  by Continuous Auditing,” IEEE Transactions on  Computing, pp … ",3,https://ieeexplore.ieee.org/abstract/document/8588282/,"OM Al-Matari, , … - 2018 Sixth …, 2018 - ieeexplore.ieee.org",Cybersecurity Tools for IS Auditing,2018.0
181,… OWASP Development Guide is another guideline which can be used for  application  … patterns which form optional  features that can be used as guides and lastlyAnti-patterns which are the patterns in the program which increase … ,2,https://link.springer.com/chapter/10.1007/978-3-319-73676-1_10,", MK Nair,  - Computing for Optimization …, 2018 - Springer","Optimization of cloud security ""Port Scanning"" attack malware Iaas as an Enabler for cloud security ""Port Scanning"" attack malware Iaas Services and Applications",2018.0
140,… enables consumers to protect their virtual machines against internal and external  in pub-lic  … Out-VM monitoring allows  administrator (CA) to monitor and control a VM froma  … (2017) have proposed an out-VM monitoring based  ap- proach … ,2,https://www.igi-global.com/chapter/a-review-of-intrusion-detection-systems-in-cloud-computing/203791,"C Zouhair, N Abghour, … - and Privacy in …, 2018 - igi-global.com","A Review of Intrusion Detection Systems in cloud security ""Port Scanning"" attack malware Iaas Computing",2018.0
132,"… Additionally, memory management and allocation of resources algorithms must be in a securedcondition, and the detections of  in  must be applicable in techniques of data …  control act as a safety guard on the weakness of  and reduce the … ",2,http://joiv.org/index.php/joiv/article/view/171,"M Teo, , LJ Hwee, HA Dicken, TX Hui… - … : International Journal on …, 2018 - joiv.org","A review on cloud security ""Port Scanning"" attack malware Iaas computing ",2018.0
171,"…  techniques have to give privacy to the end user … As  system have different typesof  such as internal , flood- ing ,   and  … Intrusion detectiontechniques are generally deployed within  system to mollify these types of  … ",2,http://eprints.uthm.edu.my/id/eprint/11365,",  - International Journal of Engineering & …, 2018 - eprints.uthm.edu.my","Fog computing, applications, cloud security ""Port Scanning"" attack malware Iaas and challenges, review",2018.0
124,"… doi:10.1016/j.ins.2013.04.028 5. Alzain, MA, Pardede, E., Soh, B., & Thom, JA (2012). Computing : From Single to Multi-. 2012 45th Hawaii InternationalConference on System Sciences. doi:10.1109/hicss.2012.153 … ",1,https://www.dpublication.com/wp-content/uploads/2018/12/RST-7-135.pdf,"T Atobishi, S Podruzsik, SZ Gabor - 2018 - dpublication.com","A review of the cloud security ""Port Scanning"" attack malware Iaas challenges in the cloud security ""Port Scanning"" attack malware Iaas computing",2018.0
64,"… Besides, CloudController is  enough to defend against a variety of .To ensure … InProceedings of the 15th Annual Network and Distributed System  Symposium (NDSS …H P. Visualizing and Controlling VMI-Based  Analysis in  [C]// Reliable … ",1,https://ieeexplore.ieee.org/abstract/document/8411966/,"J Zhang, L Zheng, , Z Gu - 2018 IEEE Third International …, 2018 - ieeexplore.ieee.org","A survey on cloud security ""Port Scanning"" attack malware Iaas of cloud security ""Port Scanning"" attack malware Iaas environment: threats, solutions, and innovation",2018.0
271,"… He has ex- perience in the deployment and integration of systems in enterprise, , fixed/mobile …In a survey in March 2016, 66% of IT professionals stated that  concerns were … be wonderful… well the potential is in- credible, so let's think … Buying  IoT Devices … ",14,https://books.google.nl/books?hl=nl&lr=&id=xipDDgAAQBAJ&oi=fnd&pg=PR9&dq=cloud+security+%22Port+Scanning%22+attack+malware+Iaas&ots=od_DsCb46L&sig=CrPJxXQsELoou4brJQKp5QEO78Q,A Gilchrist - 2017 - books.google.com,"IoT cloud security ""Port Scanning"" attack malware Iaas issues",2017.0
194,"… These  IDS focus on the infrastructure layer without ensuring the  of SaaSapplications against SQLIAs, since … In this paper, we propose a framework, SQLIIDaaS, whichdetects SQL injection targeting SaaS applications deployed in public  (eg, AWS) … ",7,https://ieeexplore.ieee.org/abstract/document/7987193/,", , … - … and  …, 2017 - ieeexplore.ieee.org",SQLIIDaaS: A SQL injection intrusion detection framework as a service for SaaS providers,2017.0
203,"… The first group is the  Overlay Access Points (SOAP), while the second group is the … networksfrom the economic effects of the DDoS  by using a new  technique, which … with anumber of users access to the protected servers in the  without restriction on … ",2,https://www.degruyter.com/downloadpdf/j/cait.2017.17.issue-4/cait-2017-0040/cait-2017-0040.xml,"W Alosaimi, M Zak, … - Cybernetics and …, 2017 - degruyter.com","Mitigation of Distributed Denial of Service cloud security ""Port Scanning"" attack malware Iaas in the ",2017.0
247,"Lightweight replicas for securing -based services. Download PDF Info … by executing in arestricted environment, eg sandbox or  virtual machine … CALCULATING; COUNTING;G06F—ELECTRIC DIGITAL DATA PROCESSING; G06F21/00— arrangements for … ",2,https://patents.google.com/patent/US9794275B1/en,"A Benameur,  - US Patent 9,794,275, 2017 - Google Patents","Lightweight replicas for securing cloud security ""Port Scanning"" attack malware Iaas -based services",2017.0
278,… 271 Integrating  services with the  operations center 271  access  … anormal user account where possible 278 Least privilege/role separation 279 Password 280 Least functionality 280 Updates and patches 281  configurations 285 … ,5,https://books.google.nl/books?hl=nl&lr=&id=kMxPDwAAQBAJ&oi=fnd&pg=PP1&dq=cloud+security+%22Port+Scanning%22+attack+malware+Iaas&ots=lBk6XOOQaw&sig=gdYyBn65fjeB3l-H5bGuw65uxNs,D Death - 2017 - books.google.com,"Information cloud security ""Port Scanning"" attack malware Iaas Handbook: Develop a threat model and incident response strategy to build a strong information cloud security ""Port Scanning"" attack malware Iaas framework",2017.0
12,"… Agency for Network and Information  (ENISA)  Framework for Government as a …   providers may have their brands abused, and  services may host  …In general,  services can be used to conduct nefarious activities such as … ",4,https://link.springer.com/chapter/10.1007/978-3-319-57186-7_58,"PN Borazjani - … Conference on Green, Pervasive, and  …, 2017 - Springer","issues in cloud security ""Port Scanning"" attack malware Iaas computing",2017.0
269,"… 201 7.1.3. Public  … can be automated and implemented as part of the managementand orchestration modules of NFV in  environment, a … For example, the service providerscan leverage NFV to install  applications such as anti-, data leakage … ",3,https://books.google.nl/books?hl=nl&lr=&id=as8mDwAAQBAJ&oi=fnd&pg=PP1&dq=cloud+security+%22Port+Scanning%22+attack+malware+Iaas&ots=T10dFaM1hy&sig=n-YP-HpXn59L-ZglfnooIVtSQG0,", A Meddahi - 2017 - books.google.com",in network functions virtualization,2017.0
95,"… The information is further analyzed by  tools running at the VMM, which are configuredand controlled by the  administrator to detect any suspicious activity in the monitored VM …Moreover, VMM is more  than a VM, making the  tools high resistant to … ",86,https://www.sciencedirect.com/science/article/pii/S1084804516302417,"P Mishra, , … - Journal of Network and …, 2017 - Elsevier","Intrusion detection techniques in cloud security ""Port Scanning"" attack malware Iaas environment: A survey",2017.0
2,"…  Categories … Table 1. Known  on  … the  that can inject an application,malicious service, or even virtual machine into the  system according to service modelssuch as , SaaS or PaaS7. Then, the attacker has to deceive the  environ- ment … ",4,https://www.researchgate.net/profile/Omar_Achbarou/publication/317917020_Cloud_Security_A_Multi_Agent_Approach_Based_Intrusion_Detection_System/links/5b108f36aca2723d9978ca6f/Cloud-Security-A-Multi-Agent-Approach-Based-Intrusion-Detection-System.pdf,", MA El Kiram… - Indian Journal of Science …, 2017 - researchgate.net",: a multi agent approach based intrusion detection system,2017.0
61,"…  computing service models can be classified into the three types SaaS, PaaS and  …According to the WWW  a DoS  can be described as an  designed to rendera computer or network … This  targets the confidentiality and integrity of the  … ",1,https://pdfs.semanticscholar.org/b28a/545d188ca8054cded416cad41e2e5f27c457.pdf,"K Kumar - International Journal of Advanced Research in …, 2017 - pdfs.semanticscholar.org","Intrusion detection and prevention system in enhancing cloud security ""Port Scanning"" attack malware Iaas of cloud security ""Port Scanning"" attack malware Iaas environment",2017.0
330,"… Images. Classifications. G—PHYSICS; G06—COMPUTING; CALCULATING; COUNTING;G06F—ELECTRIC DIGITAL DATA PROCESSING; G06F21/00— arrangements forprotecting computers, components thereof, programs or data against unauthorised activity … ",3,https://patents.google.com/patent/US9785755B2/en,", SS Araghi,  - US Patent 9,785,755, 2017 - Google Patents",Predictive hypothesis exploration using planning,2017.0
45,"…  user's data or application portability and inter communication across multiple  [64,65] … Network  Enterprises store sensitive data in the  server and SaaS vendor can …significant  opposed to traditional network  issues, such as … ",Alle 2 versiesHTML-versie,http://ir.inflibnet.ac.in:8080/jspui/bitstream/10603/249004/7/ch%202.pdf, - 2017 - ir.inflibnet.ac.in,"Developing A Framework For Strengthening cloud security ""Port Scanning"" attack malware Iaas Resource Availability In cloud security ""Port Scanning"" attack malware Iaas Environment",2017.0
76,"… The hybrid  is a composition of both public and private  characteristics … One of thevirtualization  challenges faces  system is a lack of VM protection … Common that might threaten  infrastructure are Theft-of-Service, DoS,  Injection … ",13,https://www.researchgate.net/profile/Khalil_Al-Shqeerat/publication/315111319_Cloud_Computing_Security_Challenges_in_Higher_Educational_Institutions_-A_Survey/links/58ca98e2aca272a5508ab1bc/Cloud-Computing-Security-Challenges-in-Higher-Educational-Institutions-A-Survey.pdf,", MAF Al-Shrouf… - … Journal of Computer …, 2017 - researchgate.net","computing cloud security ""Port Scanning"" attack malware Iaas challenges in higher educational institutions-A survey",2017.0
68,"… With   offerings and private , and at the backend of PaaS and SaaS providers as well, virtualization is the key technology … capability of IPSec VPNs between provider and … continuous monitoring of infrastructure against information  baseline … ",27,https://www.sciencedirect.com/science/article/pii/S2214212616300795,", M Bellaiche - Journal of Information and Applications, 2017 - Elsevier","Towards quantification and evaluation of cloud security ""Port Scanning"" attack malware Iaas of cloud security ""Port Scanning"" attack malware Iaas Service Providers",2017.0
47,"… 335-370. [13] J. Sen,“ and privacy issues in  computing,”in … [14] Y. Zhang, A. Juels,MK Reiter, et al.,“Cross⁃tenant side⁃channel  in PaaS ,”in ACM SIGSAC Conferenceon Computer and Communications , Scottsdale, USA, 2014, pp … ",2,http://zte-deutschland.de/pub/endata/magazine/ztecommunications/2017/2/articles/201706/P020170613314208461859.pdf,"C Wu, Q Liu, Y Li, Q Cheng, H Zhou - ZTE Communications, 2017 - zte-deutschland.de",A survey on ,2017.0
19,"… but every time its main focus on , trust and privacy issues in the  … et al., 2015)discusses the  issues and challenges present in the public and private . After thediscussion, they discussed some more  issues like service availability, multi-tenant … ",150,https://www.sciencedirect.com/science/article/pii/S1084804516302983,",  - Journal of Network and Computer Applications, 2017 - Elsevier",issues and challenges: A survey,2017.0
193,… Trend: -based architecture models (2 … Safety mechanism: Data permission Backup Regularbackup of data and storage in  locations Database … 4)   ➢ High probability:Missing  mechanisms and monitoring ➢ Medium to high Impact: Unauthorized … ,Alle 2 versiesHTML-versie,https://mediatum.ub.tum.de/doc/1377948/file.pdf, - 2017 - mediatum.ub.tum.de,"TUM ASIA Summer school 2017-6. cloud security ""Port Scanning"" attack malware Iaas and Human-in-the-loop",2017.0
141,"… As a conclusion, if end user does not  carefully its assets, he can be a … of Internet ServiceProvider (ISP) is critical, as it will affect the network  and service … Consequently, challengesin  network are similar to all other conventional It communication over the … ",5,https://ieeexplore.ieee.org/abstract/document/8308301/,"M Bouchaala, , LA Saidane… - 2017 IEEE/ACS 14th …, 2017 - ieeexplore.ieee.org","End to end cloud security ""Port Scanning"" attack malware Iaas computing architecture based on a novel classification of cloud security ""Port Scanning"" attack malware Iaas issues",2017.0
183,"… The performance loss on a  infrastructure can be compared in a way to Netflix's approachto test the resiliency of their IT … MTD CBITS on the other hand, replaces instances proactively inan organized way for  purposes in virtualized environments ( ) … ",8,https://link.springer.com/chapter/10.1007/978-3-319-66402-6_11,", , … - … in Computer , 2017 - Springer","MTD CBITS: Moving target defense for cloud security ""Port Scanning"" attack malware Iaas -based it systems",2017.0
127,"… the secondary victims, • Awareness should be increased among the internet users about the issues and … accord- ing to the usage of the services provided by the CSP ( serviceproviders … will allow only the legitimate users to access and avoids the DDOS  in the … ",Alle 2 versies,https://books.google.nl/books?hl=nl&lr=&id=WpngDQAAQBAJ&oi=fnd&pg=PA289&dq=cloud+security+%22Port+Scanning%22+attack+malware+Iaas&ots=IUsTrc5GLo&sig=edcc1fl8sl-f0z5mPEh_Vr8i-Nc,", , R Sindhuja - Advancing Database …, 2017 - books.google.com","Denial of Service (DoS) cloud security ""Port Scanning"" attack malware Iaas Over cloud security ""Port Scanning"" attack malware Iaas Environment",2017.0
131,"… Defensive mechanisms such as firewall, cryptography, and access control can only providelimited protection to MCC. Therefore, a -based IDRS is needed to  MCC andSMD. 3.1 Overview of  in Mobile  Computing … ",13,https://link.springer.com/article/10.1007/s13369-016-2400-3,", , , … - Arabian Journal for …, 2017 - Springer","-based intrusion detection and response system: open research issues, and solutions",2017.0
293,"… instances 131 Managing OS-level access to Amazon EC2 instances 132 Protecting your instancefrom  133  your infrastructure … With organizations moving their workloads,applications, and infrastructure to the  at an unprecedented pace,  of all … ",1,https://books.google.nl/books?hl=nl&lr=&id=0xhKDwAAQBAJ&oi=fnd&pg=PP1&dq=cloud+security+%22Port+Scanning%22+attack+malware+Iaas&ots=ILbtlz4CXB&sig=pHuOIcKkpq1ZVO_0Xt_u1HOC0S4,A Anthony - 2017 - books.google.com,"Mastering AWS cloud security ""Port Scanning"" attack malware Iaas : Create and maintain a cloud security ""Port Scanning"" attack malware Iaas ecosystem",2017.0
98,"…   … Intrusion detection system (IDS) is a  device or a system which monitorsthe system or network for malicious activities.  IDS can be broadly classified into host-basedintrusion detection systems (HIDS), network-based intrusion detection systems (NIDS … ",35,https://link.springer.com/article/10.1007/s11227-016-1805-9,", K Acha - the Journal of Supercomputing, 2017 - Springer","Virtualization layer cloud security ""Port Scanning"" attack malware Iaas challenges and intrusion detection/prevention systems in cloud security ""Port Scanning"" attack malware Iaas computing: a comprehensive review",2017.0
24,"… 82] to  guest Virtual … Consequently, the protocols used for  provision on a environment are vulnerable to the malicious activities and any running application may utilize … surface),  implications, Vulnerable components, Affected  service, Authors … ",4,https://content.iospress.com/articles/multiagent-and-grid-systems/mgs262,"DJ Prathyusha, S Naseera - Multiagent and Grid Systems, 2017 - content.iospress.com","A study on cloud security ""Port Scanning"" attack malware Iaas issues",2017.0
299,… US2017214708 A1 US 2017214708A1 Authority US United States Prior art keywords networkdata  example  Prior art … 230000000051 modifying Effects 0 claims description 14;239000008264  Substances 0 description 81; 230000006399 behavior … ,7,https://patents.google.com/patent/US20170214708A1/en,"S Gukal, R Varadarajan - US Patent App. 15/405,639, 2017 - Google Patents","Detecting cloud security ""Port Scanning"" attack malware Iaas threats by combining deception mechanisms and data science",2017.0
114,"… Side Channel  In Side channel , an attacker tries to compromise the  byplacing the malicious virtual machine in the target server ( server) and doing a sidechannel . Side channel  is one of the  threats in  … ",4,https://www.igi-global.com/chapter/denial-of-service-dos-attacks-over-cloud-environment/174764,", , R Sindhuja - … Database Systems and …, 2017 - igi-global.com","Denial of Service (DoS) cloud security ""Port Scanning"" attack malware Iaas Over cloud security ""Port Scanning"" attack malware Iaas Environment: A Literature Survey",2017.0
122,"… Data loss or leakage compromises the  goal of integrity … However, it has been observedthat hypervisors are not completely  … Man-in-the-: One popular  experiencedin 2015 was the man-in-the-, aimed at storage/synchronization applications such … ",1,https://www.sciencedirect.com/science/article/pii/B9780128038437000065,", ,  - Computer and Information  …, 2017 - Elsevier",Intrusion Detection in Contemporary Environments,2017.0
105,… Survey Performance evaluation Advantages & disadvantages of each approach Intrusions in Open issues [13]  ✓ ✓  14]  ✓ ✓  … Table 4. Analysis of VMM in . ResearchDeployment Technique Characteristic Limitation … [36] PVM  VM depends on API (anti … ,7,https://openresearch.lsbu.ac.uk/item/86z86,", , , … - Journal of …, 2017 - openresearch.lsbu.ac.uk","Intrusion detection systems in cloud security ""Port Scanning"" attack malware Iaas computing: A contemporary review of techniques and solutions",2017.0
134,"… 11. Modi, C., Dhiren, P., Bhavesh, B., Avi, P. and Muttukrishnan, R. (2013) A Survey on Issues and Solutions at Different Layers of  Computing … (2009) Distributed Intrusion Detectionin  using Mobile … (2013) Intrusion Detection System for  System using … ",5,https://www.scirp.org/html/5-7800477_81206.htm,", L Hong - Journal of Information , 2017 - scirp.org","A survey of cloud security ""Port Scanning"" attack malware Iaas computing detection techniques against DDoS ",2017.0
297,"… servers to expose the privacy and sensitive data of subscriber users [5]. More concretely, any will appear … analysis of prevalent network intrusions about multiple behavior informationfusion, a new model of  threat evaluation … Concerning  computing, Tian et al … ",7,https://www.mdpi.com/1424-8220/17/3/642,"X Jing, H Hu, H Yang, , S Li, , M Imran… - Sensors, 2017 - mdpi.com",A quantitative risk assessment model involving frequency and threat degree under line-of-business services for infrastructure of emerging sensor networks,2017.0
151,"… information stored in the , or compromise the  key management. Virtualized system …systems inside virtual machines also put the  of customers' data and services at significantrisk …  other customers, organizations or the  provider … ",2,http://search.proquest.com/openview/47c238460990a092993f5a07224983d7/1?pq-origsite=gscholar&cbl=18750&diss=y, - 2017 - search.proquest.com,"Detection and mitigation of cloud security ""Port Scanning"" attack malware Iaas threats in cloud security ""Port Scanning"" attack malware Iaas computing",2017.0
160,"… United Kingdom, Tech. Rep, 2013. [28] K. Zunnurhain, “  andsolutions in ”, in Proceedings of the 1st international conference on computing, Citeceer, pp. 145—156, 2012. [29] Zahir Tari … ",3,https://www.researchgate.net/profile/Shams_Siddiqui/publication/330825116_Multi-Layer_Security_Analysis_of_Hybrid_Cloud/links/5c55691da6fdccd6b5dc037c/Multi-Layer-Security-Analysis-of-Hybrid-Cloud.pdf,", ,  - 6th International Conference …, 2017 - researchgate.net","Multi-layer cloud security ""Port Scanning"" attack malware Iaas analysis of hybrid ",2017.0
30,"… Unlike public , private  are not available to general public and are used withinorganization and only … To gain their trust,  provider must provide  to customer's data …Hacker can exploit this feature of PaaS and try to control the PaaS  infrastructure in … ",82,https://link.springer.com/article/10.1007/s00521-016-2317-5,"BB Gupta, OP Badve - Neural Computing and Applications, 2017 - Springer","Taxonomy of DoS and DDoS cloud security ""Port Scanning"" attack malware Iaas and desirable defense mechanism in a cloud security ""Port Scanning"" attack malware Iaas computing environment",2017.0
85,"… 2009. Distributed intrusion detection in  using mobile agents … 2016. A survey on computing : Issues, threats, and solutions. Journal of Network and Com- puter Applications75 (2016), 200–222. [25] Subashini Subashini and Veeraruna Kavitha. 2011 … ",2,https://dl.acm.org/doi/abs/10.1145/3136825.3136905,"U Nagar, , ,  - … International Conference on of …, 2017 - dl.acm.org","A framework for data cloud security ""Port Scanning"" attack malware Iaas in cloud security ""Port Scanning"" attack malware Iaas using collaborative intrusion detection scheme",2017.0
