,abstract,citations,link,reference,title,year
353,"… Shen, Y., Li, K., Shi, W.: Advanced topics on  computing … Shi, X., Jiang, H., He, L., Jin, H.,Wang, C., Yu, B., Chen, X.: Developing an optimized application hosting framework in  …Soofi, A., Irfan Khan, M., Amin, F.-e.: A Review on Data  in  Computing, vol … ",1,https://link.springer.com/chapter/10.1007/978-3-030-00220-6_39,", A Paramashivam - Advances in Informatics and Computing in Civil …, 2019 - Springer","Cybersecurity Management Framework for a cloud security ""co-residence"" OR ""co-resident"" attack virtual machine -Based BIM Model",2019.0
845,… [61] showed that it was applicable in several commercial PaaS  … subsystem that dynamicallychanges the amount or lines per cache set that a  domain can … Their effectiveness isreduced in  environments where the attacker does not need to infect the victim … ,4,https://arxiv.org/abs/1904.06278,", P Malagón, … - arXiv preprint arXiv …, 2019 - arxiv.org",Reload+ refresh: Abusing cache replacement policies to perform stealthy cache ,2019.0
396,"… involve into Side channel  and they are Placement and VM - which means … computing, this gives a highly secure mechanism for transferring data to the . Themalware  mechanism requires a multi-agent architecture to secure various types … ",1,https://ieeexplore.ieee.org/abstract/document/8701418/,"A Bedi, , SK Khatri - 2019 Amity International …, 2019 - ieeexplore.ieee.org","Analysis of Detection and Prevention of Malware in cloud security ""co-residence"" OR ""co-resident"" attack virtual machine Computing Environment",2019.0
354,"… 2. Using some  tools that aims to mitigate ROP  such as G-Free [Ona10 … 2.8 KnownUses This  scenario is applied to  computing as [Din12] presented an approach to …of NFV, the  is potentially possible in a way to stop VNFs (DoS) - to a … ",2,https://pl.csie.ntut.edu.tw/asianplop2019/papers/14.6.pdf,"AK Alnaim, AM Alwakeel… - Proceedings of the 8th …, 2019 - pl.csie.ntut.edu.tw",A Misuse Pattern for NFV based on Privilege Escalation,2019.0
325,"… using a public and private key known to both the tenant and CSP ( service provider … TheDEPT algorithm while provides certain level , the data processed within the server can …resource utilization and accessing can be known from the logs maintained by the  … ",1,https://pdfs.semanticscholar.org/94ff/69ae3e408ac826ccb7867096aa0215d5bc3b.pdf,", MT Basu - Indonesian Journal of Electrical …, 2019 - pdfs.semanticscholar.org","Securing SAAS service under cloud security ""co-residence"" OR ""co-resident"" attack virtual machine computing based multitenancy systems",2019.0
902,"… network infrastructure, VMs contend for the scarce network resources with - VMs,leading … tradeoff between traffic-aware VM placement and bandwidth adjustment, to  a balance …The usage of AppBag is in consonance with current  computing business model … ",2,https://ieeexplore.ieee.org/abstract/document/8734778/,"D Shen, L Junzhou, , … - IEEE Transactions on …, 2019 - ieeexplore.ieee.org","Facilitating Application-aware Bandwidth Allocation in the cloud security ""co-residence"" OR ""co-resident"" attack virtual machine with One-step-ahead Traffic Information",2019.0
125,"… 1–8, 2016. [24] K. Hashizume, EB Fernandez, and MM Larrondo-Petrie, “A pattern forsoftware-as-a-service in ,” Workshop on Redefining Integr … [25] EB Fernandez, R. Monge,and K. Hashizume, “Building a  reference architecture for  systems,” Requir … ",1,https://dl.acm.org/doi/abs/10.1145/3339252.3340530,"A Alnaim, A Alwakeel, EB Fernandez - … , Reliability and , 2019 - dl.acm.org","A Misuse Pattern for Compromising VMs via cloud security ""co-residence"" OR ""co-resident"" attack virtual machine Escape in NFV",2019.0
381,"… J., Randy, K., Andrew, K., Gunho, L., David, P., Ariel, R., Ion, S.: Above the  … O., Colin, P.:The current state of understanding of the energy efficiency of  computing. In: Proceedingof the IEEE 11th International Conference on Trust,  and Privacy in Computing … ",4,https://link.springer.com/article/10.1007/s10586-017-1220-x,", KJ Kim - Cluster Computing, 2019 - Springer","Optimized state update for mobile games in cloud security ""co-residence"" OR ""co-resident"" attack virtual machine networks",2019.0
948,"… Such  allow - software-based attackers to learn a victim process' secrets by …Enclave  is broken into attestation at bootup and priva- cy/integrity guarantees at … multipletraces, and intelligent post-processing techniques are required to minimize  errors … ",1,https://dl.acm.org/doi/abs/10.1145/3307650.3322228,", , , … - Proceedings of the 46th …, 2019 - dl.acm.org",MicroScope: enabling microarchitectural replay ,2019.0
107,… The efficient dynamic load balancing in a large  system has always been a … novel learning based VMs allocation scheme that also addresses the  aspect along … Since amalicious  always targets the -  to initiate a connection for … ,3,https://digital-library.theiet.org/content/journals/10.1049/el.2019.0022,",  - Electronics Letters, 2019 - IET","Secure and energy aware load balancing framework for cloud security ""co-residence"" OR ""co-resident"" attack virtual machine data centre networks",2019.0
864,"… Network and Distributed Systems  (NDSS) Symposium 2019 24-27 February 2019, San …a memory side- channel to detect the activity of unwanted -   and the …side- channel  which can be mounted on existing commercial  to steal … ",2,http://aicps.eng.uci.edu/papers/NDSS19_CameraSina.pdf,", , , JC Chaput… - NDSS, 2019 - aicps.eng.uci.edu","Oligo-Snoop: A Non-Invasive Side Channel cloud security ""co-residence"" OR ""co-resident"" attack virtual machine Against DNA Synthesis cloud security ""co-residence"" OR ""co-resident"" attack virtual machine .",2019.0
51,"… 2009. Hey, You, Get off of My : Exploring Information Leakage in Third-partyCompute . In Proceedings of the 16th ACM Conference on Computer andCommunications  (CCS '09). ACM, New York, NY, USA, 199–212 … ",1,https://dl.acm.org/doi/abs/10.1145/3320326.3320379,"SB Ousmane, BCS Mbacke, N Ibrahima - … Information Systems & , 2019 - dl.acm.org","A Game Theoretic Approach for cloud security ""co-residence"" OR ""co-resident"" attack virtual machine Allocation cloud security ""co-residence"" OR ""co-resident"" attack virtual machine in cloud security ""co-residence"" OR ""co-resident"" attack virtual machine Computing",2019.0
366,"… However, it has not been raised as a  concern in the  until Thomas Ristenpart etal … After describing the side-channel attacker and the client in , we set up a unified infor … tothe adversary, which can cover a wide variety of co-residency  in practical  … ",1,https://ieeexplore.ieee.org/abstract/document/8695425/,"C Yang, Y Guo, H Hu, W Liu, Y Wang - China Communications, 2019 - ieeexplore.ieee.org","An effective and scalable VM migration strategy to mitigate cross-VM side-channel cloud security ""co-residence"" OR ""co-resident"" attack virtual machine in ",2019.0
164,"… Title: -  on public  infrastructures. Authors: Vu, Duc Long … It has the flexibilityto suit the need of different parties in term of financial and  aspect; it does not requireunderlying physical change to  infrastructure; and it provides similar or better … ",In cache,https://dr.ntu.edu.sg/handle/10356/77091,DL Vu - 2019 - dr.ntu.edu.sg,"-cloud security ""co-residence"" OR ""co-resident"" attack virtual machine on public cloud security ""co-residence"" OR ""co-resident"" attack virtual machine infrastructures",2019.0
604,"… of our  through extensive benchmark experiments in both private and public  suchas … programs in the rented VMs [29], as is the case for today's public IaaS  … DDoS which usually require a large amount of bot , a MemCA  only requires … ",2,https://ieeexplore.ieee.org/abstract/document/8884816/,", , , … - 2019 IEEE 39th …, 2019 - ieeexplore.ieee.org",Tail amplification in n-tier systems: a study of transient cross-resource contention ,2019.0
607,"… cryptographic properties, viz, confidentiality, integrity, and authentication, in terms of four evaluations such … Figure 4 shows the experimental test bed for open source OpenStack  …on the same physical hosts, then there is a chance that the ‐ VM instances … ",1,https://onlinelibrary.wiley.com/doi/abs/10.1002/cpe.5143,",  - Concurrency and Computation: Practice …, 2019 - Wiley Online Library",Secure logging scheme for forensic analysis in ,2019.0
336,"… believe that a clear and detailed analysis of the  issues of the “” is essential … areanswered: (1) What are the  problems at level x of the  architecture?, (2 … if we founda literature work describing an  affecting the corresponding  property, or if … ",2,https://www.mdpi.com/1999-5903/11/6/127,", , , … - Future Internet, 2019 - mdpi.com","Cyber-storms come from cloud security ""co-residence"" OR ""co-resident"" attack virtual machine : cloud security ""co-residence"" OR ""co-resident"" attack virtual machine of cloud security ""co-residence"" OR ""co-resident"" attack virtual machine computing in the IoT era",2019.0
914,"… Technological improvements in  functions and hardware of sophisticated systems haveprovided some … encryption keys, tables, data structures, and/or the like) are - in an … mayperform various  prevention processes to prevent a detected memory  … ",Alle 2 versiesIn cache,https://patents.google.com/patent/US20190132115A1/en,",  - US Patent App. 16/173,041, 2019 - Google Patents",Techniques for preventing memory timing ,2019.0
486,"… it is important to address the  issues and problems in  systems and … the widespreadacceptance of these solutions [5]. Virtualization  addresses the  issues faced …leakage or   (VM) escape [3]. There may be many  pathways, such … ",1,https://link.springer.com/article/10.1007/s41870-019-00294-x,", A Aggarwal,  - International Journal of Information …, 2019 - Springer","Virtualization vulnerabilities, cloud security ""co-residence"" OR ""co-resident"" attack virtual machine issues, and solutions: a critical study and comparison",2019.0
93,"… attacker is co-located on the same physical servers as the SCVs, ie, the -  … Unlikepublic  containing a large number of servers, private and community  systems typically …to the  or attackers who can gain the access to the  through certain … ",1,https://ieeexplore.ieee.org/abstract/document/8666782/,", , Y Xiang - IEEE Transactions on Services …, 2019 - ieeexplore.ieee.org","Defending N-version Programming Service Components against cloud security ""co-residence"" OR ""co-resident"" attack virtual machine -cloud security ""co-residence"" OR ""co-resident"" attack virtual machine in IoT cloud security ""co-residence"" OR ""co-resident"" attack virtual machine Systems",2019.0
507,"… Trajectories..... 518 K. Monica Rachel, DC Joy Winnie Wise, K. Raja Sundari,and N. Raja Priya Defender Vs Attacker  Game Model for an OptimalSolution to - DoS  in ..... 527 … ",Alle 3 versiesIn bibliotheek zoeken,https://books.google.nl/books?hl=nl&lr=&id=s-eoDwAAQBAJ&oi=fnd&pg=PR10&dq=cloud+security+%22co-residence%22+OR+%22co-resident%22+attack+virtual+machine&ots=ZFcun_H3sY&sig=gbYcFtxjKGwPwASOJtxHomva9cc,"S Balaji, , YN Chung - 2019 - books.google.com","Intelligent Communication Technologies and cloud security ""co-residence"" OR ""co-resident"" attack virtual machine Mobile Networks: ICICV 2019",2019.0
339,"… the VMs'  health poses a series of challenges in a  system. First, the customer's limitedprivileges prevent him from collecting comprehensive  measurements to … VM vulnerabilities,the customer cannot collect information about the -  VMs, hypervisor … ",Alle 2 versies,http://www.indianjournals.com/ijor.aspx?target=ijor:ijphrd&volume=10&issue=5&article=169,"M Lakshmi, K Sukeerthi… - Indian Journal of Public …, 2019 - indianjournals.com","Health monitoring and Attestation of cloud security ""co-residence"" OR ""co-resident"" attack virtual machine in cloud security ""co-residence"" OR ""co-resident"" attack virtual machine computing",2019.0
769,"… is the primary way to leak information between tenants in current  computing environment …improve the difficulty and cost of malicious tenant to realize -, and reduces the … Keywords: Side channel ; Service Function Chain(SFC); Deployment method; User … ",Alle 3 versiesHTML-versie,http://jeit.ie.ac.cn/fileDZYXXXB/journal/article/dzyxxxb/2019/11/PDF/190127.pdf,"伊鹏， 谢记超， 张震， 谷允捷， 赵丹 - 电子与信息学报, 2019 - jeit.ie.ac.cn",抗侧信道攻击的服务功能链部署方法,2019.0
920,"… illustrates a system for supporting multi-tenancy in an application server, , or other … zero ormore resource groups in a partition, subject to any  restrictions … the systems and methodsare applicable to traditional deployments where multiple - applications in … ",22,https://patents.google.com/patent/US10284486B2/en,"S Thyagarajan, J Ramu, … - US Patent …, 2019 - Google Patents",System and method for resource isolation and consumption in a multitenant application server environment,2019.0
782,"… as identity management, access control, policy integration among multiple  and trustmanagement between different  and between … 1. Proposed  Data  Model … Thus,for enhancing the  of Hill cipher, the DNA-variant of this algorithm is proposed … ",1,http://itiis.org/journals/tiis/digital-library/manuscript/file/22169/TIISVol13No7-25.pdf,", , KL Baishnab, SK Sood - KSII Transactions on …, 2019 - itiis.org","DNA Based cloud security ""co-residence"" OR ""co-resident"" attack virtual machine Storage cloud security ""co-residence"" OR ""co-resident"" attack virtual machine Framework Using Fuzzy Decision Making Technique.",2019.0
963,"… However, unlike other modem  computing platforms, XE provides a safe and secureenvironment … The Xenon MSM module enforces a - protection mechanism referredto as a conflict … For example, a  policy might place a conflict set to disallow domains … ",HTML-versie,https://apps.dtic.mil/docs/citations/AD1076348,"M Li, A Velazquez - 2019 - apps.dtic.mil",Xenon Enterprise Scale Separation VMM Systems,2019.0
720,"… that are vulnerable to cyber , eg, power grids, transportation systems, and  networks(Han … of defense based on dynamic deception can play a vital role for the  of the … wherethe sensor outputs have been constructed to minimize the damage due to the  … ",4,https://www.sciencedirect.com/science/article/pii/S0005109819302407,", ,  - Automatica, 2019 - Elsevier",Hierarchical multistage Gaussian signaling games in noncooperative communication and control systems,2019.0
96,"… traditional  threats, VMs also confront some  threats specific to  computing;namely, those  threats that specifically target different states of the  environment(eg, the - [1], the …  threats to the VM of the  may come … ",1,https://ieeexplore.ieee.org/abstract/document/8698209/,"X Jin, Q Wang, X Li, X Chen… - Tsinghua Science and …, 2019 - ieeexplore.ieee.org","lifecycle cloud security ""co-residence"" OR ""co-resident"" attack virtual machine framework based on trusted computing",2019.0
72,"… Mobile agents with cryptographic traces for intrusion detection in the  computing … [14] ZhangY, Li M, Bai K, Yu M, Zang W. Incentive compatible moving target defense against VM- colocation in . In IFIP international information  conference 2012 (pp … ",1,https://pdfs.semanticscholar.org/ca71/2a7d60515168e74f723a7587ac27617ca61b.pdf,"B Annane, ,  - International Journal of …, 2019 - pdfs.semanticscholar.org","A new secure proxy-based distributed cloud security ""co-residence"" OR ""co-resident"" attack virtual machine management in mobile cloud security ""co-residence"" OR ""co-resident"" attack virtual machine computing",2019.0
620,"… x Denial of Service (DoS): As seen in [29]  infrastructure mechanisms cope with … describethe environment, conditions and sequences of an  based on - between malicious …a repository which may then be used by developers for  measures against … ",2,https://ieeexplore.ieee.org/abstract/document/8804790/,"G Hatzivasilis, , … - … Computing in Sensor …, 2019 - ieeexplore.ieee.org","Review of cloud security ""co-residence"" OR ""co-resident"" attack virtual machine and privacy for the Internet of Medical Things (IoMT)",2019.0
71,"… https://doi.org/10.1109/tc.2015.2389792 [17] N. Paladi, C. Gehrmann, and A. Michalas, “ProvidingUser  Guarantees in Public Infrastructure ,” vol … 18] Y. Han, J. Chan, and C. Leckie,“  Allocation Policies against -  in ,” no … ",1,https://www.learntechlib.org/p/208527/,"B Annane,  - 2019 - learntechlib.org","Virtualization-based cloud security ""co-residence"" OR ""co-resident"" attack virtual machine techniques on mobile cloud security ""co-residence"" OR ""co-resident"" attack virtual machine computing: research gaps and challenges",2019.0
708,"… With advent of  computing, researchers have moved their attention to side and covertchannels in … to avoid accessing specific cache sets and can detect the activity of a -“foe” VM if … While not designed with  as a goal, the Z-cache [58] may have some of the … ",16,https://link.springer.com/article/10.1007/s41635-018-0046-1," - Journal of Hardware and Systems , 2019 - Springer","Survey of microarchitectural side and covert channels, cloud security ""co-residence"" OR ""co-resident"" attack virtual machine , and defenses",2019.0
216,"… It protects net- work traffic against a potential interception . VMs-VMs or VMs-Communications (AC3): In a -computing environment, communication mechanisms in  …If the connection does not meet critical  standards, they become a target for  … ",1,https://www.researchgate.net/profile/Khalil_Al-Shqeerat/publication/331197914_A_Taxonomy_of_Virtualization_Security_Issues_in_Cloud_Computing_Environments/links/5c6b997592851c1c9deaae6b/A-Taxonomy-of-Virtualization-Security-Issues-in-Cloud-Computing-Environments.pdf,"NM Almutairy, … - Indian Journal of …, 2019 - researchgate.net","A Taxonomy of Virtualization cloud security ""co-residence"" OR ""co-resident"" attack virtual machine Issues in cloud security ""co-residence"" OR ""co-resident"" attack virtual machine Computing Environments",2019.0
108,"… In Proceedings of the 3rd ACM Workshop on  Computing  Workshop, pages41–46 … Cloudradar: A real- time side-channel  detection system in  … Using  alloca- tion policies to defend against -  in  computing … ",1,https://ieeexplore.ieee.org/abstract/document/8457887/,"NBD Ta, N Pimpalkar - … on Computing (), 2018 - ieeexplore.ieee.org","Handling cloud security ""co-residence"" OR ""co-resident"" attack virtual machine -cloud security ""co-residence"" OR ""co-resident"" attack virtual machine : A case for cost-efficient dedicated resource provisioning",2018.0
895,"… SGX implementations cannot even protect en- clave secrets from unprivileged adversaries, forinstance co-residing  tenants. Additionally, to further im- prove the success rate of our for root adversaries, we contribute various … 27th USENIX  Symposium 993 … ",268,https://www.usenix.org/conference/usenixsecurity18/presentation/bulck,", , , … - 27th {USENIX}  …, 2018 - usenix.org",Foreshadow: Extracting the keys to the intel {SGX} kingdom with transient out-of-order execution,2018.0
886,"… In addition to standard  vectors that pose a threat to traditional computer  … as theproliferation of mobile devices in the enterprise challenges the predominant  strategyof … the present system supports reusable middleware, referred to as a  Service, and … ",7,https://patents.google.com/patent/US20180025157A1/en,"TH Titonis, NR Manohar-Alers… - US Patent App. 15 …, 2018 - Google Patents","Automated behavioral and static analysis using an instrumented sandbox and cloud security ""co-residence"" OR ""co-resident"" attack virtual machine learning classification for mobile ",2018.0
92,"… by using a network-based method to launch a co-location  within a public  such as …We target systems with modern multicore processors used in public  … that the real networkcard is activated, the next challenge is to mislead OpenStack's  perimeter by … ",3,https://ieeexplore.ieee.org/abstract/document/8457853/,", , … - … Computing ( …, 2018 - ieeexplore.ieee.org","A cross-cloud security ""co-residence"" OR ""co-resident"" attack virtual machine network channel cloud security ""co-residence"" OR ""co-resident"" attack virtual machine via mirroring and TAP impersonation",2018.0
319,"… (2007). “Computing in the ”. networker, 11(4), pp.16-25 … 2009 IEEE International Conferenceon  Computing. DOI 10.1109/.2009.84, IEEE Computer Society. [28] H. Suo, Z.Liu, J. Wan, and Zhou, K. (2013). “ and privacy in mobile  computing” … ",4,http://mecs-press.net/ijitcs/ijitcs-v10-n4/IJITCS-V10-N4-1.pdf,", I Ewuzie, … - Int. J. Inf. Technol. Comput …, 2018 - mecs-press.net","E-learning to m-learning: framework for data protection and cloud security ""co-residence"" OR ""co-resident"" attack virtual machine in cloud security ""co-residence"" OR ""co-resident"" attack virtual machine infrastructure",2018.0
878,Systems and methods for enforcing software license compliance with  . DownloadPDF Info …   monitors; G06F9/45558—Hypervisor-specific management andintegration aspects; G06F2009/45587—Isolation or  of   instances … ,2,https://patents.google.com/patent/US9977880B2/en,"BA Chambers, MD Ginzton - US Patent 9,977,880, 2018 - Google Patents",Systems and methods for enforcing software license compliance with ,2018.0
329,"… leakage, via side-channels, that can exist when   (VMs) co-reside in  … Areason that this question is interesting is that we know that the  scheduling problem … We showthat Nomad provides no  for a large number of input instances (Section 4.3) … ",2,https://ieeexplore.ieee.org/abstract/document/8249860/,"N Juma, , … - IEEE Transactions on …, 2018 - ieeexplore.ieee.org","The Overhead from Combating Side-Channels in cloud security ""co-residence"" OR ""co-resident"" attack virtual machine Systems using VM-Scheduling",2018.0
621,"… [52] showed that Flush+Reload is applicable in several commercial PaaS  …Virtualization/System  … Also, from the  provider's point of view, this way of facingdetection also means no waste, as it does not have to dedicate extra resources and only affects … ",12,https://dl.acm.org/doi/abs/10.1145/3176258.3176320,", , P Malagón… - … and Application  …, 2018 - dl.acm.org","Cacheshield: Detecting cache cloud security ""co-residence"" OR ""co-resident"" attack virtual machine through self-observation",2018.0
99,"… Triggered by the SecCRRs, the SecVMM updates ConflictDegree, selects conflicting VMs andtenants in time, then re-allocates them by the SecVMA to improve the  of . A.-Aware - Rules Cache-based side  usually target … ",2,https://ieeexplore.ieee.org/abstract/document/8538543/,"F Miao, L Wang, Z Wu - 2018 IEEE Symposium on Computers …, 2018 - ieeexplore.ieee.org","A VM Placement Based Approach to Proactively Mitigate cloud security ""co-residence"" OR ""co-resident"" attack virtual machine -cloud security ""co-residence"" OR ""co-resident"" attack virtual machine in ",2018.0
305,"… VMs should be maintained separated to avoid information leakage [8] or - [35] … the  application, hardware or software failures including rejuvenation issues, and constraints … is one of the most popular paradigms at the basis of  applica- tions … ",5,https://ieeexplore.ieee.org/abstract/document/8355726/,",  - IEEE Transactions on Automation …, 2018 - ieeexplore.ieee.org","Model predictive control for energy-efficient, quality-aware, and secure cloud security ""co-residence"" OR ""co-resident"" attack virtual machine placement",2018.0
998,"… Li'na1,2, WANG Danlei1,2, YIN Zhengguang3, FU Nan1,2 1. Key Laboratory of AerospaceInformation  and Trusted … Abstract: If the attacker wants to compromise a target  on a  platform, the malicious   must be - with the … ",1,http://www.infocomm-journal.com/txxb/CN/abstract/abstract167878.shtml,"刘维杰， 王丽娜， 王丹磊， 尹正光， 付楠 - 通信学报, 2018 - infocomm-journal.com",面向云计算平台的虚拟机同驻方法,2018.0
291,"… level agreements (SLAs) which specify availability targets, and malicious VMs being able to denyservice to a - VM could …  co-location, ElGamal (GnuPG 1.4.18 … As part of theevaluation of the VAX/VMM  operating system, Hu [73] noted that sharing caches … ",168,https://link.springer.com/article/10.1007/s13389-016-0141-6,", , D Cock,  - Journal of Cryptographic Engineering, 2018 - Springer","A survey of microarchitectural timing cloud security ""co-residence"" OR ""co-resident"" attack virtual machine and countermeasures on contemporary hardware",2018.0
115,"… The  concerns that come with  computing, and public  especially, may bemany and … One tool that allows  computing to perform as they do is virtualization of processing …Thus, there may be a tradeoff between power conservation and enhanced  … ",27,https://patents.google.com/patent/US9965309B2/en,"K Fine, E Kruglick - US Patent 9,965,309, 2018 - Google Patents",placement,2018.0
174,… allocation and load distribution for multiple heterogeneous multicore server processors across and data … Beyond lightning: A systematic review of information  in the age of  …Optimal load balancing in  computing by efficient utilization of   … ,1,http://www.pertanika.upm.edu.my/Pertanika%20PAPERS/JST%20Vol.%2026%20(3)%20Jul.%202018/28%20JST(S)-0433-2018-3rdProof.pdf,"S Chhabra,  - Pertanika Journal of Science & …, 2018 - pertanika.upm.edu.my","OPH-LB: Optimal Physical cloud security ""co-residence"" OR ""co-resident"" attack virtual machine for Load Balancing in cloud security ""co-residence"" OR ""co-resident"" attack virtual machine Environment.",2018.0
214,… resource request patterns to detect malicious sources engaged in fraudulent use of resources … ”Attribution of Economic Denial of Sustainability  in Public ” … been growingamong attackers to exploit this new  platform to compromise browser  … ,HTML-versie,https://apps.dtic.mil/dtic/tr/fulltext/u2/1070974.pdf,S Chen - 2018 - apps.dtic.mil,"Moving Target Defense Through Dynamic cloud security ""co-residence"" OR ""co-resident"" attack virtual machine Placement in ",2018.0
741,"IET Information  … malicious packets to the victim   (VM), thereby saturatingall the resources running in  viz., bandwidth … and the detection model is built using supportvector -based classifiers for various HTTP GET flooding  strategies [24] … ",1,https://digital-library.theiet.org/content/journals/10.1049/iet-ifs.2018.5382,",  - IET Information , 2018 - IET","HAP: detection of HTTP flooding cloud security ""co-residence"" OR ""co-resident"" attack virtual machine in cloud security ""co-residence"" OR ""co-resident"" attack virtual machine using diffusion map and affinity propagation clustering",2018.0
200,"… With the prevalence of  computing,  risks over the  are also rising. computing infrastructures, such as Microsoft Azure and Amazon EC2, allow multiple users toshare physical  rather than dedicating one  to one user … 7.1 - … ",23,https://link.springer.com/article/10.1007/s41635-017-0025-y,",  - Journal of Hardware and Systems , 2018 - Springer","A survey of side-channel cloud security ""co-residence"" OR ""co-resident"" attack virtual machine on caches and countermeasures",2018.0
198,"… E. Tromer, H. Shacham, and S. Savage, “Hey, you, get off of my : exploring informationleakage in third-party compute ,” in CCS … 2. Side-Channel : Ten Years after ItsPublication and the Impacts on Cryptographic Module  Testing YongBin … ",6,https://link.springer.com/chapter/10.1007/978-981-10-3376-6_2,"BS Ainapure, , AA Rao - Progress in intelligent computing …, 2018 - Springer","Understanding perception of cache-based side-channel cloud security ""co-residence"" OR ""co-resident"" attack virtual machine on cloud security ""co-residence"" OR ""co-resident"" attack virtual machine environment",2018.0
735,"… Pitropakis, N., Pikrakis, A., Lambrinoudakis, C.: Behaviour reflects personality: detecting-  on Xen-based  environments … Fielder, A., Panaousis, E., Malacaria,P., Hankin, C., Smeraldi, F.: Decision support approaches for cyber  investment … ",4,https://link.springer.com/chapter/10.1007/978-3-319-98385-1_15,", , A Giannakoulias… - … Conference on Trust …, 2018 - Springer","An enhanced cyber cloud security ""co-residence"" OR ""co-resident"" attack virtual machine attribution framework",2018.0
