,abstract,citations,link,reference,title,year
10,"Privacy enhancing techniques and the  in a  computing environment.2017-11,. Author: Vogiatzoglou, Plixavra. Keywords: Anonymization, Encryption,General Data Protection Regulation,  Service Provider … ",,https://lirias.kuleuven.be/1711943?limo=0,P Vogiatzoglou - 2017 - lirias.kuleuven.be,"Privacy enhancing techniques and the allintitle: ""GDPR"" ""cloud"" in a allintitle: ""GDPR"" ""cloud"" computing environment",2017
11,"The mF2C project is building an open, secure and decentralized management platform for coordinating resource sharing between connected devices in the fog-to-(F2C) environment. Safeguarding information security and privacy in mF2C is a considerable …",1,https://ieeexplore.ieee.org/abstract/document/8605795/,"S Crompton, J Jensen - … Conference on Utility and  …, 2018 - ieeexplore.ieee.org","Towards a Secure and allintitle: ""GDPR"" ""cloud"" -Compliant Fog-to-allintitle: ""GDPR"" ""cloud"" Platform",2018
12,"In recent years, our society is being plagued by unprecedented levels of privacy and security breaches. To rein in this trend, the European Union, in 2018, introduced a comprehensive legislation called the General Data Protection Regulation (). In this article, we review …",Alle 4 versiesHTML-versie,https://arxiv.org/abs/1911.00498,", ,  - arXiv preprint arXiv …, 2019 - arxiv.org","Anti-Patterns: How Design and Operation of Modern allintitle: ""GDPR"" ""cloud"" -scale Systems Conflict with ",2019
13,"On 25 th May 2018, the Article 17, the Right to Erasure ('Right to be Forgotten') came into force making it vital for organisations to understand Personally Identifiable Information (PII) under their control. Where a valid request has been received from a data subject to …",Alle 2 versies,https://ieeexplore.ieee.org/abstract/document/8904966/,"M Kelly, ,  - 2019 30th Irish Signals and Systems …, 2019 - ieeexplore.ieee.org",Article 17: Eradicating Personal Identifiable Information & Achieving Compliance in a Hybrid ,2019
14,"General Data Protection Regulation () is coming into effect the 25th of May 2018, and along with the regulation comes uncertainty. Organizations are uncertain what implies, and how to comply with it to not risk heavy economic punishments. In parallel,  …",1,http://www.diva-portal.org/smash/record.jsf?pid=diva2:1136470,"F Färjsjö, E Stenberg - 2017 - diva-portal.org","Ensuring Continuous Security in the allintitle: ""GDPR"" ""cloud"" and Compliance with ",2017
15,"This article analyses how the UK implemented the EU Network and Information Systems Security Directive, focusing on its impact on computing service providers. It highlights some UK divergences, whether through policy choice or error, noting issues with the …",,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=3200149,WK Hon - 2018 - papers.ssrn.com,"Service Providers Under the NIS Directive–The UK's Implementation (With allintitle: ""GDPR"" ""cloud"" Comparisons)",2018
16,,2,,"WK Hon - Privacy Perspective, Iapp. org, 2016",,2016
17,Since the adoption of the Clarifying Lawful Overseas Use of Data Act–Act in March 2018 there have been a lot of discussions about whether a transfer of EU personal data by an Internet and Service Provider to US Law Enforcement Authorities under the Stored …,,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=3397047,"T Christakis - Cybersecurity and Privacy in a Globalized World …, 2019 - papers.ssrn.com","Transfer of EU Personal Data to US Law Enforcement Authorities After the allintitle: ""GDPR"" ""cloud"" Act: Is There a Conflict with the allintitle: ""GDPR"" ""cloud"" ?",2019
18,,2,,"B Lynch - Online: https://blogs. microsoft. com/on-the, 2017",,2017
19,,2,,"K Townsend - Security Week, 2016",,2016
20,"ABSTRACT The Edward Snowdens June 2013 leaks of United States National Security Agency (NSA) documents unsettled the global community of internet users, Governments and the Civil Society at large. At the heart of Snowdens leaks was the NSA top-secret PRISM …",HTML-versie,https://www.researchgate.net/profile/Oezguer_Soylu/publication/335455967_GELENEKSEL_VE_ALTERNATIF_YAKLASIMLAR_CERCEVESINDE_ULUSLARARASI_POLITIK_EKONOMI/links/5d66ec48458515b5b4208fa0/GELENEKSEL-VE-ALTERNATIF-YAKLASIMLAR-CERCEVESINDE-ULUSLARARASI-POLITIK-EKONOMI.pdf#page=136,"H SYED,  - PROCEEDINGS BOOK - researchgate.net","… DATA PROTECTION REGULATION (allintitle: ""GDPR"" ""cloud"" ) AND UNITED STATES OF AMERICAS CLARIFYING OVERSEAS USE OF DATA (allintitle: ""GDPR"" ""cloud"" ) ACT: DAVID VERSUS …",
21,"The main purpose of this research study is to analyse a critical analysis of the key challenges associated with information security and and its impact on -computing analysts. In the global business environment, the issue with information security …",,https://esource.dbs.ie/handle/10788/3785,A Jolly Puthiyedam - 2019 - esource.dbs.ie,"Critical analysis of the key challenges associated with information security and allintitle: ""GDPR"" ""cloud"" and its impact on the allintitle: ""GDPR"" ""cloud"" computing analysts",2019
22,,,,"YYS Du, BZLLMH Sheikhattar - 2018",,2018
23,"In current times of increasing use of the Internet, on-going technological developments, globalization and the emergence of a parallel online-world, data is processed in every area of life. One phenomenon of the era Internet, computing, a service providing internet …",HTML-versie,https://www.duo.uio.no/bitstream/handle/10852/54571/1/ICTLTHESIS_8006.pdf,C Kiefer - 2016 - duo.uio.no,"Personal Data, Anonymisation & Pseudonymisation under European Data Protection Law-A Comparison of the DPD and the allintitle: ""GDPR"" ""cloud"" on the Example of allintitle: ""GDPR"" ""cloud""  …",2016
24,,,,"C Ratanachuesakul, NN Purtova - 2018",,2018
25,This thesis investigated and analyzed the compatibility of the law of the Unites States (US) and that of the European Union (EU) with respect to authorities obtaining personal data stored on services for law enforcement purposes. The new General Data Protection …,,http://www.diva-portal.org/smash/record.jsf?pid=diva2:1302856,J Agh - 2018 - diva-portal.org,"Svenska företags lagring av personuppgifter på amerikanska molntjänster: En analys av allintitle: ""GDPR"" ""cloud"" Acts förenlighet med Privacy Shield och ",2018
26,General note: By using the comment function on degruyter. com you agree to our Privacy Statement. A respectful treatment of one another is important to us. Therefore we would like to draw your attention to our House Rules.,,https://www.degruyter.com/view/j/cri.2019.20.issue-1/cri-2019-200102/cri-2019-200102.xml,"P Schwartz, KN Peifer - Computer Law Review International, 2019 - degruyter.com","Data Localization Under the allintitle: ""GDPR"" ""cloud"" Act and the ",2019
