,abstract,citations,link,reference,title,year
76,"… doi:10.1016/j.ins.2013.04.028 5. Alzain, MA, Pardede, E., Soh, B., & Thom, JA (2012). Computing : From Single to Multi-. 2012 45th Hawaii InternationalConference on System Sciences. doi:10.1109/hicss.2012.153 … ",1,https://www.dpublication.com/wp-content/uploads/2018/12/RST-7-135.pdf,"T Atobishi, S Podruzsik, SZ Gabor - 2018 - dpublication.com","A review of the cloud security ""VM Escape"" attack virtual machine Iaas challenges in the cloud security ""VM Escape"" attack virtual machine Iaas computing",2018.0
233,"… We use formal methods to find the appropriate placement in a federation of  … The aim ofthe latter is to have more interoperability between  providers, and prevent the issue of …requirements is verifying that it respects a set of rules related to the  relations … ",2,https://ieeexplore.ieee.org/abstract/document/8514418/,"S Souaf, … - … Conference on High …, 2018 - ieeexplore.ieee.org","A cloud security ""VM Escape"" attack virtual machine Iaas brokerage solution: formal methods meet cloud security ""VM Escape"" attack virtual machine Iaas in cloud security ""VM Escape"" attack virtual machine Iaas federations",2018.0
98,"… 3. Identity and Access Management: Managing identities and the provision of  accessto large-scale outsourced data is an … and Informatics [9] Gururaj Ramachandra, Mohsin Iftikhar,Farrukh Aslam Khan, “A Comprehensive Survey on  in  Computing”,3rd … ",1,https://ieeexplore.ieee.org/abstract/document/8525141/,"AR Suraj, SJ Shekar… - … on Computation of Power …, 2018 - ieeexplore.ieee.org","A Robust cloud security ""VM Escape"" attack virtual machine Iaas Model for cloud security ""VM Escape"" attack virtual machine Iaas Computing Applications",2018.0
109,"… Nodes without vulnerabilities of interest to the attacker cannot be traversed, hence cannot be … Generally, an  can originate from the Internet outside the  network, from withinthe …  service provider or from a trusted third party like a   broker or … ",2,http://j.mecs-press.net/ijcnis/ijcnis-v10-n3/IJCNIS-V10-N3-4.pdf,",  - … of Computer Network and Information , 2018 - j.mecs-press.net","Cyber cloud security ""VM Escape"" attack virtual machine Iaas in cloud security ""VM Escape"" attack virtual machine Iaas Computing: Modelling Multi-stage cloud security ""VM Escape"" attack virtual machine Iaas using Probability Density Curves",2018.0
46,"… 5, Laniepce, 2013, Engineering Intrusion Prevention Services for  : The Wayof the Hypervisor, Proposed a hypervisor-based monitoring approach. Most promising,improves user VM . Depends on the trust of  provider … ",34,https://www.sciencedirect.com/science/article/pii/S0045790617320724,"N Subramanian, A Jeyaraj - Computers & Electrical Engineering, 2018 - Elsevier","Recent cloud security ""VM Escape"" attack virtual machine Iaas challenges in cloud security ""VM Escape"" attack virtual machine Iaas computing",2018.0
167,"… Besides, CloudController is  enough to defend against a variety of .To ensure … InProceedings of the 15th Annual Network and Distributed System  Symposium (NDSS …H P. Visualizing and Controlling VMI-Based Malware Analysis in  [C]// Reliable … ",1,https://ieeexplore.ieee.org/abstract/document/8411966/,"J Zhang, L Zheng, , Z Gu - 2018 IEEE Third International …, 2018 - ieeexplore.ieee.org","A survey on cloud security ""VM Escape"" attack virtual machine Iaas of cloud security ""VM Escape"" attack virtual machine Iaas environment: threats, solutions, and innovation",2018.0
16,"… is not suitable for immediate deployment, due to the required modifications to current platforms … However, in order to enhance the  of fully virtualized environment, the subjectcan only … privilege, the Hypervisor and the  operating system are in a non- state … ",8,https://www.mdpi.com/1999-5903/9/2/20,"J Wu, Z Lei, , W Shen - Future Internet, 2017 - mdpi.com","An access control model for preventing cloud security ""VM Escape"" attack virtual machine Iaas escape ",2017.0
340,"… 201 7.1.3. Public  … Furthermore, the NFV deployment may involve hypervisor, hardwareand software solutions from various  vendors, thus inevitably introducing compatibility issues.Page 19. xviii  in Network Functions Virtualization –Troubleshooting … ",3,https://books.google.nl/books?hl=nl&lr=&id=as8mDwAAQBAJ&oi=fnd&pg=PP1&dq=cloud+security+%22VM+Escape%22+attack+virtual+machine+Iaas&ots=T10dE6K4mx&sig=SI36caWmk3JWAFV0Mv2j_SL5BRU,", A Meddahi - 2017 - books.google.com",in network functions virtualization,2017.0
253,"… Hybrid : It is formed by combining two or more  described above … Some of the keyfactors that lead to exploiting this vulnerability (API Vul- nerabilities, https://dome9.com/wiki/display//API+Vulnerabilities) are weak … Table 2.  for  storage … ",1,https://www.igi-global.com/chapter/a-survey/180063,", Y Gigras - … and Mitigating Robotic Cyber Risks, 2017 - igi-global.com",A Survey: Threats and Vulnerabilities in ,2017.0
212,"… Multi-tenancy is a core technology for the , but brought its new set of  issues,especially in public  [27] … 2.3  Requirements. Two of the main  requirementsof users in any  environment are data confidentiality and integrity … ",2,https://link.springer.com/chapter/10.1007/978-981-10-5026-8_18,"MR Memarian, , … - … Advances in  …, 2017 - Springer","Applications of Trusted Computing in cloud security ""VM Escape"" attack virtual machine Iaas Context",2017.0
327,"… [12] KD Bowers, A. Juels and A. Oprea. HAIL: A high- availability and integrity layer for storage. In Proceedings of 16th ACM Conf. on Computer and Communications ,CCS'09, 2009, pp … From single to multi- computing privacy and fault tolerance … ",4,https://dl.acm.org/doi/abs/10.1145/3128128.3128161,"M Marwan, A Kartit, H Ouahmane - Proceedings of the 2017 International …, 2017 - dl.acm.org","Protecting medical data in cloud security ""VM Escape"" attack virtual machine Iaas storage using fault-tolerance mechanism",2017.0
326,"… Hybrid : The hybrid  is the latest model and is an amalgamation of two or more (including public, private and community) … [18] T.-S. Chou, “ threats on … [19] RM Jabir, SIRKhanji, LA Ahmad, O. Alfandi, and H. Said, “Analysis of  computing  … ",4,https://ieeexplore.ieee.org/abstract/document/8072029/,", , , M Ilyas… - 2017 International …, 2017 - ieeexplore.ieee.org",A trust management system model for ,2017.0
200,"… Here the data is stored as fragments in many  and the data can be reconstructed whenit …  issues related to authentication, authorization and accounting … a user, enforcing policies,confirmation on user's identity to connect, to access or use the  resources and … ",10,https://www.degruyter.com/downloadpdf/j/cait.2017.17.issue-4/cait-2017-0039/cait-2017-0039.xml,", , P Jelciana - Cybernetics and Information …, 2017 - degruyter.com","Exploring cloud security ""VM Escape"" attack virtual machine Iaas issues and solutions in cloud security ""VM Escape"" attack virtual machine Iaas computing services–a survey",2017.0
175,"… [24] demonstrate that DDoS  in  affect the … used in  Computing web servicesand very little work has been done to ensure  related to … However, service providers shouldstill take those  into account; otherwise,  elasticity would be used to … ",23,https://www.mdpi.com/1999-5903/9/3/43,"A Bonguet, M Bellaiche - Future Internet, 2017 - mdpi.com","A survey of denial-of-service and distributed denial of service cloud security ""VM Escape"" attack virtual machine Iaas and defenses in cloud security ""VM Escape"" attack virtual machine Iaas computing",2017.0
3,"… However, the  threats by  involving the VMs can lead to financial harm and impacts …In  , DoS and DDoS constitute the most common  and “largest threat”[51] … Anadditional cost to the  provider is the penalties negotiated with users, which are … ",10,https://link.springer.com/article/10.1186/s13677-017-0098-8,", , … - Journal of  …, 2017 - Springer","Classifying malware cloud security ""VM Escape"" attack virtual machine Iaas in cloud security ""VM Escape"" attack virtual machine Iaas environments",2017.0
15,"… In public , the network topology will have to change with the  requirement … But whenrunning critical processes over the  or processing critical data, the VM must be safeguardedagainst all sorts of  that could … This results in a breach of  policies … ",4,https://ieeexplore.ieee.org/abstract/document/8299854/,"M Chandni, NP Sowmiya, S Mohana… - 2017 International …, 2017 - ieeexplore.ieee.org","Establishing trust despite cloud security ""VM Escape"" attack virtual machine Iaas in cloud security ""VM Escape"" attack virtual machine Iaas computing: A survey",2017.0
30,"… [7] P. Chouhan, F. Yao and S. Sezer, ""Software as a service: Understanding  issues”,2015 … Leckie, “Using   Allocation Policies to Defend against Co-resident in  Computing” IEEE Transactions on Dependable and  Computing, pp … ",6,https://ieeexplore.ieee.org/abstract/document/7905282/,"MS Dildar, , … - 2017 2nd International …, 2017 - ieeexplore.ieee.org","Effective way to defend the hypervisor cloud security ""VM Escape"" attack virtual machine Iaas in cloud security ""VM Escape"" attack virtual machine Iaas computing",2017.0
70,… Hardware based mechanism is discussed in Jin et al. [82] to  guest  beneath unreliable hypervisor … This approach decreases the complexity and provides against various physical intrusions in  datacenter. 3.2.5VM scheduling  … ,4,https://content.iospress.com/articles/multiagent-and-grid-systems/mgs262,"DJ Prathyusha, S Naseera - Multiagent and Grid Systems, 2017 - content.iospress.com","A study on cloud security ""VM Escape"" attack virtual machine Iaas issues",2017.0
19,"…  administrators are the gatekeepers of the whole infrastructure and their accounts are thekeys. It should be mandat- ed to  admin accounts by applying a strong password policyalong …  ZONING To prevent a VM from impacting other VMs or hosts, it is a … ",63,https://ieeexplore.ieee.org/abstract/document/7927935/,", ,  - IEEE Communications Magazine, 2017 - ieeexplore.ieee.org","NFV: cloud security ""VM Escape"" attack virtual machine Iaas threats and best practices",2017.0
36,"…  in the attacker's request can't be an effective presence flooded the user's request … 235Analysis of Various  Issues and Challenges in  Computing Environment … to createhis / her malicious services, such as the SaaS, PaaS or  and add them to the  … ",32,https://www.igi-global.com/chapter/analysis-of-various-security-issues-and-challenges-in-cloud-computing-environment/167228,"Z Gou, S Yamaguchi, BB Gupta - Identity Theft: Breakthroughs in …, 2017 - igi-global.com","Analysis of various cloud security ""VM Escape"" attack virtual machine Iaas issues and challenges in cloud security ""VM Escape"" attack virtual machine Iaas computing environment: a survey",2017.0
27,"… Monitor (VMM) or hypervisor which is main component of Virtualized  ComputingInfrastructure … Due to software based vulnerabilities, VMMs are compromised to  that may take … In order to formulate a  VCCI, VMM must be protected by implementing … ",2,https://www.scirp.org/html/1-7800414_72584.htm,"AFS Althobaiti - Journal of Information , 2017 - scirp.org","Analyzing cloud security ""VM Escape"" attack virtual machine Iaas threats to cloud security ""VM Escape"" attack virtual machine Iaas monitor in cloud security ""VM Escape"" attack virtual machine Iaas computing environment",2017.0
48,"…  providers have to de- crypt the data to get the actual data in order to process it, whichraises the privacy concerns in the . Many encryption methods are based on the applicationof fully homomorphic encryption to provide in the  of  … ",8,https://www.igi-global.com/chapter/cloud-security-issues-and-challenges/171349,",  - Resource Management and Efficiency in  …, 2017 - igi-global.com",issues and challenges,2017.0
63,"… [7] W. Qiang, K. Zhang, W. Dai, and H. Jin,  cryptographic functions via … and L. Tamilselvan,Dynamic resource monitoring of SaaS with attestation for a trusted  environment, International …[19] V. Varadharajan and U. Tupakula, Counteracting   in  … ",5,https://ieeexplore.ieee.org/abstract/document/8030536/,"X Jin, X Chen, C Zhao, D Zhao - Tsinghua Science and …, 2017 - ieeexplore.ieee.org",Trusted attestation architecture on an infrastructure-as-a-service,2017.0
55,"… E., Shacham, H., Savage, S.: Exploring information leakage in third-party compute . In:Proceeding of 16th ACM Conference on Computer and Communications , pp … 5. Shei,S., Kalloniatis, C., Mouratidis, H., Delaney, A.: Modelling   computing systems … ",3,https://link.springer.com/chapter/10.1007/978-3-319-59466-8_21,", ,  - Enterprise, Business-Process and …, 2017 - Springer","A cloud security ""VM Escape"" attack virtual machine Iaas requirements modelling language to cloud security ""VM Escape"" attack virtual machine Iaas computing environments",2017.0
345,"… Public  eg Google  is using AES to encrypt data in storage [13 … However, suchinformation utilization requires appropriate  technologies to collect, store, analyze andvisualize … CONCLUSION The work on  and optimization of data in  storage through … ",9,https://ieeexplore.ieee.org/abstract/document/8288912/,", AR Shovon… - 2017 IEEE Region 10 …, 2017 - ieeexplore.ieee.org","Combined approach of tokenization and mining to cloud security ""VM Escape"" attack virtual machine Iaas and optimize big data in cloud security ""VM Escape"" attack virtual machine Iaas storage",2017.0
206,"… R. Griffith, AD Joseph, R. Katz, A. Konwinski, G. Lee, D. Patterson, A. Rabkin, I. Stoica, and M.Zaharia, “Clearing the  away from … [14] M. Ali, SU Khan, and AV Vasilakos, “ in computing: Opportunities … [15] M. Jouini and LBA Rabai, “A  Framework for … ",17,https://ieeexplore.ieee.org/abstract/document/7905258/," - 2017 2nd International Conference on Anti-Cyber …, 2017 - ieeexplore.ieee.org","computing: Technology, cloud security ""VM Escape"" attack virtual machine Iaas issues and solutions",2017.0
