,abstract,citations,link,reference,title,year
402,"… communication between the reader and the back-end server is  while the … prevents are:replay , de-synchronization , cloning , server  , tag masquerade …The  protocols purpose is to increase  and prevent the  on … ",8,https://link.springer.com/article/10.1007/s11276-017-1565-3,"N Dinarvand,  - Wireless , 2019 - Springer","An efficient and cloud security ""IP Spoofing"" OR ""Spoofing"" attack network authentication PaaS RFID cloud security ""IP Spoofing"" OR ""Spoofing"" attack network authentication PaaS protocol using elliptic curve cryptography",2019.0
600,"… Hybrid/Virtual Private  This﻿ model﻿ is﻿ a﻿ combination﻿ of﻿ private/public/community﻿ ﻿wherein﻿ the … in﻿each﻿layer﻿of﻿IoT﻿architecture﻿and﻿then﻿ focus﻿on﻿﻿loopholes﻿in﻿﻿services …emphasis﻿lies﻿on﻿the﻿effect﻿of﻿availability﻿of﻿resources﻿(Lin﻿et﻿al.,﻿2017).﻿The﻿﻿ issues﻿also … ",1,https://www.igi-global.com/article/cloudiot/227637,"JL Shah, HF Bhat,  - … Journal of Digital Crime and Forensics …, 2019 - igi-global.com","CloudIoT: Towards Seamless and cloud security ""IP Spoofing"" OR ""Spoofing"" attack network authentication PaaS Integration of cloud security ""IP Spoofing"" OR ""Spoofing"" attack network authentication PaaS Computing With cloud security ""IP Spoofing"" OR ""Spoofing"" attack network authentication PaaS of Things",2019.0
800,"… agreement scheme based on ECC, but the scheme fails to resist server   and many …observations that there is no detailed source of knowledge regarding the  and seamless …one of the main approaches to providing a high level of  and computational … ",1,https://www.sciencedirect.com/science/article/pii/S2352864817302821,"A Kumar,  - Digital Communications and , 2019 - Elsevier","Design of a USIM and ECC based handover cloud security ""IP Spoofing"" OR ""Spoofing"" attack network authentication PaaS scheme for 5G-WLAN heterogeneous ",2019.0
714,… Current method of digital identity management is not good enough for hybrid  … 3)Man-in-the-middle  A Man-in-the-Middle  is a major  issue that occurswhen an attacker is placed between two parties in a  environment … ,Alle 2 versies,https://ieeexplore.ieee.org/abstract/document/8769497/,"L Alhenaki, A Alwatban, B Alamri… - … & Information  …, 2019 - ieeexplore.ieee.org","A Survey on the cloud security ""IP Spoofing"" OR ""Spoofing"" attack network authentication PaaS of cloud security ""IP Spoofing"" OR ""Spoofing"" attack network authentication PaaS Computing",2019.0
429,"… that allows the system to protect itself and the  from  by malicious … configured toidentify and block endpoint devices 106 that are  a trusted … user , admissioncontrol and logging, policy enforcement, auditing, and  associated with the … ",5,https://patents.google.com/patent/US10375099B2/en,"R Isola, ET Jenkins - US Patent 10,375,099, 2019 - Google Patents","device cloud security ""IP Spoofing"" OR ""Spoofing"" attack network authentication PaaS detection for information ",2019.0
880,"… The -based intrusion detection designed in [12] built a deep multilayer perceptron andrecurrent … does not have any  and encryption to protect the message , themonitor … accuracy without being aware of the CAN bus signal model and  model … ",Alle 2 versies,https://ieeexplore.ieee.org/abstract/document/8761744/,"T Xu, X Lu, , Y Tang,  - ICC 2019-2019 IEEE …, 2019 - ieeexplore.ieee.org","Voltage Based cloud security ""IP Spoofing"" OR ""Spoofing"" attack network authentication PaaS for Controller Area cloud security ""IP Spoofing"" OR ""Spoofing"" attack network authentication PaaS with Reinforcement Learning",2019.0
54,"… frame- works: vehicular  (VCs), vehicles using  (VuCs), and hybrid vehicular (HVCs). Vehicles act as  service providers and clients in VCs and VuCs, respectively, and …protocol despite a formal proof being provided in the original paper to prove  … ",44,https://ieeexplore.ieee.org/abstract/document/8603720/,", B Xiang, ,  - IEEE Access, 2019 - ieeexplore.ieee.org","A cloud security ""IP Spoofing"" OR ""Spoofing"" attack network authentication PaaS protocol for cloud security ""IP Spoofing"" OR ""Spoofing"" attack network authentication PaaS of vehicles",2019.0
878,"… Furthermore, the EAP/AKA  is implemented to achieve a more reliable objective … 91 [5] MH Eiza et al 2016 “ and privacy-aware -assisted video … al 2016 “Fast in 5g hetnet through sdn enabled weighted - context-information … ",1,https://iopscience.iop.org/article/10.1088/1742-6596/1169/1/012066/meta,"T Ma, F Hu - Journal of Physics: Conference Series, 2019 - iopscience.iop.org","A Cross-layer Collaborative Handover cloud security ""IP Spoofing"" OR ""Spoofing"" attack network authentication PaaS Approach for 5G Heterogeneous ",2019.0
473,"… a broad layer that has an important role in con- necting multiple devices, people, things and services … The  protocols should not be working only for a limited set of users … based onencryption techniques like RSA, SHA256, or hash chains is required to  the user … ",9Alle 3 versies,https://ieeexplore.ieee.org/abstract/document/8742551/,", , , D Jain, P Goyal… - IEEE …, 2019 - ieeexplore.ieee.org","A survey on IoT cloud security ""IP Spoofing"" OR ""Spoofing"" attack network authentication PaaS : application areas, cloud security ""IP Spoofing"" OR ""Spoofing"" attack network authentication PaaS threats, and solution architectures",2019.0
484,"… AKM [79] is s cryptography-based method that provided  by using two kinds … This algorithmprovides multiple level of encryption that works good with  cluster formation … result, SRPSNfail to protect against many types of  specially , altering, replaying … ",10,https://link.springer.com/chapter/10.1007/978-3-319-92807-4_6,",  - Dynamic Wireless Sensor , 2019 - Springer",data transmission in WSN: an overview,2019.0
829,"… Pathak, S., Chawla, K. and Aggarwal, H. Improved  Routing Scheme in WSN … SPINS: protocols for sensor  … 2012. Wireless sensor  applications and routingprotocols: survey and research challenges in  and Services Computing (ISCOS … ",HTML-versie,http://journalijrar.com/sites/default/files/issues-pdf/IJRAR-0225.pdf,"AM Bade, AA Garba - 2019 - journalijrar.com","A REVIEW ON cloud security ""IP Spoofing"" OR ""Spoofing"" attack network authentication PaaS ISSUES IN WIRELESS SENSOR ",2019.0
160,"… certificates, or other credentials supported by a  protocol, such as any version of the Sockets Layer (SSL) or the Transport Layer  (TLS) protocol … In some examples, two ormore computing devices may include a cluster, , farm, or other grouping … ",20,https://patents.google.com/patent/US10255738B1/en,", R Swenson - US Patent App. 10/255,738, 2019 - Google Patents",based on through-body signals detected in body area ,2019.0
485,"… environment. The sensitive data are kept hidden to the CSP, using a searchableShamir secret sharing scheme, and distributed to several  servers … result. Ourprotocol is  under reasonable  assumptions. In … ",3,https://link.springer.com/article/10.1007/s10586-017-1521-0,"J Hong, T Wen, Q Guo, Z Ye, Y Yin - Cluster Computing, 2019 - Springer","Privacy protection and integrity cloud security ""IP Spoofing"" OR ""Spoofing"" attack network authentication PaaS of aggregate queries in cloud security ""IP Spoofing"" OR ""Spoofing"" attack network authentication PaaS computing",2019.0
901,"… on our scheme if the pseudo-random function using in our scheme is  … and implementationof  and authorization sys- tem with blockchain,” Computer  Symposium2018 … Y. Lee, and Y. Ji, “Blockchain-based trusted  in  radio over … ",Alle 5 versies,https://www.jstage.jst.go.jp/article/transinf/E102.D/9/E102.D_2018OFL0005/_article/-char/ja/,"T Tsuchida, M Takita, Y Shiraishi, M Mohri… - IEICE Transactions on …, 2019 - jstage.jst.go.jp",Scheme Using Pre-Registered Information on Blockchain,2019.0
887,"… Again, the  model assumes that a  DPR process is followed to retain system integrity …10 parallel arbiters is implemented on an FPGA to compute the design expense in a architecture … This figure is negligible for large FPGAs deployed in  and data centers … ",Alle 2 versies,https://link.springer.com/chapter/10.1007/978-981-15-1301-5_23,", , , … - … Conference on Smart City …, 2019 - Springer","A Multi-layer cloud security ""IP Spoofing"" OR ""Spoofing"" attack network authentication PaaS Model for 5G-Enabled Industrial cloud security ""IP Spoofing"" OR ""Spoofing"" attack network authentication PaaS of Things",2019.0
452,"… Krishna, M., Perumal, V.:  and efficient hand-over  in WLAN using ellipticcurve RSA … Ahmad, K., Alam, MS: E-commerce  through elliptic curve cryptography … B.,Patel, H., Patel, A., Rajarajan, M.: A survey of intrusion detection techniques in  … ",4,https://link.springer.com/article/10.1007/s10586-017-1573-1,"N Thangarasu, AAL Selvakumar - Cluster computing, 2019 - Springer","Improved elliptical curve cryptography and Abelian group theory to resolve linear system problem in sensor-cloud security ""IP Spoofing"" OR ""Spoofing"" attack network authentication PaaS cluster computing",2019.0
246,"… sensors' secret keys and the system key, and it is also vulnerable to server  , userimpersonation … adversary principle” [14] and captures the es- sential goal of “truly two-factor ”[48] … GWN computes B4 = h(IDj IDG x) and sends {B4} to Sj via a  channel … ",38,https://ieeexplore.ieee.org/abstract/document/8356145/,", , P Wang - IEEE Transactions on Industrial …, 2018 - ieeexplore.ieee.org","Measuring two-factor cloud security ""IP Spoofing"" OR ""Spoofing"" attack network authentication PaaS schemes for real-time data access in industrial wireless sensor ",2018.0
604,"… Among them,  is one that has not received much attention from the community … simulatedthis across a suite of  workloads … 8.9 dB ≥4 Monopole 40.03 dB 8.2 dB ≥4 Patch 48.98dB 4.6 dB ≥5 7 CONCLUSION Veritas is a new microarchitecture to  WNoCs from … ",2,https://dl.acm.org/citation.cfm?id=3186608.3186610,"B Lebiednik, , ,  - Proceedings of the 3rd …, 2018 - dl.acm.org","prevention via rf power profiling in wireless cloud security ""IP Spoofing"" OR ""Spoofing"" attack network authentication PaaS -on-chip",2018.0
654,"… It is of utmost importance for client  for clients to completely trust in the CSP and … iii)Confidentiality involves the numerous  access points and users, which makes it sensitiveto illegitimate venues …  must ensure that only author- ized users can access their data … ",4,https://www.researchgate.net/profile/Mohanaad_Alnaseeri/publication/326020525_Literature_review_of_security_issues_in_saas_for_public_cloud_computing_a_meta-analysis/links/5b33fbfdaca2720785ef7367/Literature-review-of-security-issues-in-saas-for-public-cloud-computing-a-meta-analysis.pdf,", ,  - International Journal of …, 2018 - researchgate.net","Literature review of cloud security ""IP Spoofing"" OR ""Spoofing"" attack network authentication PaaS issues in saas for public cloud security ""IP Spoofing"" OR ""Spoofing"" attack network authentication PaaS computing: a meta-analysis",2018.0
79,"… [30] proposed a scheme for  Data Sharing in  (SeDaSC) … This section proposes alightweight remote user  scheme for -IoT applications. The scheme is against well-known   and consists of six phases namely, (a … ",10,https://www.sciencedirect.com/science/article/pii/S2214212617302302,"G Sharma,  - Journal of information and applications, 2018 - Elsevier","A lightweight multi-factor cloud security ""IP Spoofing"" OR ""Spoofing"" attack network authentication PaaS smart card based remote user cloud security ""IP Spoofing"" OR ""Spoofing"" attack network authentication PaaS scheme for cloud security ""IP Spoofing"" OR ""Spoofing"" attack network authentication PaaS -IoT applications",2018.0
877,"… This leaves vulnerabilities in such devices even if they are installed in  locationsbehind firewalls … Because data breaches can occur any- where en route to the ,ensuring end-to-end trust and  for IoT applications is critical … ",11,https://ieeexplore.ieee.org/abstract/document/8352081/,",  - Computer, 2018 - ieeexplore.ieee.org","End-to-end trust and cloud security ""IP Spoofing"" OR ""Spoofing"" attack network authentication PaaS for cloud security ""IP Spoofing"" OR ""Spoofing"" attack network authentication PaaS of Things applications",2018.0
893,"… Fulare and N. Chavhan, “False Data Detection in Wireless Sensor  with Communication”, in … Volume-1, Issue-1, 201 [30] RP Padhy, MR Patra, SC Satapathy, “Computing:  … 42] C. Qiang, G. Quan, B. Yu and L. Yang, “Research on  Issues … ",1,http://www.iconcs.org/papers/Paper_53.pdf,",  - International Conference on Cyber and …, 2018 - iconcs.org","An analysis of the current state of cloud security ""IP Spoofing"" OR ""Spoofing"" attack network authentication PaaS in the cloud security ""IP Spoofing"" OR ""Spoofing"" attack network authentication PaaS of Things",2018.0
593,… that clusters have laid the necessary foundation to build large-scale grids and  … introducedifferent  issues and their solutions for both grid and  in detail … sor  SocketsLayer (SSL) are cryptographic protocols that provide communication  over the … ,3,https://www.igi-global.com/chapter/security-issues-in-distributed-computing-system-models/203516,",  - Cyber and Threats: Concepts …, 2018 - igi-global.com",Issues in Distributed Computing System Models,2018.0
552,"… Chen et al. [19] proposed a   protocol for VANET … 9, 19–30 (2017)CrossRefGoogle Scholar. 8. Sharma, S., Kaul, A.: A survey on Intrusion Detection Systems and Honeypotbased proactive  mechanisms in VANETs and VANET  … ",1,https://link.springer.com/chapter/10.1007/978-3-030-02613-4_51,"CL Chen, YX Chen, CF Lee, YY Deng - International Conference on …, 2018 - Springer","A Survey of cloud security ""IP Spoofing"" OR ""Spoofing"" attack network authentication PaaS Protocols in VANET",2018.0
861,"… Software é uma arquitetura de segurança desenvolvida por membros da   Alliance …objetivo de melhorar a segurança é proposto o uso do  Hash Algorithm … search, brute-forcepassword search, replay , packet crafting,  , connection hijacking … ",1,https://ieeexplore.ieee.org/abstract/document/8785955/,"ELR Lucion,  - 2018 XLIV Latin American Computer …, 2018 - ieeexplore.ieee.org","Software Defined Perimeter: improvements in the cloud security ""IP Spoofing"" OR ""Spoofing"" attack network authentication PaaS of Single Packet Authorization and user ",2018.0
324,"… unauthorized data (for instance, shared directories on the local computers), or  local devices(for … For instance, server 205 could be an email server, which allows  camera to … Such anannouncement can be sent, for instance, through a  third-party authorization … ",51,https://patents.google.com/patent/US10135791B2/en,"E Lapidous, A Arsitov - US Patent App. 10/135,791, 2018 - Google Patents","communications with cloud security ""IP Spoofing"" OR ""Spoofing"" attack network authentication PaaS -enabled devices",2018.0
641,"… Its purpose is to keep records in the  that can be accessed for  purposes andto provide device location information for better routing efficiency … [20] S. Yi, P. Naldurg and R.Kravets, ""-aware ad hoc … [21] P. Papadimitratos and ZJ Hass, "" link state … ",5,https://opus.lib.uts.edu.au/handle/10453/121962,", , , … - … Conference on System …, 2018 - opus.lib.uts.edu.au","A Novel Hybrid cloud security ""IP Spoofing"" OR ""Spoofing"" attack network authentication PaaS Model for Geo Location Oriented Routing in Dynamic Wireless Mesh ",2018.0
423,"… doi:10.1016/j.ins.2013.04.028 5. Alzain, MA, Pardede, E., Soh, B., & Thom, JA (2012). Computing : From Single to Multi-. 2012 45th Hawaii InternationalConference on System Sciences. doi:10.1109/hicss.2012.153 … ",1,https://www.researchgate.net/profile/Thabit_Altobishi/publication/329814902_A_review_of_the_Security_challenges_in_the_cloud_computing/links/5c1c0f5392851c22a33ae26d/A-review-of-the-Security-challenges-in-the-cloud-computing.pdf,"T Atobishi, S Podruzsik, SZ Gabor - 2018 - researchgate.net","A review of the cloud security ""IP Spoofing"" OR ""Spoofing"" attack network authentication PaaS challenges in the cloud security ""IP Spoofing"" OR ""Spoofing"" attack network authentication PaaS computing",2018.0
