,abstract,citations,link,reference,title,year
10,"… Such  scenarios becomes critical for public , as the general backbone … Internal procedures,  compliance, configuration hardening, patching, auditing and logging may … affects the  services by changing (or blocking)  functionalities … ",333,https://link.springer.com/article/10.1007/s11227-012-0831-5,", , , … - The journal of …, 2013 - Springer","A survey on cloud security ""SQL injection"" attack malware Paas or Saas issues and solutions at different layers of cloud security ""SQL injection"" attack malware Paas or Saas computing",2013
11,"… A. Prominent types of cyber- in  Presently,  are considered as more securethan … training In the proposed solution of [8], Encrypting data stored in the , Intrusion detection …as the methods which can use be used in addressing majority of  threats and … ",12,http://www.academia.edu/download/51934705/IJCSDFVol._3__No._2_2014.pdf#page=3," - … Journal of Cyber-and Digital Forensics …, 2014 - academia.edu","Comprehensive solution to mitigate the cyber-cloud security ""SQL injection"" attack malware Paas or Saas in cloud security ""SQL injection"" attack malware Paas or Saas computing",2014
12,"… These  IDS focus on the infrastructure layer without ensuring the  of applications … SQLIIDaaS, which detects   targeting  applications deployed inpublic  (eg, AWS … III presents a state of the art on SQLIA countermeasures and  IDS … ",7,https://ieeexplore.ieee.org/abstract/document/7987193/,", , … - … and  …, 2017 - ieeexplore.ieee.org","SQLIIDaaS: A cloud security ""SQL injection"" attack malware Paas or Saas intrusion detection framework as a service for cloud security ""SQL injection"" attack malware Paas or Saas providers",2017
13,"…  federation, Multi-, Utility computing, Inter-, cross-, 2014 … For a certainclass of  applications, many users are still using the simplest and unsophisticated … On theother hand,  experts discovered unusual behavior in their systems as there were … ",95,https://www.sciencedirect.com/science/article/pii/S1084804516301771,", , B Dhaghighi, … - Journal of Network and …, 2016 - Elsevier","On cloud security ""SQL injection"" attack malware Paas or Saas : A taxonomy and intrusion detection and prevention as a service",2016
14,"… can work for small networks like private ; but on large scale  it is … Bhadauria, RituparnaChaki, Nabendu Chaki” A Survey on  Issues in  Computing” http … 215 5. ImperiaData  Hacker Intelligence Initiative, Monthly Trend Report #4 report http://blog … ",22,http://search.proquest.com/openview/e1100c1b1362cbc5dfdb0e133cb4a838/1.pdf?pq-origsite=gscholar&cbl=646402,", … - International Journal of …, 2013 - search.proquest.com",computing challenges and solutions,2013
15,"… D. Hybrid  A hybrid  is a composition of two or more  at least one private and one public  … Evaluating the probability of threats on the current   is not easy,due to lack of sufficient updated data … PROBABILITY OF THREAT ON  … ",21,https://ieeexplore.ieee.org/abstract/document/6513028/,"MZ Meetei,  - 2012 5th International Conference on …, 2012 - ieeexplore.ieee.org","issues in cloud security ""SQL injection"" attack malware Paas or Saas computing",2012
16,… It is essential to identify the possible   and threats for implement the better mechanisms to   computing environment … execution etc. Attackersinject a malicious program into target  virtual machines and … ,2,https://www.researchgate.net/profile/Neeta_Sharma7/publication/296561649_Web_Based_XSS_and_SQL_Attacks_on_Cloud_and_Mitigation/links/56d698e208aee1aa5f7389ea.pdf,", ,  - J. Comput. Sci. Eng. Softw. Test, 2015 - researchgate.net","Web based XSS and SQL cloud security ""SQL injection"" attack malware Paas or Saas on cloud security ""SQL injection"" attack malware Paas or Saas and mitigation",2015
17,"… Because broad take-up of  computing is unthinkable without the use of cryptography to confidentiality and … CERT (Computer Emergency Response Team) services team forincident detection & handling,  defense and  computing  … ",887,https://ieeexplore.ieee.org/abstract/document/5487489/,"B Grobauer, T Walloschek, E Stocker - IEEE & privacy, 2010 - ieeexplore.ieee.org","Understanding cloud security ""SQL injection"" attack malware Paas or Saas computing vulnerabilities",2010
18,"… underground. All public  have been engineered with  computing  as oneof the top concerns … contracts. Require transparency into overall information  andmanagement practices. Page 4 … information Network,  Infrastructure … ",1,https://www.researchgate.net/profile/Dr_Sasidhar_Babu/publication/273887468_Investigative_Analysis_Of_Security_Issues_And_Challenges_In_Cloud_Computing_And_Their_Counter_Measures/links/5681114308ae1975838f526a/Investigative-Analysis-Of-Security-Issues-And-Challenges-In-Cloud-Computing-And-Their-Counter-Measures.pdf,"E Kadayiruppu - Journal Impact Factor, 2014 - researchgate.net","Investigative Analysis of cloud security ""SQL injection"" attack malware Paas or Saas Issues and Challenges In cloud security ""SQL injection"" attack malware Paas or Saas Computing And Their Counter Measures",2014
19,… The  will use the physical hardware and server instances together to provide a service …The organization can host a critical application on private  and public  for less concern [31] … [33]. [69] highlighted the types of   such as  injection … ,22,https://www.researchgate.net/profile/Colin_Ting_Si_Xue/publication/311972358_Benefits_and_Challenges_of_the_Adoption_of_Cloud_Computing_in_Business/links/5866574908ae6eb871b07fe1/Benefits-and-Challenges-of-the-Adoption-of-Cloud-Computing-in-Business.pdf,", FTW Xin - International Journal on Computing …, 2016 - researchgate.net","Benefits and challenges of the adoption of cloud security ""SQL injection"" attack malware Paas or Saas computing in business",2016
20,"… can possibly be hacked by online cyber thieves, if they find a way to access the  … 175 millionusers and reported that their password database was compromised in a  breach for … ciousmodule is executed as one of the valid instances running in the ; then, the … ",3,https://www.researchgate.net/profile/Mdjulkar_Nayeen_Mahi/publication/320124329_Cloud_Computing_Security_Breaches_and_Threats_Analysis/links/59cef3c8aca2721f434f0493/Cloud-Computing-Security-Breaches-and-Threats-Analysis.pdf,", … - … Journal of Scientific & …, 2017 - researchgate.net","Computing cloud security ""SQL injection"" attack malware Paas or Saas Breaches and Threats Analysis",2017
21,… It has become a preferred  framework solution for building private and public  withina large number of companies as well as research communities [22] … Clients need to changenetwork topology in case of public  implementation to apply  features [30] … ,6,https://pdfs.semanticscholar.org/1342/98f28f9bfdc39cc6520214ba8b7f26bbe338.pdf,"SV Hatwar,  - International Journal of …, 2015 - pdfs.semanticscholar.org","computing cloud security ""SQL injection"" attack malware Paas or Saas aspects, vulnerabilities and countermeasures",2015
22,"… The inter- auditing tier (light arrows, Fig 3) is authorized with the use of  Manager fortrading messages and resources among different  or outside services to … Auditing enablesthe CSPs to make their  trustworthy because  auditing can … ",11,https://ieeexplore.ieee.org/abstract/document/6518924/,", ,  - 2013 5th International …, 2013 - ieeexplore.ieee.org","Fault tolerant cloud security ""SQL injection"" attack malware Paas or Saas auditing",2013
23,"… tenancy and isolation, giving customers more comfort besides “trust us” idea of  [62] … upand running continuously and the same has been discussed in [64] for Amazon EC2  … usercommunity using Web 2.0 is increasing by leaps and bounds, the  has become … ",143,https://arxiv.org/abs/1204.0764,",  - arXiv preprint arXiv:1204.0764, 2012 - arxiv.org","Survey on cloud security ""SQL injection"" attack malware Paas or Saas issues in cloud security ""SQL injection"" attack malware Paas or Saas computing and associated mitigation techniques",1204
24,… of data by digital signature and encryp- tion which provides authentication and confidentialityof data between  [2]. RC4 … 3 Existing  threats and  … in SQL code and -ers able to get unauthorized access to database and gain  customers information … ,,https://www.academia.edu/download/54283558/Security_Threats_In_Cloud_Computing.pdf,"MNI Arif,  - academia.edu","Threats In cloud security ""SQL injection"" attack malware Paas or Saas Computing",
25,"… 2010. [6] Bernsmed, et al., “Thunder in the :  challenges andsolutions for Federated ”, 4th IEEE International Conference on Computing Technology and Science Proceedings, 2012. [7 … ",6,https://www.academia.edu/download/40950424/Security_Issues_and_Countermeasures_in_Cloud_Computing1_2.pdf,", PS Challagidad, … - International Journal of …, 2015 - academia.edu","issues and countermeasures in cloud security ""SQL injection"" attack malware Paas or Saas computing",2015
26,… Private  are considered safer in comparison to public ; still they have multiple issues … on  data is increasing day by day with various techniques … site scripting carried outon websites accounted for roughly 84% of all  vulnerabilities documented … ,12,https://pdfs.semanticscholar.org/e275/224f8d48d08c95f649883a14f4e1a2d64624.pdf,"SN Kumar,  - American Journal of Systems …, 2016 - pdfs.semanticscholar.org","A survey on secure cloud security ""SQL injection"" attack malware Paas or Saas : cloud security ""SQL injection"" attack malware Paas or Saas and privacy in cloud security ""SQL injection"" attack malware Paas or Saas computing",2016
27,… Community : A multi-tenant environment focused on a constrained set of organizations.These organizations meet up to share their computing resources and gain benefits … computing is vulnerable to several types of  threat …  Threats  on  … ,16,https://www.academia.edu/download/53398048/The_Impact_of_Cloud_Forensic_Readiness_on_Security.pdf,", NHN Zulkipli, , ,  - CLOSER, 2017 - academia.edu","The Impact of cloud security ""SQL injection"" attack malware Paas or Saas Forensic Readiness on cloud security ""SQL injection"" attack malware Paas or Saas .",2017
28,"… If that computer goes offline, the  programming automatically redistributes that computer'sdata to a new computer in the  … G. Browser  … inject a malicious service, applicationor even virtual machine into the  system depending on the  service models … ",1,https://www.researchgate.net/profile/Dr_Mukesh_Kumar/publication/262979956_CLOUD_COMPUTING_SECURITY_RISKS_AND_ITS_FUTURE/links/0f31753b256967fd1f000000.pdf,"N Karwasra, M Sharma - … , Special Issues on Emerging Trends in …, 2012 - researchgate.net","computing: cloud security ""SQL injection"" attack malware Paas or Saas risks and its future",2012
29,"… the web application programming code is not secured within the application development [3].The hacking technique that used by   is based on web application  andvulnerabilities … (2012) Above the : A berkeley view of  computing,[online … ",11,https://ieeexplore.ieee.org/abstract/document/6822321/,", M Al Balushi… - … on Computational Science …, 2014 - ieeexplore.ieee.org","An Intelligent intrusion prevention system for cloud security ""SQL injection"" attack malware Paas or Saas computing (SIPSCC)",2014
30,"… It has problems with ,    and other  . Manythird party  services are providing enterprise level  specifications forprotecting  from malicious  such as   … ",2,https://pdfs.semanticscholar.org/123f/eb68078473b84b964f0f896e4dead0beae25.pdf,"N Bugga,  - International Journal of Computer …, 2016 - pdfs.semanticscholar.org","A New Framework and Algorithms for secure cloud security ""SQL injection"" attack malware Paas or Saas Transactions",2016
31,"… [10] Ristenport, T., Tromer, E., Shacham, H., and Savage, S., Hey, You, Get Off of My :Exploring Information Leakage in Third-Party Compute . Proceedings of the 16thACM conference on Computer and Communication , 2009 … ",159,https://ieeexplore.ieee.org/abstract/document/6012787/,", … - 2011 IEEE World …, 2011 - ieeexplore.ieee.org","computing cloud security ""SQL injection"" attack malware Paas or Saas --trends and research directions",2011
32,"… [32] J. Somorovsky, M. Heiderich, M. Jensen, J. Schwenk, N. Gruschka, and L. Lo Iacono,“All your are belong to us:  analysis of  management interfaces,” in Proceedings ofthe 3rd ACM workshop on  computing  workshop, 2011 … ",30,https://www.albany.edu/wwwres/conf/iasymposium/proceedings/2013/ASIA13Proceedings.pdf#page=66,"G Booth, A Soknacki,  - 8th Annual symposium on …, 2013 - albany.edu",": cloud security ""SQL injection"" attack malware Paas or Saas and current defenses",2013
33,"… Language queries structure and efficiently change applications so that they  themselvesagainst … Consequently, the protocols used for  provision on a  environment are … (surface),  implications, Vulnerable components, Affected  service, Authors … ",4,https://content.iospress.com/articles/multiagent-and-grid-systems/mgs262,"DJ Prathyusha, S Naseera - Multiagent and Grid Systems, 2017 - content.iospress.com","A study on cloud security ""SQL injection"" attack malware Paas or Saas issues",2017
34,"… Hybrid  are capable of crossing isolation and overcoming boundaries by the provider;therefore, it cannot … 4.6.2 Browser  Client uses browser to send the information on network …Injection  These  are known to be malicious act on the  computing in … ",2,http://www.academia.edu/download/53646702/F0706053138.pdf,"R Jathanna,  - International Journal of Engineering Research …, 2017 - academia.edu","Computing and cloud security ""SQL injection"" attack malware Paas or Saas Issues",2017
35,,5,,"S Sarkar, VK Bharadwaj,  - Int. Res. J. Eng. Technol, 2016",,2016
36,"… 2014 ACM Workshop on  Computing , pp. 117-128, ACM, 2014. [15] T. Alharkanand P. Martin, “ IDSaaS: Intrusion detection system as a service in public ,” Proc. 12thIEEE/ACM Int. Symp. Cluster,  and Grid Computing, (ccgrid), pp. 686-687, 2012 … ",6,https://ieeexplore.ieee.org/abstract/document/7784572/,"M Elsayed, M Zulkernine - … Availability, Reliability and  …, 2016 - ieeexplore.ieee.org",IFCaaS: information flow control as a service for ,2016
37,"… Since the scalability and flexibility of  environments (Public ) accommodates multitenancy … storage component, developers and organizations need to know from  providershow … They should be able to identify appropriate  mechanisms that  data … ",3,https://pdfs.semanticscholar.org/9b5b/bec0017c733cc7a6792101776dcb35ae8a36.pdf,", E Pereira… - 14th Annual PGnet …, 2012 - pdfs.semanticscholar.org","Identifying cloud security ""SQL injection"" attack malware Paas or Saas methods and controls for secure cloud security ""SQL injection"" attack malware Paas or Saas environments",2012
38,"… Also the author has described details about public , private , community and hybrid  … Malicious    violation Denial of service … 2 Network Browser Failure in providing  Data loss    … ",,http://www.indianjournals.com/ijor.aspx?target=ijor:ijaritac&volume=10&issue=1&article=005,"S Kumar, GK Saha - International Journal of Applied Research …, 2019 - indianjournals.com","Computing cloud security ""SQL injection"" attack malware Paas or Saas Threats and cloud security ""SQL injection"" attack malware Paas or Saas Detection Issues",2019
39,"…  experts in the industry, the academia, various organisations and government need tocollaborate towards finding a lasting solution to   problems. Therefore, more researchis needed for better appreciation of the  issues facing the  … ",1,https://books.google.nl/books?hl=nl&lr=&id=06UTBAAAQBAJ&oi=fnd&pg=PA115&dq=cloud+security+%22SQL+injection%22+attack+malware+Paas+or+Saas&ots=HpWIvaWea6&sig=PUaaSpSt8o8dvxoTJeOyAP3PbmQ,"B Ugorji, N Abouzakhar, J Sapsford - … on  …, 2013 - books.google.com",: A Review of Recent Threats and Solution Models,2013
40,"… http://searchmidmarketsecurity.techtarget.com/definition/keylogger [6] Bhadauria, R., Al., A surveyon  issues in  computing. 2011 [7] RoderoMerino, L. et Am., Building safe : A survey on  in the multitenant software platforms … ",1,http://116.203.177.230/index.php/TMLAI/article/download/3194/2128,"S Soufiane, B Halima - Transactions on Machine Learning and …, 2017 - 116.203.177.230",": cloud security ""SQL injection"" attack malware Paas or Saas and Proposedsolutions",2017
41,… NIST) as “a hybrid  that has a combination of public and private  bound together by …be more complex due to employee's privilege in lack of implementing in the  system and …in SQL statements using the website inquiry methods that can deactivate a  in a … ,6,http://journal.utem.edu.my/index.php/jtec/article/view/1662,", , … - Journal of …, 2017 - journal.utem.edu.my","A review of challenges and cloud security ""SQL injection"" attack malware Paas or Saas risks of cloud security ""SQL injection"" attack malware Paas or Saas computing",2017
42,… c) Hybrid  This infrastructure is a combination of  that are linked to one another bystandardized technology to share data …   IN  COMPUTING WITHTHEIR MITIGATION TECHNIQUES.    Levels Mitigation Techniques … ,13,https://ieeexplore.ieee.org/abstract/document/8250365/,"N Amara, H Zhiqui,  - 2017 International Conference on …, 2017 - ieeexplore.ieee.org","computing cloud security ""SQL injection"" attack malware Paas or Saas threats and cloud security ""SQL injection"" attack malware Paas or Saas with their mitigation techniques",2017
43,"… The infrastructure of this model is a combination of two or more of the public/private/community, which work … : Authentication techniques are core  tasks in organizationsno matter if we are referring to  or traditional … Due to the fact that  environment … ",4,https://pdfs.semanticscholar.org/41b4/adbddcb8a5338ad4abc3cc1b2d6351fef0a9.pdf,"K Lourida, … - … of Cyber- …, 2013 - pdfs.semanticscholar.org","Assessing database and network threats in traditional and cloud security ""SQL injection"" attack malware Paas or Saas computing",2013
44,"… 11] Z. Chen, F. Han, J. Cao, X. Jiang, S. Chen, “ computing- based forensic analysis forcollaborative network  management system … K. Kourai, T. Azumi, and S. Chiba, “Aself-protection mechanism against stepping-stone  for IaaS ”, in Ubiquitous … ",3,https://ieeexplore.ieee.org/abstract/document/8776897/,", M Saran, R Kumar - … Conference on  …, 2019 - ieeexplore.ieee.org","A survey on cloud security ""SQL injection"" attack malware Paas or Saas over sensor-",2019
45,"… is normally stored in chunk on different servers often residing in different locations or in different … these days which has built-in encryption and decryption process, but still  is at …system [10] has been proposed in the managing trust in a mobile  environment … ",6,https://pdfs.semanticscholar.org/fd5d/5a1f4a0017d6ad837353f2407d1b3c8eece3.pdf,"L Goel, V Jain - International Conference on Advances in …, 2014 - pdfs.semanticscholar.org","A Review on cloud security ""SQL injection"" attack malware Paas or Saas Issues and Challenges of Mobile cloud security ""SQL injection"" attack malware Paas or Saas Computing and Preventive Measures",2014
46,"… A proxy based architecture towards preventing    which dynamically detectsand extracts users … of IDS in the virtual machine is proposed in [39] to  the  … CASProposed Threats There are also some threats, stated by   Alliance, which … ",6,https://pdfs.semanticscholar.org/d765/432eaf890f1e9d3f9cf621cc08474e4e8a74.pdf,"VK Veeramachaneni - Int. J. Eng. Sci. Innov. Technol, 2015 - pdfs.semanticscholar.org","Issues and Countermeasures in cloud security ""SQL injection"" attack malware Paas or Saas Computing Environment",2015
47,"… 302-306 [28] R. Shrivastava, J. Bhattacharyji, R. Soni, “   in Database using …YM, “Subvert: implementing  with virtual machines”, in: IEEE Symposium  andprivacy … 2010 [32] Metz C, “DDoS  rains down on amazon ”, “web reference … ",2,https://pdfs.semanticscholar.org/8afe/c90e769f77c102be1a5f55b9bc348ca406dd.pdf,", ,  - International Journal of …, 2018 - pdfs.semanticscholar.org","Review on cloud security ""SQL injection"" attack malware Paas or Saas Aspects for cloud security ""SQL injection"" attack malware Paas or Saas Architecture.",2018
48,"… With IaaS  offerings and private , and at the backend of  and  providers as well … implementation of  mechanisms and … Mean-time of incident discovery;Mean-time of incident recovery; Recovery time of failed tasks;  failure rate; FRC and … ",27,https://www.sciencedirect.com/science/article/pii/S2214212616300795,", M Bellaiche - Journal of Information and Applications, 2017 - Elsevier","Towards quantification and evaluation of cloud security ""SQL injection"" attack malware Paas or Saas of cloud security ""SQL injection"" attack malware Paas or Saas Service Providers",2017
49,"… the vital characteristics of  computing [2]. Due to the presence of multi-tenants in a environment, resources (ie, servers, , storage) are … risks, including sharing the infrastructurewith untrusted tenants and relying on the availability and  of the … ",38,https://www.researchgate.net/profile/Tariqul_Islam16/publication/308172311_A_Classification_and_Characterization_of_Security_Threats_in_Cloud_Computing/links/57dc38cf08aeea195935c51f/A-Classification-and-Characterization-of-Security-Threats-in-Cloud-Computing.pdf,", , S Zeadally - Int. J. Next-Gener. Comput, 2016 - researchgate.net","A classification and characterization of cloud security ""SQL injection"" attack malware Paas or Saas threats in cloud security ""SQL injection"" attack malware Paas or Saas computing",2016
50,"… 6 Transparent  Protection System (TCPS) [32] TCPS is a protection system for  aimedat … 4.2.11 Google Hacking In order to avoid these threats, application  should be assessedat the various levels of the three service delivery models in : IaaS,  … ",87,https://tuni.in.net/security-threats-and-countermeasures-in-cloud-computing.pdf,"V Ashktorab,  - … Journal of Application or Innovation in …, 2012 - tuni.in.net","threats and countermeasures in cloud security ""SQL injection"" attack malware Paas or Saas computing",2012
51,"… d) Hybrid  – any combination of Private, Public and community  … Authors Issues enlisted Countermeasures/ solutions recommended … Discovery key  provider ClearContract Recovery facilities Enhanced Enterprise infrastructure Data Encryption … ",1,http://inet.vidyasagar.ac.in:8080/jspui/handle/123456789/4666,"DI George Amalarethinam, S Rajakumari - 2019 - inet.vidyasagar.ac.in","A Survey on cloud security ""SQL injection"" attack malware Paas or Saas Challenges in cloud security ""SQL injection"" attack malware Paas or Saas Computing",2019
52,"…  on availability in  are mostly Denial of service  on networks and computing …is a well-known  and hence, needs to be taken into consideration while ensuring  … Content injection is a kind of    in which the  user‟s … ",22,https://pdfs.semanticscholar.org/d2ba/9b45e1d00ac6dd450a3537e939a6f65b5683.pdf,",  - International journal of computer …, 2013 - pdfs.semanticscholar.org",Taxonomy of ,2013
53,"… Current method of digital identity management is not good enough for hybrid  … 4, pp.5279–5293, Oct. 2017. [36] P. Deshpande, SC Sharma, SK Peddoju, and A. Abraham, “and service assurance issues in  environment,” Int. J. Syst. Assur. Eng … ",,https://ieeexplore.ieee.org/abstract/document/8769497/,"L Alhenaki, A Alwatban, B Alamri… - … & Information  …, 2019 - ieeexplore.ieee.org","A Survey on the cloud security ""SQL injection"" attack malware Paas or Saas of cloud security ""SQL injection"" attack malware Paas or Saas Computing",2019
54,… service provider. There are different threats and vulnerabilities that affects the storage sys- tems. It is necessary to develop and design  techniques to the data stored in a  environment. This survey … ,6,https://pdfs.semanticscholar.org/bf66/9f50e898a3e5aadc62efad1f8ebab20fa5a9.pdf,"WS Inbarani, CKC Paul… - … Journal of Scientific & …, 2013 - pdfs.semanticscholar.org","„A Survey on cloud security ""SQL injection"" attack malware Paas or Saas Threats and Vulnerabilities in cloud security ""SQL injection"" attack malware Paas or Saas Computing “",2013
55,"… multi-tenancy and isolation, giving customers more comfort besides “trust us” idea of  [45] …as Network level, Host level and Application level is necessary to keep the  up and … usercommunity using Web 2.0 is increasing by leaps and bounds, the  has become … ",160,http://acta.fih.upt.ro/pdf/2014-4/ACTA-2014-4-25.pdf,", , … - arXiv preprint arXiv …, 2011 - acta.fih.upt.ro","A survey on cloud security ""SQL injection"" attack malware Paas or Saas issues in cloud security ""SQL injection"" attack malware Paas or Saas computing",2011
56,… One   example uses on a form that has username and password textboxes … to Guest Threats.  to guest threats could be the most malicious type of  that can occurin the  infrastructure … does not account for   issues … ,2,https://link.springer.com/chapter/10.1007/978-3-319-27161-3_21,"H Yu, , X Yuan - … Conference on Algorithms and Architectures for …, 2015 - Springer","computing threats and provider cloud security ""SQL injection"" attack malware Paas or Saas assessment",2015
57,"… April.2012 [8] Kazi Zunnurhain and Susan V. Vrbsky,   and Solutions in,2010 [9 … in  Computing, FGCT, 2016 [11] Kalyani Kadam, Rahul Paikrao, AmbikaPawar, “Survey on  Computing  … 12] https://www.veracode.com//- … ",,https://pdfs.semanticscholar.org/38af/9be1a492b7d7f447fc1466e1ce81d5ad601c.pdf,"M Gadre, S Chincholkar - pdfs.semanticscholar.org","Data cloud security ""SQL injection"" attack malware Paas or Saas in cloud security ""SQL injection"" attack malware Paas or Saas and Preventive Measures",
58,"… NoSQL database systems do not use the SQL language for queries, however such databasesare still vulnerable to    …   refers to development of technologies, controls and policies to   database and services such as … ",6,https://ieeexplore.ieee.org/abstract/document/8276780/,"NS Abouzakhar, A Jones… - 2017 IEEE International …, 2017 - ieeexplore.ieee.org","Internet of things cloud security ""SQL injection"" attack malware Paas or Saas : A review of risks and threats to healthcare sector",2017
59,"… a theoretical approach to this thought and proposed the multi-layered  architecture which …Babu, Jeffrey S. Chase, Sujay S. Parekh, Automated Control in  Computing: Opportunities …of the 1st Workshop on Automated control for data centres and , New York … ",1,http://citeseerx.ist.psu.edu/viewdoc/download?doi=10.1.1.473.3453&rep=rep1&type=pdf,"A Saha,  - IOSR Journal of Computer Engineering (IOSRJCE), 2012 - Citeseer",A detailed analysis of the issues and solutions for securing data in ,2012
60,"…  Agency (ENISA) reported that Dropbox (a large -storage service) was attackedby DDoS … In general, this research is based on the information exchange between . Every is loaded with its own IDS, so if one is under , then the cooperative IDS … ",1,http://www.academia.edu/download/59222973/05_Paper_31031920_IJCSIS_Camera_Ready_pp67-9020190512-80804-19u1ak0.pdf,"L Alhenaki, A Alwatban, B Alahmri… - … and Information  …, 2019 - academia.edu","in cloud security ""SQL injection"" attack malware Paas or Saas computing: A survey",2019
61,"… Open source  might be more secured than regular  … Technically speaking, CSPsshould ensure their   by implementing the following: certification and encryption,strong … Table 5 Threats and key-solutions for the  data confidentiality, integrity, and … ",7,https://www.researchgate.net/profile/Tawfiq_Alashoor/publication/287438438_Cloud_computing_a_review_of_security_issues_and_solutions/links/59da8c85aca272e6096bed01/Cloud-computing-a-review-of-security-issues-and-solutions.pdf," - International Journal of Computing, 2014 - researchgate.net","computing: a review of cloud security ""SQL injection"" attack malware Paas or Saas issues and solutions",2014
