,abstract,citations,link,reference,title,year
486,"… Section 5 focuses on the strategic objectives to  cyberspace and Section 6 provides …Attackers can then utilize unauthorized e-mails ie,  to steal the important … emphasizingstrong intrusion prevention mechanism in the form of unidirectional  gateways and … ",16,https://www.sciencedirect.com/science/article/pii/S0167739X18316753,", ,  - Future Generation Computer Systems, 2019 - Elsevier","Government regulations in cyber cloud security ""Phishing"" attack access control authentication : Framework, standards and recommendations",2019.0
553,"… Multiple IDSs operate through message passing on various , generating an alert for …DISCUSSION OF AN IMPLEMENTED SDN  FRAMEWORK 31 Confused hash functionsutilize mapping … to the entry of the associated packets in the SecSDN- network … ",Alle 4 versies,https://onlinelibrary.wiley.com/doi/pdf/10.1002/9781119593171#page=43,"S Mishra, N Tripathy, … - Designs for the …, 2019 - Wiley Online Library","Analysis of cloud security ""Phishing"" attack access control authentication Issues in cloud security ""Phishing"" attack access control authentication Environment",2019.0
548,"… The contrast between public and private : Where several  issues provide evidenceto stay in private  … Page 8.  Identity  and Privacy Issues … As a summary for the issues (figure 3) the authors found that unwanted , vendor lock-in … ",Alle 2 versies,https://aisel.aisnet.org/amcis2019/info_security_privacy/info_security_privacy/12/,"B Cusack,  - 2019 - aisel.aisnet.org","Defining cloud security ""Phishing"" attack access control authentication identity cloud security ""Phishing"" attack access control authentication and privacy issues: A Delphi method",2019.0
526,"… A Thing Internet  Services … Because different applications have different requirements, andthe task of making this level  gets very complicated and hard. The  threats varyas per the protocols used depending on the suitable protocol and its use in the network … ",11,https://ieeexplore.ieee.org/abstract/document/8684800/,", , SA Bhavake… - IEEE Consumer …, 2019 - ieeexplore.ieee.org","Fog Computing cloud security ""Phishing"" attack access control authentication Challenges and Future Directions [Energy and cloud security ""Phishing"" attack access control authentication ]",2019.0
683,"… IT organizations in dealing with their basic  requirements, such as, ensuring appropriate level, applying  baseline and providing  services(Popović … 8.1.1 What arethe major  threats and legal issues related to  computing solutions … ",1,https://pdfs.semanticscholar.org/227d/80def3c82440d7cb49621d72ffa656d9b830.pdf,"E Alsolami - … of Computer Science and Network , 2018 - pdfs.semanticscholar.org","threats and legal issues related to cloud security ""Phishing"" attack access control authentication based solutions",2018.0
654,"… By centralizing IoT in , and given the present vulnerabilities, the risk of  informationthat … These  cause service interruption, as the  server becomes unresponsive, butthey can also … Our planned future work will be on the Lightweight  solutions … ",4,https://www.astesj.com/publications/ASTESJ_030133.pdf,", A Mezrioui - … in Science, Technology and Engineering Systems …, 2018 - astesj.com","A Survey of cloud security ""Phishing"" attack access control authentication Challenges in Internet of Things",2018.0
661,"… on crypto- graphic protocol analysis [4, 5, 11], limited work has studied the  problemsbetween … Therefore, it becomes very hard for a  attacker to inject IoT App download … theirofficial mobile Apps; 2) to prevent potential Deny-Of-Service , IoT  has a … ",8,https://dl.acm.org/citation.cfm?id=3203426,"D Wang, , , X Zhang… - … and Experiential , 2018 - dl.acm.org","Cracking IoT Device User cloud security ""Phishing"" attack access control authentication via Brute-force cloud security ""Phishing"" attack access control authentication to SMS cloud security ""Phishing"" attack access control authentication Code",2018.0
665,"… of strong  mechanisms, PDP [23], PoR [24] and  communication channel …or availability of data.' Use agreement reporting and breach notifications,  and … Denial of Service: forcing the targeted  service to consume inordinate amounts … ",3,https://www.sciencedirect.com/science/article/pii/S1877050918311451,"A Ahmed, T Zakariae - Procedia computer science, 2018 - Elsevier","IaaS cloud security ""Phishing"" attack access control authentication Model cloud security ""Phishing"" attack access control authentication Issues on Behalf cloud security ""Phishing"" attack access control authentication Provider and User cloud security ""Phishing"" attack access control authentication Behaviors",2018.0
679,"… network services which are  from Internet, and private and public  dominate the …time warranty the throughput in links required for optimal connection to  services because …amount of transmitted data is proportional to the increase of network , as result … ",2,https://link.springer.com/chapter/10.1007/978-3-319-99981-4_18,"C de la Torre, JC Polo - International Conference on Information Systems …, 2018 - Springer",computing and network analysis,2018.0
682,"… to dynamically grant or remove  and, at the same time, the  server does …  QRand barcode reader is an Android mobile application capable of scanning several … other things,our report shows that protecting 2D barcodes against several  threat scenarios … ",5,https://link.springer.com/chapter/10.1007/978-3-319-58424-9_12,", ,  - Computer and Network  …, 2018 - Springer",Threats and Solutions for Two-Dimensional Barcodes: A Comparative Study,2018.0
726,"… widely supported by all sorts of applications and systems enabling  communicationsbetween … and connects these identities with their owners via a -based  … 80 SecondWorld Conference on Smart Trends in Systems,  and Sustainability (WorldS4 … ",1,https://ieeexplore.ieee.org/abstract/document/8611563/,"B Oniga, SH Farr, … - … in Systems,  …, 2018 - ieeexplore.ieee.org","IoT Infrastructure Secured by TLS Level cloud security ""Phishing"" attack access control authentication and PKI Identity System",2018.0
714,"… use such shared technology to exploit the other IoT systems hosted on the  … Interchangeis the use of  Assertion Markup Language (SAML) protocol to exchange identity … Thesecredentials will be used within an IoT system for  communication,  … ",1,https://www.spiedigitallibrary.org/conference-proceedings-of-spie/10643/1064305/Adopting-cyber-security-practices-in-Internet-of-Things--a/10.1117/12.2304704.short,", T Malche, … - … , Vehicles,  …, 2018 - spiedigitallibrary.org","Adopting cyber cloud security ""Phishing"" attack access control authentication practices in Internet of Things: a review",2018.0
721,"… 64–71, 2016. [12] B.SriVarsha, PSSuryateja, ""Using Advanced Encryption Standard for and Scalable … Network Penetration Third-Party APIs T11 Abuse of  Services No  ServiceMonitoring PAAS, IAAS … Service Level Agreement T13 Insufficient  Tools … ",1,http://www.ijfrcsce.org/download/browse/Volume_4/April_18_Volume_4_Issue_4/1525167939_01-05-2018.pdf," - International Journal of Computer Sciences and …, 2018 - ijfrcsce.org",service models threats and vulnerabilities: A review,2018.0
733,…  key storage in hardware encrypted  modules … against digital wallet and profile services hosted in data centers and  services. Possible  Measures of MobilePayment Application Provider • Enforce information  policies and processes … ,2,https://www.researchgate.net/profile/Mansi_Bosamia/publication/321797449_Mobile_Wallet_Payments_Recent_Potential_Threats_and_Vulnerabilities_with_its_possible_security_Measures/links/5ae0655daca272fdaf8c72ba/Mobile-Wallet-Payments-Recent-Potential-Threats-and-Vulnerabilities-with-its-possible-security-Measures.pdf,M Bosamia - 2018 - researchgate.net,"Mobile Wallet Payments Recent Potential Threats and Vulnerabilities with its possible cloud security ""Phishing"" attack access control authentication Measures",2018.0
735,"… offers the benefit of cost and scaling like public , while the  and  of private are also … B. Intergrity Integrity refers to the  property of an asset that guaranteesthat it has not been modified by … Some  specific data integrity issues are as follows … ",16,https://ieeexplore.ieee.org/abstract/document/8301700/,", A Bardhan, K Gupta, P Saha… - 2018 IEEE 8th …, 2018 - ieeexplore.ieee.org","computing cloud security ""Phishing"" attack access control authentication challenges & solutions-a survey",2018.0
629,"… Identity provisioning has to handle the  and timely  of on-boarding and off … policies and operations procedures for identification must be documented, in use andknown … credential  related features by the IAM system of the  services [2 … ",1,https://link.springer.com/chapter/10.1007/978-3-319-94295-7_14,"R Schulze - International Conference on Computing, 2018 - Springer","Identity and cloud security ""Phishing"" attack access control authentication for cloud security ""Phishing"" attack access control authentication Services Used by the Payment Card Industry",2018.0
651,"… attribute-based encryption in ACM Conference on Computer and Communications , pages121- 130 … [3] Sarath Kumar Reddy, Anish Varsha, Sai Praneeth RVC, A  Delegation Processusing Diffie-Hellman Assumption in  Computing, International … ",2,https://ieeexplore.ieee.org/abstract/document/8529627/,"YS Gunjal, MS Gunjal, AR Tambe - … Conference On Advances …, 2018 - ieeexplore.ieee.org","Hybrid Attribute Based Encryption and Customizable Authorization in cloud security ""Phishing"" attack access control authentication Computing",2018.0
95,"… Reasons for the existence of these vulnerabilities are poor hiring strategy& background checkup, lack of employee screening &  education impartment [10, 33] … 5.1.5. Web browsersand In- API  services are accessible with help of web browser and API … ",2,http://search.proquest.com/openview/eef93c492816ba529a90203b7fdc4eb6/1?pq-origsite=gscholar&cbl=1686344,", ,  - International Journal of …, 2018 - search.proquest.com","Review on cloud security ""Phishing"" attack access control authentication aspects for cloud security ""Phishing"" attack access control authentication architecture",2018.0
588,"… In a  code review, developers need to ensure to review for input validation,  codedesign, information leakage and improper error …  computing plays a role of enabler withrespect to Big data …  and perimeter   users and system … ",3,https://link.springer.com/chapter/10.1007/978-3-319-73676-1_10,", MK Nair,  - Computing for Optimization …, 2018 - Springer","Optimization of cloud security ""Phishing"" attack access control authentication as an Enabler for cloud security ""Phishing"" attack access control authentication Services and Applications",2018.0
586,"… Section 7 discusses the integration of ITS in the  … In order to protect an ITS from Sybil ,proper  and identification  approaches are needed to be developed [37] …Thus,  threats at the facilities layer are a center on services  … ",5,https://www.mdpi.com/2076-3417/8/10/1964,", , A Malik, G Ali, W Rehman - Applied Sciences, 2018 - mdpi.com","Issues, challenges, and research opportunities in intelligent transport system for cloud security ""Phishing"" attack access control authentication and privacy",2018.0
580,"… His research interests are  BYODs,   policies, informationsystem ,  computing, and e-learning … His research interestsinclude Big Data,  Computing and Information  … ",1HTML-versie,https://www.researchgate.net/profile/Omar_Batarfi2/publication/328756144_An_Evaluation_of_the_Proposed_Framework_for_Access_Control_in_the_Cloud_and_BYOD_Environment/links/5dbabfa492851c8180194e29/An-Evaluation-of-the-Proposed-Framework-for-Access-Control-in-the-Cloud-and-BYOD-Environment.pdf,", K Jambi, … - … and Network , 2018 - researchgate.net","A Proposed Framework for cloud security ""Phishing"" attack access control authentication in the cloud security ""Phishing"" attack access control authentication and BYOD Environment",2018.0
576,"… [3] Ackermann et. al. / “Perceived IT  Risk of  Computing, 33rd, p.3, InternationalConference on Information Systems, 2012 [4] Foley, John. ""Private  Take Shape"".InformationWeek. Retrieved 2010-08-22, p2-p14 [5] Rouse, Margaret … ",3,https://ieeexplore.ieee.org/abstract/document/8465318/,"A Mahalle, J Yong, ,  - 2018 IEEE 22nd …, 2018 - ieeexplore.ieee.org","Data Privacy and System cloud security ""Phishing"" attack access control authentication for Banking and Financial Services Industry based on cloud security ""Phishing"" attack access control authentication Computing Infrastructure",2018.0
567,"… 162◾ Computer and Cyber  • User sign-up window: For signing up, a new user … in Computing◾ 163 (SDK) monitoring and managing the Aneka  (R. Buyya … can be executedthrough  Studio: • Quick setup of computing , • Distant installation … ",1,https://books.google.nl/books?hl=nl&lr=&id=LouADwAAQBAJ&oi=fnd&pg=PA147&dq=cloud+security+%22Phishing%22+attack+access+control+authentication&ots=paKSyeAcxS&sig=OBqz4FONk-9X8CFxATHEPDEqZ8Y,",  - Computer and Cyber : Principles …, 2018 - books.google.com","Biometric-Based cloud security ""Phishing"" attack access control authentication in cloud security ""Phishing"" attack access control authentication Computing",2018.0
557,"… remotely so the computational effort is also transfered from the mobile device to the  … Theten most critical web application  risks”, in The Open Web Application  Project,2013. [8] David Pintor Maestre, ”QRP: An improved   method using … ",1,https://ieeexplore.ieee.org/abstract/document/8440949/,", IC Buhus,  - 2018 IEEE 12th International …, 2018 - ieeexplore.ieee.org","Using cryptography in the cloud security ""Phishing"" attack access control authentication for lightweight cloud security ""Phishing"" attack access control authentication protocols based on QR codes",2018.0
747,… Patents. Systems and methods for network  . Download PDF Info … 1;230000001413 cellular Effects 0 description 1; 239000008264  Substances0 description 3; 230000001721 combination Effects 0 description 4; … ,149,https://patents.google.com/patent/US10091237B2/en,"R Jalan, RWL Szeto, S Wu - US Patent 10,091,237, 2018 - Google Patents",Systems and methods for network ,2018.0
544,"… Multi-factor  is regarded as the most  means of securing our … C de Laat,""Multi-tenant attribute-based   for  infrastructure services … HC Patil, ""Locationbased : A new approach towards providing .,"" International Journal … ",1,https://pdfs.semanticscholar.org/d546/9a64ba8c00f9130dccb2601644f2f9575e88.pdf,", B Meshach, … - … Information , 2018 - pdfs.semanticscholar.org","Application of Geo-Location-Based cloud security ""Phishing"" attack access control authentication in an Enterprise Environment",2018.0
135,"… on﻿the﻿popularity﻿value﻿that﻿how﻿it﻿helps﻿the﻿ CIS﻿for﻿efficient﻿large﻿data﻿﻿from﻿the﻿﻿server.﻿By … and﻿key﻿generation﻿ times﻿are﻿not﻿considered﻿because﻿in﻿PpBAC,﻿the﻿data﻿﻿issue﻿and﻿the﻿data﻿﻿issue﻿are﻿ treated﻿independently﻿for﻿efficient﻿and﻿﻿data﻿ … ",13,https://www.igi-global.com/article/ppbac/210161,", P Roy - Journal of Organizational and End User …, 2018 - igi-global.com","PpBAC: popularity based cloud security ""Phishing"" attack access control authentication model for cloud security ""Phishing"" attack access control authentication computing",2018.0
808,"… they usually contain complex logic and developers prefer to deploy some protections to enhancethe  … IoT  always assign an expiration limit (varies from minutes) on the SMS code …used in the password reset is much smaller than password, (2) the  does not … ",3,https://www.hindawi.com/journals/wcmc/2018/7849065/abs/,"D Wang, X Zhang, , , C Wang… - … and Mobile Computing, 2018 - hindawi.com","Resetting Your Password Is Vulnerable: A cloud security ""Phishing"" attack access control authentication Study of Common SMS-Based cloud security ""Phishing"" attack access control authentication in IoT Device",2018.0
63,… The proposed scheme is a  and lightweight  user  … The AutomatedValidation of Internet  Protocols and Applications (AVISPA) [42] project focuses ondeveloping a push-button for the analysis of wide-ranging internet  sensitive … ,18,https://link.springer.com/article/10.1007/s12083-016-0528-2,"G Sharma,  - Peer-to-Peer Networking and applications, 2018 - Springer","Identity based cloud security ""Phishing"" attack access control authentication scheme based on quantum key distribution for cloud security ""Phishing"" attack access control authentication computing",2018.0
71,"… Here the data is stored as fragments in many  and the data can be reconstructed whenit is required to use fragmentation techniques [6]. 3.3 … 11. R. Bhadauria, S. Sanyal. Survey on Issues in  Computing and Associated Mitigation Techniques … ",49,https://www.sciencedirect.com/science/article/pii/S1877050917328570,", , P Jelciana - Procedia Computer Science, 2018 - Elsevier","Exploring data cloud security ""Phishing"" attack access control authentication issues and solutions in cloud security ""Phishing"" attack access control authentication computing",2018.0
33,… is multi-provider  which is an environment that relies on multiple  providers and … RBACprovides administration  in organizations with large number of users and number of … service providers define policies related to   in IAM system for … ,14,https://www.sciencedirect.com/science/article/pii/S2215098617316750,", ,  - Engineering science and technology, an …, 2018 - Elsevier","Identity and cloud security ""Phishing"" attack access control authentication in cloud security ""Phishing"" attack access control authentication environment: Mechanisms and challenges",2018.0
746,"… In order to solve the above problems, a framework has been proposed to protect sensitive databy declaring intended data flow patterns [22]. 3.1.4   … Once the attackers obtainthese metadata, they may pose a threat to the  [30] … IoT  description … ",22,https://link.springer.com/article/10.1007/s41635-017-0029-7,"K Chen, S Zhang, Z Li, Y Zhang, Q Deng, … - … and Systems , 2018 - Springer","Internet-of-things cloud security ""Phishing"" attack access control authentication and vulnerabilities: taxonomy, challenges, and practice",2018.0
635,"… The organizations benefit from such hybrid  by transcending their side Page 3 … [3] Jun-jieWang and Sen Mu, “ issues and countermeasures in  computing,” in 2011 IEEE …Available: http://www.nist.gov/itl/csd/- 102511.cfm.[: 18-Mar-2012] … ",1,http://www.academia.edu/download/56952927/IJCNA-2018-O-03.pdf,", SR Zahra - International Journal of Computer Networks …, 2018 - academia.edu","A Diffie-Hellman and Two Step cloud security ""Phishing"" attack access control authentication based cloud security ""Phishing"" attack access control authentication Computing Paradigm",2018.0
767,"… the current available environment of  computing, (b) examining the way that might be routedto take out these potential threats and giving a highly , reliable and … [15] Mazhar Ali, SameeU. Khan, Athanasios V. Vasilakos, “ in  computing: Opportunities … ",3,https://ieeexplore.ieee.org/abstract/document/8442733/,"V Vishal,  - … 8th International Conference on  …, 2018 - ieeexplore.ieee.org","SOAiCE: Simulation of cloud security ""Phishing"" attack access control authentication in cloud security ""Phishing"" attack access control authentication Computing Environment",2018.0
412,… 50% of global 1000 companies are projected to store their sensitive data in public  [4].Anticipating … RS stores the  parameters within a secret file which is downloaded and storedin a … his mobile phone and use the same to avail   to the  services … ,1,https://link.springer.com/chapter/10.1007/978-3-319-58424-9_14,", ,  - Computer and Network  …, 2018 - Springer","A strong single sign-on user cloud security ""Phishing"" attack access control authentication scheme using mobile token without verifier table for cloud security ""Phishing"" attack access control authentication based services",2018.0
778,"… por Software é uma arquitetura de segurança desenvolvida por membros da  Alliance … o objetivo de melhorar a segurança é proposto o uso do  Hash Algorithm … e DDOS, man-in-the-browser, 0-day exploit ,  , evesdropping  … ",1,https://ieeexplore.ieee.org/abstract/document/8785955/,"ELR Lucion,  - 2018 XLIV Latin American Computer …, 2018 - ieeexplore.ieee.org","Software Defined Perimeter: improvements in the cloud security ""Phishing"" attack access control authentication of Single Packet Authorization and user ",2018.0
525,"… Mail Server: Usually a mail server resides in DMZ. However, it can be a targeted to help in gettingcredentials and sending  mails … [7] Priyanka Chouhan, Rajendra Singh “ on  Computing With Possible Solution” in International Journal of … ",1,https://ieeexplore.ieee.org/abstract/document/8668630/,"AC Panchal, VM Khadse… - 2018 IEEE Global …, 2018 - ieeexplore.ieee.org","Issues in IIoT: A Comprehensive Survey of cloud security ""Phishing"" attack access control authentication on IIoT and Its Countermeasures",2018.0
140,"… Future research on this work will include to develop a better auditing technique with specificstandard interfaces and protocols that can maintain high confidentiality, , integrity,and to meet more  protected  environment. References … ",4,https://link.springer.com/chapter/10.1007/978-981-10-8536-9_15,",  - Cyber , 2018 - Springer","An Advanced Dynamic Authentic cloud security ""Phishing"" attack access control authentication Method for cloud security ""Phishing"" attack access control authentication Computing",2018.0
518,"… such as contact lists, can be used by the adversary to perform some   through social …5. Architecture of trusted mobile system which includes  World to execute sensitiveprograms and Normal … In order to promote the  level in SW, the TAs need to be as … ",4,https://www.sciencedirect.com/science/article/pii/S0167739X17319362,", S Liu, , F Qiao - Future Generation Computer Systems, 2018 - Elsevier","Fine-grained cloud security ""Phishing"" attack access control authentication based on trusted execution environment",2018.0
512,"… [6] MB Mollah, MAK Azad, and A. Vasilakos, “ data sharing and … [8] AS Sohal, R. Sandhu,SK Sood, and V. Chang, “A cybersecurity framework to identify malicious edge device in fogcomputing and -of-things environments,” Computers & , 2017 … ",9,https://www.researchgate.net/profile/Muhammad_Saad54/publication/324591514_Fog_Computing_and_Its_Role_in_the_Internet_of_Things_Concept_Security_and_Privacy_Issues/links/5aec0f85458515f59981f324/Fog-Computing-and-Its-Role-in-the-Internet-of-Things-Concept-Security-and-Privacy-Issues.pdf,"M Saad - International Journal of Computer Applications, 2018 - researchgate.net","Fog Computing and Its Role in the Internet of Things: Concept, cloud security ""Phishing"" attack access control authentication and Privacy Issues",2018.0
152,"… According to  services certification ISO 27001 or SSAE 16, following set of principlesguidelines standard are standpoints (Table 2).  that host regulated data must meetcompliance …  Architecture for  Computing 9. Media Handling Over  Network … ",3,https://www.igi-global.com/chapter/security-architecture-for-cloud-computing/203533," - Cyber and Threats: Concepts, Methodologies …, 2018 - igi-global.com","Architecture for cloud security ""Phishing"" attack access control authentication Computing",2018.0
499,… Hybrid  is the combination of public and private .  is the best environmentto preserve all the worthwhile information … The proposed model depends on IaaS CSP. Azureprovides  services in PaaS and IaaS … 6  against  … ,2,https://link.springer.com/article/10.1007/s10586-017-0959-4,"KL Neela, V Kavitha - Cluster Computing, 2018 - Springer","Enhancement of data confidentiality and cloud security ""Phishing"" attack access control authentication data transaction in cloud security ""Phishing"" attack access control authentication storage environment",2018.0
171,"… More recently, tan et al. [21, 37] further extended HE scheme (XHE) scheme to the  data storage … 2. Hiltgen, A., Kramp, T., & Weigold, T. (2006).  internetbanking  …  for internet banking: A framework … ",3,https://link.springer.com/chapter/10.1007/978-3-319-66984-7_12,",  - Innovative Computing, Optimization and Its …, 2018 - Springer","Enhanced cloud security ""Phishing"" attack access control authentication of Internet Banking cloud security ""Phishing"" attack access control authentication with EXtended Honey Encryption (XHE) Scheme",2018.0
189,"… [46] presented a  multi-keyword … The advantage of this scheme lies in the fact that it doesnot need to store templates or biometrics. Moreover, the dynamic keys binding a user's identitycan work together with current main  storage  technologies … ",45,https://www.sciencedirect.com/science/article/pii/S0020025516322769,"Z Wu, L Tian, , T Wu, M Jiang, C Wu - Information Sciences, 2018 - Elsevier","Generating stable biometric keys for flexible cloud security ""Phishing"" attack access control authentication computing cloud security ""Phishing"" attack access control authentication using finger vein",2018.0
275,… of  computing which can act as a guide to decision makers in organizations to evaluatethe  in  … Table 1. Threats and Vulnerabilities of  Computing Threat No … Targeted Simple Human Errors Application Vulnerabilities Poor  Policies … ,8,https://www.researchgate.net/profile/Pericherla_Suryateja/publication/324562008_Threats_and_Vulnerabilities_of_Cloud_Computing_A_Review/links/5ad5bf9d458515c60f54c714/Threats-and-Vulnerabilities-of-Cloud-Computing-A-Review.pdf," - International Journal of Computer Sciences and …, 2018 - researchgate.net","Threats and Vulnerabilities of cloud security ""Phishing"" attack access control authentication Computing: A Review",2018.0
464,"… the  efficiency of the scheme was relatively high, these three factors needed tobe stored in the  server, which … SP stores 〈Pi,fi,r0〉 in the database, and delivers〈IDi,IDsp,ki〉 to RS via a  channel … Next, we using BAN-logic to analysis the  formally … ",3,https://ieeexplore.ieee.org/abstract/document/8406952/,"J Sun, Q Zhong, L Kou, W Wang… - IEEE INFOCOM 2018 …, 2018 - ieeexplore.ieee.org","A lightweight multi-factor mobile user cloud security ""Phishing"" attack access control authentication scheme",2018.0
193,"… Berlin: Springer International Publishing.Google Scholar. 18. Zunnurhain, K., & Vrbsky, SV (2010).  and solutions in . Proceedings of the 1st International Conference on Computing, Tuscaloosa, AL, pp. 145–156.Google Scholar. 19 … ",11,https://link.springer.com/chapter/10.1007/978-3-319-58424-9_9,"A Al-Gburi, ,  - Computer and network  …, 2018 - Springer","Differentiating cloud security ""Phishing"" attack access control authentication from privacy in Internet of Things: a survey of selected threats and ",2018.0
427,"… This work [17] was based on tripartite credibility to present a  mechanism and enhancethe  of LLRP and … the  services, they have a  service provider; and second, theyhave an  client organization for those  the  service … ",4,https://ieeexplore.ieee.org/abstract/document/8245777/,"M Alhaidary, , … - … , 2018 - ieeexplore.ieee.org","Vulnerability analysis for the cloud security ""Phishing"" attack access control authentication protocols in trusted computing platforms and a proposed enhancement of the offpad protocol",2018.0
511,"… to be improved when applied to the CPS- context, with respect to a  of certificates … of traditional CPS to external networks and the integration of IT technologies, suchas  computing. This evolution has brought with it several cyber- issues … ",16,https://www.sciencedirect.com/science/article/pii/S1389128618300501,",  - Computer Networks, 2018 - Elsevier",for cyber-physical systems interconnected to the ,2018.0
394,"… IaaS , on the other hand, give more  to  users … Depending on the externalinterfaces of PaaS , they may also be vulnerable to re- use , which are related tothe IP address … We then evaluate to what degree those  issues are practical to exploit … ",12,https://par.nsf.gov/biblio/10097406,", , , … - … System (NDSS), 2018 - par.nsf.gov","strife: mitigating the cloud security ""Phishing"" attack access control authentication risks of domain-validated certificates",2018.0
304,… 2010) evaluated that notwithstanding the cost productivity and readiness given by hybrid  …decline to focus on it since they trust existing inward  measures over … com/spy-on-whatsapp-messages/); (http://searc hcloudcomputing.techtarget.com/tip/Hybrid--Its-not … ,1,https://www.researchgate.net/profile/Sudhakar_Godi/publication/329284812_Editor-in-Chief_of_an_international_journal/links/5c008c42a6fdcc1b8d4a8f22/Editor-in-Chief-of-an-international-journal.pdf,", R Kurra - International Journal of Computer Applications in …, 2018 - researchgate.net","Novel cloud security ""Phishing"" attack access control authentication issues and mitigation measures in cloud security ""Phishing"" attack access control authentication computing: an Indian perspective",2018.0
792,"… virtualization and shared resource pool, many  threats exist in the proper functioning of … consists of identifying the  user and afterwards validating the identity of  userthrough … PSEC cryptography is applied to attain the  as well as integrity in this … ",1,https://link.springer.com/chapter/10.1007/978-981-13-2372-0_14,"M Tyagi, M Manoria, B Mishra - International Conference on …, 2018 - Springer","Effective Data Storage cloud security ""Phishing"" attack access control authentication with Efficient Computing in ",2018.0
