,abstract,citations,link,reference,title,year
312,… factor  to ensure that the  process between a user and the server is  … We ensure that the password is stored in the  server in its encrypted formso … such an attack therefore we use OTP to provide a second layer of  to avoid … ,Alle 5 versies,http://search.ebscohost.com/login.aspx?direct=true&profile=ehost&scope=site&authtype=crawler&jrnl=09765034&AN=140346532&h=b4KSFD2I9oPnnVnTy7U6Hbg5FLDsnr2XqyMg1d19bxexCZdy6jz8gzQ5h2w%2BsGbRDrZCgzyKKwBc%2BWyu%2B%2FRYCg%3D%3D&crl=c,", HK Kalita - International Journal of Next-Generation …, 2019 - search.ebscohost.com","A Quantum-Safe User cloud security ""Man in the Middle attack"" network authentication PaaS Protocol for the cloud security ""Man in the Middle attack"" network authentication PaaS of Things.",2019.0
485,"… years, techniques such as vehicle sensor  (VSNs) [1-4],  computing [5 … Performanceevaluation, in terms of  attributes and computation cost, is presented … As previouslydiscussed, designing  schemes for  vehicle communication in VSNs … ",HTML-versie,https://jit.ndhu.edu.tw/article/view/2034,"J Zhang, , N Kumar,  - Journal of Technology, 2019 - jit.ndhu.edu.tw","An Efficient and cloud security ""Man in the Middle attack"" network authentication PaaS Scheme for Vehicle Sensor ",2019.0
484,"… SecSDN  Software-Defined  SSL  Sockets Layer SaaS Software as aService SPA  Program Assessment … Service SHA  Hashing Algorithm S2S Serverto Server SMAC Social, Mobile, Analytics and  SE  Element SIPRNet … ",Alle 3 versies,https://onlinelibrary.wiley.com/doi/pdf/10.1002/9781119593171,", , M Madhukar - 2019 - Wiley Online Library","Designs for the cloud security ""Man in the Middle attack"" network authentication PaaS , IoT, and Social ",2019.0
557,"… in order to find a suitable environment that could both simulate an IOT-based environment anddevelop the  protocol required to  communication with … high-rise building that hasa Fog which server is our , and is connected to a , and the … ",Alle 3 versiesHTML-versie,http://engtechjournal.org/index.php/et/article/view/488,"SAH Seno, SA Alshammari - Engineering and Technology …, 2019 - engtechjournal.org","A Cooperation of Fog Computing and Smart Gateways in a cloud security ""Man in the Middle attack"" network authentication PaaS and Efficient Architecture for IoT-Based Smart Homes",2019.0
772,"… In this phase, the user, the fog node and the  server  each other and generatea common session key … We prove that that the proposed scheme is AKA- and achievesmutual  under the  model described in Sect. 4 … ",10,https://link.springer.com/article/10.1007/s11276-018-1759-3,"X Jia, , ,  - Wireless , 2019 - Springer",key agreement scheme for fog-driven IoT healthcare system,2019.0
552,"… In 2016, Limbasiya and Das [17] suggested a  V2V communication method using the … ofefficient conditional privacy-preserving and  protocol [11] and discuss  flawsof … The vehicular  computing model consists of four users namely, (1) VC (2) TA … ",13,https://www.sciencedirect.com/science/article/pii/S187449071730352X,",  - Physical Communication, 2019 - Elsevier","message confirmation scheme based on batch cloud security ""Man in the Middle attack"" network authentication PaaS in vehicular cloud security ""Man in the Middle attack"" network authentication PaaS computing",2019.0
515,"… 1–5 (2017)Google Scholar. 3. Pan, J., McElhannon, J.: Future edge  and edge … 2016)GoogleScholar. 6. Ren, Z., Liu, X., Ye, R., Zhang, T.:  and privacy … 2017)Google Scholar. 7.Prabavathy, S., Sundarakantham, K., Shalinie, SM: Decentralized  framework for … ",Alle 2 versies,https://link.springer.com/chapter/10.1007/978-3-030-30523-9_3,", , Z Balbahaith - … Conference on Wired/Wireless  …, 2019 - Springer",Assessment and Hardening of IoT Development Boards,2019.0
136,"… Therefore, the  and privacy issues in Fog are quite different from those of the … Local private owners may convert their  into Fog by leasing spare resources Accordingly … throughplacing a malicious virtual machine in close proximity to target the  server and … ",1,https://link.springer.com/chapter/10.1007/978-981-13-3209-8_4,"CSR Prabhu - Fog Computing, Deep Learning and Big Data Analytics …, 2019 - Springer","Fog cloud security ""Man in the Middle attack"" network authentication PaaS and Privacy",2019.0
207,"… ""Threat as a service? Virtualization's impact on  ."" IT professional 14.1 (2012):32-37 [9] Zunnurhain, Kazi, and S. Vrbsky. "" attacks and solutions in .""Proceedings of the 1st international conference on  computing. 2010 … ",Alle 2 versiesHTML-versie,https://www.academia.edu/download/60437088/IRJET-V6I673220190830-53795-1uw5y5p.pdf,"MPD Katkule,  - 2019 - academia.edu",A Survey on SaaS-Attacks and Digital Forensic,2019.0
536,"… [4] R. Petrolo, V. Loscri, and N. Mitton, “Towards a smart city based on  of things … [9] E. Yavuz,B. Hasan, I. Serkan, and K. Duygu, “Safe and  pic based remote control application forintelligent home,” International Journal of Computer Science and  , vol … ",Alle 5 versies,https://ieeexplore.ieee.org/abstract/document/8767229/,"R Sarmah, M Bhuyan… - … World Forum on of …, 2019 - ieeexplore.ieee.org","SURE-H: A cloud security ""Man in the Middle attack"" network authentication PaaS IoT Enabled Smart Home System",2019.0
200,"… for  Storage”, IEEE [14].Jia Yu, Huaqun Wang (2016) “Strong Key Exposure ResilientAuditing for   Storage”, IEEE … Ensar Şeker, “Survey on Data Integrity in ”, (2016),IEEE 3rd International Conference on Cyber  and  Computing … ",1,https://ieeexplore.ieee.org/abstract/document/8824891/,"S Pavithra, S Ramya,  - 2019 3rd International …, 2019 - ieeexplore.ieee.org","A survey on cloud security ""Man in the Middle attack"" network authentication PaaS issues and blockchain",2019.0
593,"… While focusing on  objectives is useful in  analysis, such classification does not …Examples of -based attacks are DDoS, Spoofing, Code Injection, and Malware Injection …We considered a more fine-grained set of six  components (Application,  … ",10,https://www.sciencedirect.com/science/article/pii/S1389128618308259,", , , , N Fetais… - Computer , 2019 - Elsevier","Systematic identification of threats in the cloud security ""Man in the Middle attack"" network authentication PaaS : A Survey",2019.0
199,"… on ECC, one-way hash functions and concatenation operations for its  and lightweight …reveals that the proposed protocol achieves the highest level of  with compara … of things environment: Software-defined--based edge- interplay,” IEEE … ",1Alle 2 versiesHTML-versie,https://arxiv.org/abs/1907.08896,", , , … - arXiv preprint arXiv …, 2019 - arxiv.org","A lightweight and privacy-preserving cloud security ""Man in the Middle attack"" network authentication PaaS protocol for mobile edge computing",2019.0
744,"… ble to only c entities, public  which provide services to all its customers, community … onlydoes not ensure , but also gives birth to various other  issues which … so Fingerprintsensors are used greatly in specifically bio- metric  in  computing … ",8,https://link.springer.com/article/10.1007/s41939-019-00049-y,"V Kakkad, ,  - Multiscale and Multidisciplinary Modeling …, 2019 - Springer","Biometric cloud security ""Man in the Middle attack"" network authentication PaaS and image encryption for image cloud security ""Man in the Middle attack"" network authentication PaaS in cloud security ""Man in the Middle attack"" network authentication PaaS framework",2019.0
743,"… In this section, we present a  remote user  key agreement scheme to withstandthe  limitations found in … The  server S chooses the generator g in \({Z}_{p}^{*} andselects a private key(master key) \(x_{s}\). Then S computes public … ",3,https://link.springer.com/article/10.1007/s11036-018-1061-8,"M Karuppiah, , X Li, , F Wu… - Mobile and …, 2019 - Springer","Remote User Mutual cloud security ""Man in the Middle attack"" network authentication PaaS Scheme with Key Agreement for cloud security ""Man in the Middle attack"" network authentication PaaS Environment",2019.0
738,"… But these schemes have not addressed some  requirements, so Abbasinezhad et …communication scheme that can be applied effectively for the  bidirectional communications … computing includes central  computing (CC) and regional  comput- ing … ",1,http://ijns.femto.com.tw/contents/ijns-v21-n1/ijns-2019-v21-n1-p62-70.pdf,", F Tian, A Zhang, X Chen - IJ , 2019 - ijns.femto.com.tw","Privacy-Preserving and Dynamic cloud security ""Man in the Middle attack"" network authentication PaaS Scheme for Smart Metering.",2019.0
58,"… [9] D. Mishra, Efficient and  two-factor … V. Kumar, M. Ahmad, P. Kumar, An identity-based framework for big data , in: Proceedings … Jangirala, M. Ahmad, An efficientmutual authentica- tion framework for healthcare system in  computing, Journal … ",2Alle 3 versies,https://www.tandfonline.com/doi/abs/10.1080/09720529.2019.1637155,", M Yahya Abbasi, V Kumar… - Journal of Discrete …, 2019 - Taylor & Francis","A cloud security ""Man in the Middle attack"" network authentication PaaS user cloud security ""Man in the Middle attack"" network authentication PaaS protocol using elliptic curve cryptography",2019.0
417,"… in your : Attacking an SDN with a Compromised OpenFlow Switch” in Nordic Conferenceon  IT Systems … Bao, YoungPin Kim, Hyun-Jin Lee and Minho Park “Optimizing ResourceAllocation for Elastic  VNFs in the SDNFV-enabled  Computing” in … ",1,https://ieeexplore.ieee.org/abstract/document/8718158/,"Y Kim, S Ahn, NC Thang, D Choi… - … Information  …, 2019 - ieeexplore.ieee.org",ARP Poisoning Attack Detection Based on ARP Update State in Software-Defined ,2019.0
587,… A Modular  Framework Based on SDMN for Mobile Core  … A centralized plan for detecting and mitigation incidents in hybrid SDN. In : MATEC  of Conferences …OpenSec: A framework for implementing  policies using OpenFlow … ,1,http://e-biblio.univ-mosta.dz/handle/123456789/10917,", , ,  - 2019 - e-biblio.univ-mosta.dz",Multipath Mutation SMPM in Moving Target Defense Based on SDN,2019.0
742,"… providing software-, platform-, or infrastructure-as-a-service via the ) and  issuesfaced …  serve multiple clients sometimes in the same domain handling sensitive consumerdata … Just like the banks  service providers need to protect the stored data not only … ",4,https://www.igi-global.com/chapter/data-security-in-wired-and-wireless-systems/224629,", DP Agarwal - : Concepts, Methodologies …, 2019 - igi-global.com","Data cloud security ""Man in the Middle attack"" network authentication PaaS in wired and wireless systems",2019.0
405,"… 11] Z. Chen, F. Han, J. Cao, X. Jiang, S. Chen, “ computing- based forensic analysis forcollaborative   management system … K. Kourai, T. Azumi, and S. Chiba, “Aself-protection mechanism against stepping-stone attacks for IaaS ”, in Ubiquitous … ",3,https://ieeexplore.ieee.org/abstract/document/8776897/,", M Saran, R Kumar - … Conference on  …, 2019 - ieeexplore.ieee.org","A survey on cloud security ""Man in the Middle attack"" network authentication PaaS over sensor-",2019.0
374,… the scenarios created by  computing environments and also to make the data‐centric decentralized and … and the real time data is then analyzed and processed in a remote .33A … Vishwanath et al39 proposes a solution to solve the  issues in the fog … ,4,https://onlinelibrary.wiley.com/doi/abs/10.1002/spy2.72,", ,  - and Privacy, 2019 - Wiley Online Library","An overview of cloud security ""Man in the Middle attack"" network authentication PaaS ‐fog computing: Architectures, applications with cloud security ""Man in the Middle attack"" network authentication PaaS challenges",2019.0
372,… Technique [41] h. Firewalls and i. Use standard protocols such as  Socket Layer …Countermeasures for Threats to  described by CSA Threat(s) Effected  Service Models …Strict monitoring should be done to detect malicious activities iv)  policies should … ,Alle 3 versiesHTML-versie,https://www.jestr.org/downloads/Volume12Issue3/fulltext81232019.pdf,", S Doddi - Journal of Engineering Science & Technology …, 2019 - jestr.org","Achieving cloud security ""Man in the Middle attack"" network authentication PaaS Solutions through Machine and Non-Machine Learning Techniques: A Survey.",2019.0
366,"… The malware  mechanism requires a multi-agent architecture to  various typesof data against … 9] Rajat Soni,Smrutee Ambalkar,Pratosh Bansal”  and Privacy … Vikram Singh,“Virtual private  as a service — A need for discrete  architecture”, 2016 … ",1,https://ieeexplore.ieee.org/abstract/document/8701418/,"A Bedi, , SK Khatri - 2019 Amity International …, 2019 - ieeexplore.ieee.org","Analysis of Detection and Prevention of Malware in cloud security ""Man in the Middle attack"" network authentication PaaS Computing Environment",2019.0
483,"… 6. CONCLUSION In this paper, we proposed an efficient -assisted cer- tificateless conditionalprivacy-preserving grouping authen- tication scheme in …  … of 11th International Conferenceon Computational Intelligence and  (CIS), pages 326–330, Dec 2015 … ",Alle 2 versies,https://dl.acm.org/doi/abs/10.1145/3341620.3341636,", I Chung - Proceedings of the 2019 International Conference on …, 2019 - dl.acm.org","A cloud security ""Man in the Middle attack"" network authentication PaaS -Assisted Certificateless Group cloud security ""Man in the Middle attack"" network authentication PaaS Scheme for VANETs in Big Data Environment",2019.0
353,"… Similar to other technologies such as  computing [[23], [24], [6]], there are a number of  …The scheme provides mutual  and allows the establishment of a  channelbetween HAN-GW and … code ( H M A C k ) is also used to ensure the  of the … ",15,https://www.sciencedirect.com/science/article/pii/S0743731517303064,"X Li, F Wu, , L Xu, AK Sangaiah… - Journal of Parallel and …, 2019 - Elsevier","A provably cloud security ""Man in the Middle attack"" network authentication PaaS and anonymous message cloud security ""Man in the Middle attack"" network authentication PaaS scheme for smart grids",2019.0
625,"… When companies expect large spikes within their site visitors, or whenever they're on the lookoutfor more affordable alternatives, public  would be the favored option …   viatokenization or encryption The  problems of  computing like … ",HTML-versie,https://www.researchgate.net/profile/Wajid_Hassan3/publication/337973968_Latest_trends_challenges_and_solutions_in_security_in_the_era_of_cloud_computing_and_software_defined_networks/links/5df8b3e2a6fdcc283726d620/Latest-trends-challenges-and-solutions-in-security-in-the-era-of-cloud-computing-and-software-defined-networks.pdf,", , X Li, P Appiah-Kubi… - Int J Inf & Commun …, 2019 - researchgate.net","Latest trends, challenges and solutions in cloud security ""Man in the Middle attack"" network authentication PaaS in the era of cloud security ""Man in the Middle attack"" network authentication PaaS computing and software defined ",2019.0
635,"… This scheme is more  as compared with sending secret key over one channel, even if … Useris required to provide all three  codes that are sent to three trusted contact … in previousstudies55,56 generate and use passwords at multiple levels to access  services … ",1,https://onlinelibrary.wiley.com/doi/abs/10.1002/dac.4033,", , … - International Journal …, 2019 - Wiley Online Library","Multi‐tier cloud security ""Man in the Middle attack"" network authentication PaaS schemes for fog computing: Architecture, cloud security ""Man in the Middle attack"" network authentication PaaS perspective, and challenges",2019.0
739,… Another malicious attack is ---  … Because fog server is very closeto the end user and collects more sensi- tive data compared to the  computing. techniques have to give privacy to the end user … ,1Alle 3 versiesHTML-versie,http://eprints.uthm.edu.my/id/eprint/11365,", CW Chuah - International Journal of Engineering & …, 2018 - eprints.uthm.edu.my","Fog computing, applications, cloud security ""Man in the Middle attack"" network authentication PaaS and challenges, review",2018.0
261,"… 11. Towards  -centric  of Biometric Things Burak Kantarci, Senior Member,IEEE, Melike Erol-Kantarci Senior Member, IEEE … A MULTI-FACTOR  PROTOCOLFOR WIRELESS PAYMENT-    USING MOBILE … ",1,http://ijsrcseit.com/paper/CSEIT1835260.pdf,"BKK Reddy, BI Reddy - 2018 - ijsrcseit.com","A Comparative Analysis of Various Multifactor cloud security ""Man in the Middle attack"" network authentication PaaS Mechanisms",2018.0
240,… Intel Advanced Encryption Standard New Instruc- tions AMD  Encrypted Virtualization … LinkLibrary Diffie-Hellman Key Exchange Elastic Compute  Enclave Definition … Galois Message Code Mode Galois Field Hardware  Module Infrastructure … ,HTML-versie,https://aaltodoc.aalto.fi/handle/123456789/35496,S Kuan - 2018 - aaltodoc.aalto.fi,"Improving the cloud security ""Man in the Middle attack"" network authentication PaaS of KMS on a cloud security ""Man in the Middle attack"" network authentication PaaS Platform Using Trusted Hardware",2018.0
296,"… [5] Li, S., Tryfonas, T., and Li, H. (2016). The  of Things: a  point of view … [6]Sheetal Kalra and Sandeep K. Sood, “  scheme for IoT and servers,” J.Pervasive and Mobile Computing, in Press, August 2015 … ",1,https://dl.acm.org/citation.cfm?id=3234727,"A Maarof, M Senhadji, Z Labbi… - Proceedings of the Fourth …, 2018 - dl.acm.org","Protocol for Securing cloud security ""Man in the Middle attack"" network authentication PaaS of Things",2018.0
471,"… form as high chances of active eavesdropping and man-in-the middle attacks can be launchedby an adversary on public  … Lattice vectors  service provider AS … SETUP PHASE parameters Choose integers p, r, and s, polynomials set {k(x), l(x), m(x), d(x)} with … ",19,https://www.researchgate.net/profile/Neetesh_Saxena/publication/324509061_LSCSH_Lattice-Based_Secure_Cryptosystem_for_Smart_Healthcare_in_Smart_Cities_Environment/links/5b88ffbb92851c1e123d43b8/LSCSH-Lattice-Based-Secure-Cryptosystem-for-Smart-Healthcare-in-Smart-Cities-Environment.pdf,", , , … - IEEE …, 2018 - researchgate.net","Lscsh: Lattice-based cloud security ""Man in the Middle attack"" network authentication PaaS cryptosystem for smart healthcare in smart cities environment",2018.0
563,"… 5. Conclusion In this paper deals with various hybrid algorithms which is more  against    , DoS attack, brute force attack and random attack … 85-100, 2012. [12]T .Chou, “ Threats on  Computing Vulnerabilities”, International … ",HTML-versie,https://pdfs.semanticscholar.org/e62f/257e33fbf2facdae295c35bd50090725a439.pdf,"L Archana, … - International Journal of …, 2018 - pdfs.semanticscholar.org","Data cloud security ""Man in the Middle attack"" network authentication PaaS and storage in cloud security ""Man in the Middle attack"" network authentication PaaS using hybrid algorithms",2018.0
521,"… on UDP or DTLS could be assigned as CoAP attack, which need to provide a  mechanismthat … are increasingly targeting the smart home system, their impact can be enormous and many attacks are proposed against the different  deployment models [9 … ",1,https://dl.acm.org/citation.cfm?id=3289114,"M Khawla,  - … of the 2nd International Conference on Smart …, 2018 - dl.acm.org","A Survey on the cloud security ""Man in the Middle attack"" network authentication PaaS of Smart Homes: Issues and Solutions",2018.0
558,"… use such shared technology to exploit the other IoT systems hosted on the  … Interchangeis the use of  Assertion Markup Language (SAML) protocol to exchange identity … Thesecredentials will be used within an IoT system for  communication,  … ",1,https://www.spiedigitallibrary.org/conference-proceedings-of-spie/10643/1064305/Adopting-cyber-security-practices-in-Internet-of-Things--a/10.1117/12.2304704.short,", T Malche, … - … , Vehicles,  …, 2018 - spiedigitallibrary.org","Adopting cyber cloud security ""Man in the Middle attack"" network authentication PaaS practices in cloud security ""Man in the Middle attack"" network authentication PaaS of Things: a review",2018.0
229,"… SecRBAC:  data in the . IEEE Transactions on Services Computing … [16] Kumar,SN, & Vajpayee, A. (2016). A Survey on  :  and Privacy in Computing. American Journal of Systems and Software, 4(1), 14-26 … ",1,https://ieeexplore.ieee.org/abstract/document/8343080/,"H Hammami, H Brahmi,  - … on Information  …, 2018 - ieeexplore.ieee.org","Towards a new cloud security ""Man in the Middle attack"" network authentication PaaS approach based on heartbeat cloud security ""Man in the Middle attack"" network authentication PaaS to ensure cloud security ""Man in the Middle attack"" network authentication PaaS of cloud security ""Man in the Middle attack"" network authentication PaaS data access",2018.0
226,"… inserted malicious codes into the system and found that ---  only consumes …In: P2P, Parallel, Grid,  and  Computing (3PGCIC), 2014 Ninth International …Policy-driven  management for fog computing: preliminary framework and a case … ",8,https://www.sciencedirect.com/science/article/pii/S1319562X17302322,"Y Sun, , N Zhang - Saudi journal of biological sciences, 2018 - Elsevier","A cloud security ""Man in the Middle attack"" network authentication PaaS mechanism based on evolutionary game in fog computing",2018.0
569,"… [30] proposed a scheme for  Data Sharing in  (SeDaSC) … This section proposes alightweight remote user  scheme for -IoT applications. The scheme is against well-known  attacks and consists of six phases namely, (a … ",10,https://www.sciencedirect.com/science/article/pii/S2214212617302302,"G Sharma,  - Journal of information and applications, 2018 - Elsevier","A lightweight multi-factor cloud security ""Man in the Middle attack"" network authentication PaaS smart card based remote user cloud security ""Man in the Middle attack"" network authentication PaaS scheme for cloud security ""Man in the Middle attack"" network authentication PaaS -IoT applications",2018.0
518,"… various objects within the  then sends back the sensed data to the  or to … Data Integrityis integrated in the  to  data from cybercriminals during the communication … Mahajan,A., Thool, R.: UML modeling of physical and data link layer  attacks in … ",1,https://link.springer.com/chapter/10.1007/978-3-030-00021-9_8,"S Yu - … Conference on Computing and , 2018 - Springer","Study on the cloud security ""Man in the Middle attack"" network authentication PaaS of Things from Applications to cloud security ""Man in the Middle attack"" network authentication PaaS Issues",2018.0
478,"… H. and Savage, S., Hey, You, Get off of My : Exploring Information Leakage in Third-PartyCompute , In Proceedings … 28]Sharif, AM, It's written in the : The Hype and Promiseof  Computing … 29] Subashini, S. and Kavitha, V., A Survey on  Issues In … ",2Alle 2 versiesHTML-versie,https://pdfs.semanticscholar.org/4f4c/49884847f1b80ce627a15c1bf0e366ea04b0.pdf,"R ArunPrakash, T Jayasankar… - Appl Math Inf …, 2018 - pdfs.semanticscholar.org","Biometric encoding and biometric cloud security ""Man in the Middle attack"" network authentication PaaS (BEBA) protocol for cloud security ""Man in the Middle attack"" network authentication PaaS in m-commerce environment",2018.0
714,"… to different IoT hubs and devices over the  and the mobile  [2]. At this layer, computing platforms … based schemes Based on a new standard for the IoT [64], DTLS-based(Datagram Transport Layer ) schemes were proposed to  the IoT … ",51,https://ieeexplore.ieee.org/abstract/document/8462745/,", L Da Xu - IEEE of Things Journal, 2018 - ieeexplore.ieee.org",of Things (IoT) cybersecurity research: a review of current research topics,2018.0
477,… IEEE Trans. Depend.  Comput … In: Proceedings of the Fifth ACM Conference on and Privacy in Wireless and Mobile . ACM (2012)Google Scholar. 32 … In: Proceedingsof the 2010 ACM Workshop on  Computing  Workshop … ,2,https://link.springer.com/chapter/10.1007/978-3-030-05195-2_33,", G Mantas, … - … , and Systems, 2018 - Springer","Threats in cloud security ""Man in the Middle attack"" network authentication PaaS Coding-Enabled Mobile Small Cells",2018.0
784,"… Hence, the attack is called as     (MITM … Besides, CloudController is enough to defend against a variety of attacks.To ensure the  … CONCLUSION AND FUTUREWORK We have analyzed the importance and urgency of   at the first … ",1,https://ieeexplore.ieee.org/abstract/document/8411966/,"J Zhang, L Zheng, , Z Gu - 2018 IEEE Third International …, 2018 - ieeexplore.ieee.org","A Survey on cloud security ""Man in the Middle attack"" network authentication PaaS of cloud security ""Man in the Middle attack"" network authentication PaaS Environment: Threats, Solutions, and Innovation",2018.0
263,"… X., Huang, X., Susilo, W.: An efficient public audit- ing protocol with novel dynamic structure for data … IEEE Transactions on Information Forensics &  (2017) 15 … Wang, A., Wang,C., Li, J., Zhang, Y.: Content-centric group user au- thentication for  social  … ",2,https://www.researchgate.net/profile/Anxi_Wang/publication/327597647_Identity-Based_Group_Devices_Authentication_Scheme_for_Internet_of_Things/links/5ba4567f92851ca9ed1a175a/Identity-Based-Group-Devices-Authentication-Scheme-for-Internet-of-Things.pdf,", , L Yan, Y Ren… - Proceedings of the 11th …, 2018 - researchgate.net","Identity-Based Group Devices cloud security ""Man in the Middle attack"" network authentication PaaS Scheme for cloud security ""Man in the Middle attack"" network authentication PaaS of Things",2018.0
533,"… 1642 IEEE TRANSACTIONS ON INFORMATION FORENSICS AND , VOL … capturepacket timing between a local host and an end-host, one can use the  Control Message …The ICMP is a popular protocol used to gain feedback about problems in an IP  … ",5,https://ieeexplore.ieee.org/abstract/document/8543616/,", N Kalbo, … - … Forensics and , 2018 - ieeexplore.ieee.org",Vesper: Using Echo Analysis to Detect Man-in-the-Middle Attacks in LANs,2018.0
224,"… Additionally, memory management and allocation of resources algorithms must be in a securedcondition, and the detections of malware in  must be … ""An analysis of the  computing problem."" arXiv … 12] Arora, Rachna, Anshu Parashar, and  Computing Is … ",2,http://joiv.org/index.php/joiv/article/view/171,"M Teo, , LJ Hwee, HA Dicken, TX Hui… - … : International Journal on …, 2018 - joiv.org","A Review on cloud security ""Man in the Middle attack"" network authentication PaaS Computing ",2018.0
676,… Digital Signature and Advanced Encryption Standard for Enhancing Data  and in  Computing … of RSA 2048-bit and AES 256-bit with digital signature for electronic health … 2009.  Difference between DSA and Schnorr's Signature … ,7,https://www.researchgate.net/profile/Robbi_Rahim3/publication/325894537_Enhanced_security_for_data_transaction_with_public_key_Schnorr_authentication_and_digital_signature_protocol/links/5b2b2c1baca27209f37979ee/Enhanced-security-for-data-transaction-with-public-key-Schnorr-authentication-and-digital-signature-protocol.pdf,", M Syahrizal,  - ARPN J. Eng. Appl. Sci, 2018 - researchgate.net","Enhanced cloud security ""Man in the Middle attack"" network authentication PaaS for Data Transaction with Public Key Schnorr cloud security ""Man in the Middle attack"" network authentication PaaS and Digital Signature Protocol",2018.0
