,abstract,citations,link,reference,title,year
39,"… of connected devices, as well as with a huge expansion in virtualization and public  … 11,12]: phishing, ransomware, Bring Your Own Device (BYOD), jailbreaking the , cross-site …of Commercial Off The Shelf (COTS) products for logical and physical  monitoring … ",2,https://link.springer.com/chapter/10.1007/978-3-319-92231-7_5,",  - … Interactive Multimedia Systems and , 2018 - Springer","A cloud security ""GDPR"" regulations compliance incident risk management service level agreement -cloud security ""GDPR"" regulations compliance incident risk management service level agreement Approach to Real-Time Processing of Sensitive Data",2018
40,"… Format, RIS (ProCite, Reference ). Tips on citation download. DownloadCitation … View. Explore More. Privacy and : The new European data protection and it's data breach notification requirements … ",10,https://journals.sagepub.com/doi/abs/10.1177/0266382116650297,"R O'Brien - Business Information Review, 2016 - journals.sagepub.com","Privacy and cloud security ""GDPR"" regulations compliance incident risk management service level agreement : The new European data protection cloud security ""GDPR"" regulations compliance incident risk management service level agreement and it's data breach notification requirements",2016
41,"…  Framework for Governmental . February 2015, pp. 5-22 …  and PrivacyControls for Federal Information Systems and Organizations … A review paper on botnet and botnetdetection techniques in  computing. Proceedings of the ISCI, pp. 28-29 … ",,https://ieeexplore.ieee.org/abstract/document/8316457/,"T Mavroeidakos,  - 2017 8th International …, 2017 - ieeexplore.ieee.org","Fraud threats disclosure through cloud security ""GDPR"" regulations compliance incident risk management service level agreement information cloud security ""GDPR"" regulations compliance incident risk management service level agreement framework",2017
42,"… Protection Directive (DPD) (Svata, 2014) or General Data Protection  ()), it mustbe … It should be required the  with  , technical , datamanipulation … the methods of checking the vendors and suppliers of -based  … ",2,http://www.si-journal.org/index.php/JSI/article/view/349," - Journal of Systems Integration, 2018 - si-journal.org","Audit and Assurance Specifics in cloud security ""GDPR"" regulations compliance incident risk management service level agreement -Based Industry 4.0 Environment",2018
43,"…    and ISO/IEC 27018 for the protection of personally identifi- ableinformation in public ), while other ISO … Enhancing physical and environmental for  compli- ance: This control module concerns two controls:  areas and … ",,http://www.icsd.aegean.gr/publication_files/Conference/6171207.pdf,", ,  - icsd.aegean.gr","From ISO/IEC 27002: 2013 Information cloud security ""GDPR"" regulations compliance incident risk management service level agreement Controls to Personal Data Protection Controls: Guidelines for ",
44,… We can conclude that  computing is not mature enough to be considered as a safe … Forexample - Net  provides cyber cover for up to 200 Million dollars - included a … numbersof data breaches have driven large organizations to increase spending on  at twice … ,,http://www.academia.edu/download/55136524/Final_MSc_Thesis_Kristjan_Kivimaa.pdf,K Kivimaa - 2017 - academia.edu,"How to increase SME's trust in cloud security ""GDPR"" regulations compliance incident risk management service level agreement Providers",2017
45,"… terms, parties should provide details regarding how data will be kept  (eg  … Evolutionof Health Care IT: Are Current US Privacy Policies Ready for the  … Mather, T.,Kumaraswamy, S., and Latif, S.(2009)   and Privacy: An Enterprise Perspective … ",4,https://onlinelibrary.wiley.com/doi/pdf/10.1002/9781118821930#page=495,"DG Gordon - Encyclopedia of Computing, 2016 - Wiley Online Library","Legal Aspects of cloud security ""GDPR"" regulations compliance incident risk management service level agreement Computing",2016
46,"… eg, Remote Desktop Protocol (RDP),  Terminal Access,  Shell (SSH …  System (ISMS) ■ 6.3.9 Internal information  controls system ■ 6.3 … eg, ,vendor, infrastructure) ■ 6.5 Understand outsourcing and   design ■ 6.5 … ",Alle 3 versiesIn bibliotheek zoeken,https://books.google.nl/books?hl=nl&lr=&id=0NXKDwAAQBAJ&oi=fnd&pg=PR15&dq=cloud+security+%22GDPR%22+regulations+compliance+incident+risk+management+service+level+agreement&ots=OdjBmbBCeU&sig=FPMLpG60AL4xrDy2BepAb35c_V4,B Malisow - 2020 - books.google.com,"(ISC) 2 CCSP Certified cloud security ""GDPR"" regulations compliance incident risk management service level agreement Professional Official Practice Tests",2020
47,… 262   … relevant technical and physical  controls that form part of aneffective information   system … The  explicitly identifies the useof international  and privacy marks as effective tools for … ,43,https://books.google.nl/books?hl=nl&lr=&id=hnQ2DwAAQBAJ&oi=fnd&pg=PA1&dq=cloud+security+%22GDPR%22+regulations+compliance+incident+risk+management+service+level+agreement&ots=WiNbxrXPYp&sig=1wloCXFDgrLD1GJpC-gqVGId4Gc,IP Team - 2017 - books.google.com,"EU general data protection cloud security ""GDPR"" regulations compliance incident risk management service level agreement (cloud security ""GDPR"" regulations compliance incident risk management service level agreement ): an implementation and cloud security ""GDPR"" regulations compliance incident risk management service level agreement guide",2017
48,"…  Model for Infrastructure as a  (IaaS) ,"" in IEEE Transactions on Computing. 2015; 5: New Jersey … Putting a framework of IT policies that should be the foundationof every company's  plan. 2016. [accessed 2018 January 22] … ",Alle 2 versiesHTML-versie,http://csusm-dspace.calstate.edu/handle/10211.3/202890,E Chapman - 2018 - csusm-dspace.calstate.edu,"Designing a cloud security ""GDPR"" regulations compliance incident risk management service level agreement Architecture for Sports Manufacturing Company “X”",2018
49,"According to Legaltech News, the legislation defines new data and privacy rights for EU consumers, regulates the transfers and processing of EU data, and establishes more stringent enforcement of data handling, allowing organizations to be fined up to 4% of its …",Alle 3 versiesHTML-versie,https://magazine.arma.org/wp-content/uploads/simple-file-list/2016_04_Upfront_News.pdf,PSWIB  - 2016 - magazine.arma.org,FCC Rules Would Restrict Use of Consumers' Private Data,2016
50,"…   policy (best practices)  with   and ISO/IEC 27001 …of-the-art technologies, including multi-agent technologies and  computing, is … An intelligentComprehensive Information   System (CISMS) for supply chains … ",3,https://link.springer.com/chapter/10.1007/978-3-030-01821-4_2,"Y Iskanderov,  - International Conference on Intelligent …, 2018 - Springer",of information processes in supply chains,2018
51,"… The EBA's draft recommendations recognise that with multi-tenancy , unrestricted auditrights may create a  … What do these mean in , eg does “premises” mean datacentreconsoles … Viewing the standard of physical  at a datacentre may be important, but is … ",3,https://www.sciencedirect.com/science/article/pii/S0267364917303734,"WK Hon, C Millard - Computer Law & Review, 2018 - Elsevier","Banking in the cloud security ""GDPR"" regulations compliance incident risk management service level agreement : Part 2–cloud security ""GDPR"" regulations compliance incident risk management service level agreement of cloud security ""GDPR"" regulations compliance incident risk management service level agreement as 'outsourcing'",2018
52,"… ensure the enterprise business data is com- pliant with  and , accessible at alltimes and stored in a  and controlled … 33.6 Conclusion  computing is susceptible tonew methods of attack, making users vulnerable to potential cyber   … ",3,https://onlinelibrary.wiley.com/doi/pdf/10.1002/9781118821930#page=429,"E Sturrus, O Kulikova - Encyclopedia of Computing, 2016 - Wiley Online Library",Identity and Access ,2016
53,"… unauthorized access to both client property, and that sensitive data will remain . And, inthe event of a breach, customers expect to be notified and protected or … In fact, data  … Most large  providers, like Amazon Web , state in their … ",,http://www.academia.edu/download/32531110/Juris_Inoc.pdf,A Mazza - 2013 - academia.edu,"Jurisdictional Inoculation Strategies: The Primary Focus Factor for Legal Counsel–IT Partnerships in cloud security ""GDPR"" regulations compliance incident risk management service level agreement Computing",2013
54,"… policy should have some key sections highlighted by the  : •  coding appliedto … Data Monitoring Component, IoT Platform, Smartband and Smartwatch,  Provider or … al.,University of Oxford, UK, “   in Internet of Things Systems … ",,https://ieeexplore.ieee.org/abstract/document/8766364/,"ET Nakamura,  - 2019 Global IoT Summit (GIoTS), 2019 - ieeexplore.ieee.org","A Privacy, cloud security ""GDPR"" regulations compliance incident risk management service level agreement , Safety, Resilience and Reliability Focused cloud security ""GDPR"" regulations compliance incident risk management service level agreement In a Health IoT System: Results from OCARIoT Project",2019
55,… techniques -- Code of practice for information  controls based on ISO/IEC 27002 for  … ISO/IEC 27018:2014 Information technology --  techniques -- Code of practicefor protection of personally identifiable information (PII) in public  acting as … ,,https://dl.acm.org/doi/abs/10.1145/3231053.3231127," - Proceedings of the 2nd International Conference on …, 2018 - dl.acm.org","Information cloud security ""GDPR"" regulations compliance incident risk management service level agreement system challenges within a cloud security ""GDPR"" regulations compliance incident risk management service level agreement computing environment",2018
56,… Authority US United States Prior art keywords enterprise  system associated … reductionreaction Methods 0 claims description 5; 230000033228 biological  Effects 0 …230000001413 cellular Effects 0 description 2; 239000008264  Substances 0 description … ,1,https://patents.google.com/patent/US20180375892A1/en,"I Ganor - US Patent App. 16/015,524, 2018 - Google Patents","Enterprise cyber cloud security ""GDPR"" regulations compliance incident risk management service level agreement and resource planning",2018
57,… 102 Figure 4.10 Difference between Private and Educational  103 Figure 4.11 Use of various models at HE institution 107 … 155 Figure 5.3 Adoption Challenges to  ComputingTechnology 167 … 171 Figure 5.6 Data  and Encryption  172 … ,,https://bdigital.ufp.pt/handle/10284/7120,SR Khan - 2018 - bdigital.ufp.pt,"MSL Framework:(Minimum cloud security ""GDPR"" regulations compliance incident risk management service level agreement Framework) for cloud security ""GDPR"" regulations compliance incident risk management service level agreement Providers and Users",2018
58,"… It is also less likely that a   provider will first obtain prior written consent from all … theneed to conduct an impact  for adapting the  of  according to … for the rightsand the liberties of individuals in the information society, the  has introduced … ",10,https://ieeexplore.ieee.org/abstract/document/7580803/," - 2016 IEEE International Smart Cities Conference …, 2016 - ieeexplore.ieee.org",computing for s-health and the data protection challenge: Getting ready for the General Data Protection ,2016
59,"… 27 K W Hon, E Kosta, Ch Millard, D Stefanatou, ' accountability: The likely impact of theproposed EU data protection … have recommended that the  contain specific reference toexamples of  measures …  can be adopted as part of  requirements … ",5,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=2642331,", K Stuurman - The Law, Economics and Politics of …, 2015 - papers.ssrn.com","Technical cloud security ""GDPR"" regulations compliance incident risk management service level agreement and the draft general data protection ",2015
60,"… export com- pliance controls like the International Traffic in Arms  (ITAR) – requires …How- ever, the  (EU, 2016), with its significantly higher economic penalties, is … BindingCorporate Rules CBPR: Cross-Border Privacy Rules CSA:   Alliance CSP … ",,https://pdfs.semanticscholar.org/abb5/0f3b107edaadb7fce99687f082a9c95fb137.pdf,",  - 2019 - pdfs.semanticscholar.org","Putting the “Account” into cloud security ""GDPR"" regulations compliance incident risk management service level agreement Accountability",2019
61,"… code of practice for protection of personally identifiable information (PII) in public  actingas PII … vulnerability/smart   and  platform inci- dents, which account for over60 … prevented had there been a detailed end-to-end review of , using scenarios … ",3,https://www.tandfonline.com/doi/abs/10.1080/08874417.2018.1538709,", Y He, M Phillips - Journal of Computer Information …, 2018 - Taylor & Francis","On the cloud security ""GDPR"" regulations compliance incident risk management service level agreement of the Blockchain",2018
62,"… Act (GLBA), the Health Insurance Portability and Accountability Act (HIPAA), , and other …of duties, application acquisition and imple- mentation, operational resiliency, and logical  …includes appropriate application controls, whether as part of a  com- puting … ",2,http://search.proquest.com/openview/478e68cef984308e70e7de093cda5887/1?pq-origsite=gscholar&cbl=41798," - The CPA Journal, 2018 - search.proquest.com","Enterprise Technology cloud security ""GDPR"" regulations compliance incident risk management service level agreement in a New COSO ERM World: Eight Challenges Facing ",2018
63,… measures that it have been taken in order to protect public entity data or  authenticationprotocols for users working in the  … the process of identifying and  information  (the lack of an information   system that … ,,http://stec.univ-ovidius.ro/html/anale/RO/wp-content/uploads/2019/02/10-2.pdf,"CP Lavinia, PP Gabriela - Ovidius University Annals …, 2018 - stec.univ-ovidius.ro","Considerations on Planning Internal Public Audit â€“cloud security ""GDPR"" regulations compliance incident risk management service level agreement Arising from the Use of Technological Tools and Legislative Changes",2018
