,abstract,citations,link,reference,title,year
10,"… for IP Traceback,” ASIACCS '08, ACM, Tokyo, Japan ,18-20 march 2008 [21] AshleyChonka,YangXiang n, WanleiZhou, AlessioBonti(2011), “  defense to protect computing against … 22] MA Rahaman, A. Schaad and M.Rits, ""Towards  SOAP message … ",78,https://ieeexplore.ieee.org/abstract/document/6184829/,"T Karnwal, T Sivakumar, G Aghila - 2012 IEEE Students' …, 2012 - ieeexplore.ieee.org","A comber approach to protect cloud security + network + distributed +  ""denial of service"" + attack Iaas Paas Saas mitigation computing against XML DDoS and HTTP DDoS ",2012
11,"… 74–83. IEEE, 2013. [45] Ristenpart, T., Tromer, E., Shacham, H., Savage, S.: Hey, you, get offof my : exploring information leakage in third-party compute . In: Proceedings of the16th ACM conference on Computer and commu- nications , pp. 199–212 … ",34,https://www.researchgate.net/profile/Mohammed_Alani7/publication/272402984_Securing_the_Cloud_Threats_Attacks_and_Mitigation_Techniques/links/5718595608ae986b8b79eb67/Securing-the-Cloud-Threats-Attacks-and-Mitigation-Techniques.pdf," - Journal of Advanced Computer Science & Technology, 2014 - researchgate.","Securing the cloud security + network + distributed +  ""denial of service"" + attack Iaas Paas Saas mitigation : Threats, cloud security + network + distributed +  ""denial of service"" + attack Iaas Paas Saas mitigation and cloud security + network + distributed +  ""denial of service"" + attack Iaas Paas Saas mitigation techniques",2014
12,"… 9-10]: Ingress filtering and Egress filtering Route based  packet  Overlay Services …5] Peter Mell and Tim Grance, “The NIST Definition of  Computing”,Version … Parallel and Computing Systems, 2004 International Workshop on  in Parallel … ",31,https://ieeexplore.ieee.org/abstract/document/6866508/,",  - … Symposium on , Computers …, 2014 - ieeexplore.ieee.org","and its effects on cloud security + network + distributed +  ""denial of service"" + attack Iaas Paas Saas mitigation Environment-a Survey",2014
13,"… [13] Armbrust ,M. ,Fox, A., Griffth, R., et al “Above the : A Berkeley View … php?id=8943 [27]Rion Dutta, ”Planning for Single SignOn”, White Paper, MIEL e-  Pvt [28 … 50-58 [29] MirandaMowbray and Siani Pearson, A client-based privacy manager for  computing … ",22,https://www.researchgate.net/profile/Kashif_Munir/publication/276196135_Secure_Cloud_Architecture/links/57a03b9908aece1c72156edd.pdf,",  - Advanced Computing, 2013 - researchgate.",architecture,2013
14,"… [2] I. Gul, A. ur Rehman, and MH Islam, "" computing  … [8] BB Gupta, RC Joshi, ManojMisra, “ANN Based Scheme to Predict Number of Zombies involved in a DDoS ,”International Journal of   (IJNS), vol … Dependable and  Computing ,vol … ",57,https://arxiv.org/abs/1304.7073,"P Negi, , BB Gupta - arXiv preprint arXiv:1304.7073, 2013 - arxiv.org","Enhanced CBF packet filtering method to detect DDoS cloud security + network + distributed +  ""denial of service"" + attack Iaas Paas Saas mitigation in cloud security + network + distributed +  ""denial of service"" + attack Iaas Paas Saas mitigation computing environment",1304
15,"… 1- 11. [4] C. Wang, K. Ren, WJ Lou and J. Li, “Toward publicly auditable   data …dynamics for storage  in  computing”, IEEE Transactions on Parallel and … [7] G. Pallis,“ computing the new frontier of Internet computing”, IEEE Internet Computing, vol … ",80,https://ieeexplore.ieee.org/abstract/document/6178192/,", , X Wang - Computer, 2012 - ieeexplore.ieee.org","On-demand cloud security + network + distributed +  ""denial of service"" + attack Iaas Paas Saas mitigation architecture for cloud security + network + distributed +  ""denial of service"" + attack Iaas Paas Saas mitigation computing",2012
16,"… [24] demonstrate that DDoS  in  affect the … in  Computing web services andvery little work has been done to ensure  related to … The available  Computing DoSand DDoS defenses cover various aspects, such as prevention,  strategies … ",23,https://www.mdpi.com/1999-5903/9/3/43,"A Bonguet, M Bellaiche - Future Internet, 2017 - mdpi.com","A survey of cloud security + network + distributed +  ""denial of service"" + attack Iaas Paas Saas mitigation -cloud security + network + distributed +  ""denial of service"" + attack Iaas Paas Saas mitigation -cloud security + network + distributed +  ""denial of service"" + attack Iaas Paas Saas mitigation and cloud security + network + distributed +  ""denial of service"" + attack Iaas Paas Saas mitigation and defenses in cloud security + network + distributed +  ""denial of service"" + attack Iaas Paas Saas mitigation computing",2017
17,"… In private , Costumer has direct control over the whole infrastructure; it is not a policy issuewhether DLP agents are deployed in connection with , , or  … [5] C. Almond, ""APractical Guide to  Computing ,"" 27 … [6] http://.trendmicro.com … ",349,https://ieeexplore.ieee.org/abstract/document/6014715/,"F Sabahi - … on Communication Software and , 2011 - ieeexplore.ieee.org","computing cloud security + network + distributed +  ""denial of service"" + attack Iaas Paas Saas mitigation threats and responses",2011
18,,17,,"W Alosaimi,  - … on the convergence of Telecommunication,  …, 2013",,2013
19,"… 2010. [9] Kleber, schulter, “Intrusion Detection for Grid and  Computing”, IEEE Journal:IT Professional, 19 July 2010. [10] Bleikertz and Schunter, “ Audits of Multi-tier VirtualInfrastructures in Public Infrastructure ”, 17th ACM Conference on Computer and … ",48,https://ieeexplore.ieee.org/abstract/document/5967489/,", A ur Rehman, MH Islam - The 2nd International …, 2011 - ieeexplore.ieee.org","computing cloud security + network + distributed +  ""denial of service"" + attack Iaas Paas Saas mitigation auditing",2011
20,"… These strategies involve many nodes, but there is no collaboration between these nodes forservices,  appliances, or … DDoS  in Service  … Latanicki J, Massonet P, NaqviS, Rochwerger B, Villari M. Scalable  Defences for Detection, Analysis and Miti … ",6,https://www.researchgate.net/profile/Veenadhari_Suraparaju2/publication/309466519_Mitigating_Distributed_Denial_of_Service_Attack_in_Cloud_Computing_Environment_using_Threshold_based_Technique/links/594b57b6aca2723195de9606/Mitigating-Distributed-Denial-of-Service-Attack-in-Cloud-Computing-Environment-using-Threshold-based-Technique.pdf,"N Bharot, , V Suraparaju, S Gupta - Indian J. Sci. Technol, 2016 - researchgate.","in cloud security + network + distributed +  ""denial of service"" + attack Iaas Paas Saas mitigation computing environment using threshold based technique",2016
21,"… or proprietary technology that enables data and application portability (eg,  bursting forload-balancing between ) … and  Computing, PP 729 - 734 [4] Muhammad Zakarya& Ayaz Ali Khan “ QoS, High Availability & Service  Issues with … ",105,https://arxiv.org/abs/1308.6745,", V Sangeetha, C Prabhadevi - arXiv preprint arXiv:1308.6745, 2013 - arxiv.org","Entropy based anomaly detection system to prevent DDoS cloud security + network + distributed +  ""denial of service"" + attack Iaas Paas Saas mitigation in ",1308
22,… access control. Authors in [37] presented a  model for restricting accessto information through covert channels in the . The solution for identitymanagement among  is presented in [22]. According to … ,331,https://link.springer.com/article/10.1007/s11227-012-0831-5,", , , … - The journal of …, 2013 - Springer","A survey on cloud security + network + distributed +  ""denial of service"" + attack Iaas Paas Saas mitigation issues and solutions at different layers of cloud security + network + distributed +  ""denial of service"" + attack Iaas Paas Saas mitigation computing",2013
23,"… In case of public , an organization selling  services controls public  … R. Rao,and P. Prakash, “Improving  for data migration in  computing using … Inter-Architecture and Storage,” 2014 IEEE International Conference on  and Autonomic … ",8,https://ieeexplore.ieee.org/abstract/document/7344496/,"B Khadka, C Withana, A Alsadoon… - … and Workshop on …, 2015 - ieeexplore.ieee.org","on cloud security + network + distributed +  ""denial of service"" + attack Iaas Paas Saas mitigation : Detection and prevention",2015
24,"… also expected that the migration of resources improves interoperability among , avoidingproblems … Westphall, “A dynamic risk-based access control architecture for  computing,”in … identity-based signature scheme for wireless sensor ,” IJ  , vol … ",22,https://pdfs.semanticscholar.org/ea62/6b29d68ebe36d13f610cc813cebbc64d907a.pdf,"J Kar,  - Journal of Information Processing …, 2016 - pdfs.semanticscholar.org","Threats and cloud security + network + distributed +  ""denial of service"" + attack Iaas Paas Saas mitigation Metrics in cloud security + network + distributed +  ""denial of service"" + attack Iaas Paas Saas mitigation Computing.",2016
25,"… A domain based trust-model has been proposed in [49] to handle  and interoperabilityin cross  … The following aspects of data  should be taken care while moving intoa  … is being used, whether it is up-to- date with the present day  threats and … ",143,https://arxiv.org/abs/1204.0764,",  - arXiv preprint arXiv:1204.0764, 2012 - arxiv.org","Survey on cloud security + network + distributed +  ""denial of service"" + attack Iaas Paas Saas mitigation issues in cloud security + network + distributed +  ""denial of service"" + attack Iaas Paas Saas mitigation computing and associated cloud security + network + distributed +  ""denial of service"" + attack Iaas Paas Saas mitigation techniques",1204
26,"… com was unavailable for 6 h in February 2008, followed by Amazon's S3 and EC2  onlyseveral … In addition to  and confidentiality issues, this could raise problems pertaining toregulatory compliance and … Pricing for  services is normally on a pay-per-use basis … ",184,https://www.sciencedirect.com/science/article/pii/S0268401213000753,"N Brender,  - International journal of information management, 2013 - Elsevier","Risk perception and risk management in cloud security + network + distributed +  ""denial of service"" + attack Iaas Paas Saas mitigation computing: Results from a case study of Swiss companies",2013
27,"…  Policy Enhancement With a valid credit card, anyone can register to utilize resourcesoffered by  service providers. This causes hackers to take advantage of the powerfulcomputing power of  to conduct malicious activities, such as spamming and  … ",147,http://www.academia.edu/download/60866635/5313ijcsit0620191010-95474-i853s5.pdf," - International Journal of Computer Science & …, 2013 - academia.edu","threats on cloud security + network + distributed +  ""denial of service"" + attack Iaas Paas Saas mitigation computing vulnerabilities",2013
28,"… OF DOS AND DDOS  ON  COMPUTING As most  are in … rules: althoughthe firewalls are an essential  measure to  organizations, they … The Notorious Nine: Computing Top Threats in 2013 retrieved from   Alliance web … ",6,https://pdfs.semanticscholar.org/ace8/62e64badc416daeec7fe0f60d8b1ec86ed05.pdf,"KH Alotaibi - Journal of Emerging Trends in Computing …, 2015 - pdfs.semanticscholar.org","Threat in cloud security + network + distributed +  ""denial of service"" + attack Iaas Paas Saas mitigation -cloud security + network + distributed +  ""denial of service"" + attack Iaas Paas Saas mitigation (DoS) and cloud security + network + distributed +  ""denial of service"" + attack Iaas Paas Saas mitigation (DDoS) cloud security + network + distributed +  ""denial of service"" + attack Iaas Paas Saas mitigation , and cloud security + network + distributed +  ""denial of service"" + attack Iaas Paas Saas mitigation Measures",2015
29,"… Figure 2  interfaces In the existing survey, an intrusion detection system has beenimplemented on their  for all the inbound traffic … The serious threat to  is unauthorisedaccess of the  service … Wang and Mu (2 01 1)  protector is u sed to … ",15,https://www.academia.edu/download/33329747/IJCNDS_Vol._11__No._3__2013_pp_262-279.pdf,", U Barde, M Sravani, V Tiwari… - … and  …, 2013 - academia.edu","Detection of cloud security + network + distributed +  ""denial of service"" + attack Iaas Paas Saas mitigation in cloud security + network + distributed +  ""denial of service"" + attack Iaas Paas Saas mitigation computing by identifying spoofed IP",2013
30,"… and DDoS  at initial stage and instantly alert the Data Center  Operation Center …With both tiers being public , scalability and provisioning is not an issue, so this … 166 20166th International Conference -  System and Big Data Engineering (Confluence) … ",4,https://ieeexplore.ieee.org/abstract/document/7508107/,", GVB Subrahmanyam… - … Conference- …, 2016 - ieeexplore.ieee.org","Solutions for DDoS cloud security + network + distributed +  ""denial of service"" + attack Iaas Paas Saas mitigation on ",2016
31,"… [32] J. Somorovsky, M. Heiderich, M. Jensen, J. Schwenk, N. Gruschka, and L. Lo Iacono,“All your are belong to us:  analysis of  management interfaces,” in Proceedings ofthe 3rd ACM workshop on  computing  workshop, 2011 … ",30,https://www.albany.edu/wwwres/conf/iasymposium/proceedings/2013/ASIA13Proceedings.pdf#page=66,"G Booth, A Soknacki,  - 8th Annual symposium on …, 2013 - albany.edu",": cloud security + network + distributed +  ""denial of service"" + attack Iaas Paas Saas mitigation and current defenses",2013
32,"… 894–897. [26] Keromytis, A., Misra, V., AND Rubenstein, D., 2002. SOS:  Overlay Services …[30] Sabahi, F., 2011. Virtualization-Level  in  Computing … A New Method to the Impacts of the Economical Denial of Sustainability  Against the  … ",23,https://ieeexplore.ieee.org/abstract/document/6658094/,"W Alosaimi,  - 2013 Seventh International …, 2013 - ieeexplore.ieee.org","An enhanced economical denial of sustainability cloud security + network + distributed +  ""denial of service"" + attack Iaas Paas Saas mitigation system for the ",2013
33,"… but still, we expect that extensive and cautious monitoring of both  and available … that needto be applied in order to reach a   objective … S. Sanyal, “A new trusted and collaborativeagent based approach for ensuring  ,” Hunedoara International … ",16,https://pdfs.semanticscholar.org/2655/354aff19c77796e0587b7819eb5743921cbc.pdf,", N Bouazza… - … of Theoretical & …, 2013 - pdfs.semanticscholar.org","A Survey of cloud security + network + distributed +  ""denial of service"" + attack Iaas Paas Saas mitigation Computing cloud security + network + distributed +  ""denial of service"" + attack Iaas Paas Saas mitigation Overview of cloud security + network + distributed +  ""denial of service"" + attack Iaas Paas Saas mitigation Vectors and Defense Mechanisms.",2013
34,"… The access from the IP  to the Server has limited affect over the … Available:http://rationalsecurity.typepad.com/blog/2008/11/-computing- -from-ddos- …Computing,” in 2011 Fourth IEEE International Conference on Utility and  Computing, 2011 … ",11,https://ieeexplore.ieee.org/abstract/document/7373219/,"W Alosaimi, … - 2015 9th International …, 2015 - ieeexplore.ieee.org","Simulation-based study of cloud security + network + distributed +  ""denial of service"" + attack Iaas Paas Saas mitigation prevention in the ",2015
35,"… Retrieved from http://.org/blog/2008/07/21/assessing-the--benefits-of--computing.html Carroll, M., van der Merwe, A., & Kotze, P. (2011) … Hey, you, get off ofmy : exploring information leakage in third-party compute  … ",26,http://search.proquest.com/openview/0cd410526c2105def66de85da722569a/1.pdf?pq-origsite=gscholar&cbl=1406349,"SP Ahuja, D Komathukattil - and Communication …, 2012 - search.proquest.com",A survey of the state of ,2012
36,"… Shtern, M.; Khazaei, H.; Litoiu, M.: CAAMP—completely automated DDoS   plat-form in hybrid  … In: Computer  Applications Conference (CSAC), pp … Latif, R.; Abbas,H.; Assar, S.:     (DDoS)  in -assisted wireless … ",4,https://link.springer.com/article/10.1007/s13369-017-2844-0,"N Bharot, , , V Suraparaju - Arabian Journal for Science …, 2018 - Springer","-cloud security + network + distributed +  ""denial of service"" + attack Iaas Paas Saas mitigation -cloud security + network + distributed +  ""denial of service"" + attack Iaas Paas Saas mitigation detection and cloud security + network + distributed +  ""denial of service"" + attack Iaas Paas Saas mitigation using feature selection and intensive care request processing unit",2018
37,"… IEEE Transactions on Information Forensics and  … 42. Arshad J, Townend P, Xu J. A novelintrusion severity anal- ysis approach for  … 43. Bakshi A, Yogesh B. Securing  fromDDoS  using intrusion detection system in virtual machine … ",8,https://www.researchgate.net/profile/Kiruthika_Devi5/publication/316888016_A_Comparative_Analysis_of_Security_Methods_for_DDoS_Attacks_in_the_Cloud_Computing_Environment/links/5b59bf24aca272a2d66c9e17/A-Comparative-Analysis-of-Security-Methods-for-DDoS-Attacks-in-the-Cloud-Computing-Environment.pdf,",  - Indian Journal of Science and …, 2016 - researchgate.","A comparative analysis of cloud security + network + distributed +  ""denial of service"" + attack Iaas Paas Saas mitigation methods for DDoS cloud security + network + distributed +  ""denial of service"" + attack Iaas Paas Saas mitigation in the cloud security + network + distributed +  ""denial of service"" + attack Iaas Paas Saas mitigation computing environment",2016
38,"… in solving a puzzle of a given complexity, the server establishes a  communication channel …In addition, policies can be added to the zones, for allowing further  controls … we haveshown that controlled access guarantees can be provided to all  users, based … ",28,https://ieeexplore.ieee.org/abstract/document/6821014/,",  - 2013 International Conference on  …, 2013 - ieeexplore.ieee.org","Controlled virtual resource access to cloud security + network + distributed +  ""denial of service"" + attack Iaas Paas Saas mitigation economic denial of sustainability (EDoS) cloud security + network + distributed +  ""denial of service"" + attack Iaas Paas Saas mitigation against cloud security + network + distributed +  ""denial of service"" + attack Iaas Paas Saas mitigation infrastructures",2013
39,"… The variant forms of DDoS  tools like Agobot (F-, 2003; Sophos, 2009), Mstream …Volume 4779,2007, pp- 263-280 [17] P. Ferguson, D.Senie, “ Ingress Filtering … 1.html[25] Ashley Chonka, Yang Xiang n, Wanlei Zhou, Alessio Bonti, “  defence to … ",9,https://pdfs.semanticscholar.org/f49a/3c63f315c39898410f8289cdabd5cab13da3.pdf,"NG Kumar Shridhar - International Journal of Science …, 2012 - pdfs.semanticscholar.org","A prevention of DDos cloud security + network + distributed +  ""denial of service"" + attack Iaas Paas Saas mitigation in cloud security + network + distributed +  ""denial of service"" + attack Iaas Paas Saas mitigation using honeypot",2012
40,"… Hence these  computing main attributes' vulnerability make the  services moresusceptible … 19] Vahid Ashktorab and Seyed Reza Taghizadeh, October 2012, “ Threatsand … Feng Cheng, Christoph Meinel, 2009, “Intrusion Detection in the ”, Eighth IEEE … ",12,https://ieeexplore.ieee.org/abstract/document/6822215/,"R Goel, M Garuba, A Girma - 2014 11th International …, 2014 - ieeexplore.ieee.org","computing vulnerability: DDoS as its main cloud security + network + distributed +  ""denial of service"" + attack Iaas Paas Saas mitigation threat, and analysis of IDS as a solution model",2014
41,"… Lee, David A. Patterson, Ariel Rabkin, Ion Stoica and Matei Zaharia”, “Above the : ABerkeley View of  Computing”, Technical … ANALYSIS OF DDOS  AND DEFENSEMECHANISMS”, 2005 [3] “Hang Chau”,   – Mydoom, Doomjuice … ",28,https://www.researchgate.net/profile/Muhammad_Zakarya/publication/257963133_Cloud_QoS_High_Availability_Service_Security_Issues_with_Solutions/links/55f7347808aeafc8abfc2e94/Cloud-QoS-High-Availability-Service-Security-Issues-with-Solutions.pdf,",  - IJCSNS, 2012 - researchgate.","QoS, high availability & service cloud security + network + distributed +  ""denial of service"" + attack Iaas Paas Saas mitigation issues with solutions",2012
42,"… & Zagorodnov show a preview of one of the available home-grown  in their …  computingis a disruptive technology with profound implications not only for Internet … outstanding issues exist,particularly related to service-level agreements (SLA),  and privacy, and … ",2854,https://www.sciencedirect.com/science/article/pii/S1084804510001281,", V Kavitha - Journal of and computer applications, 2011 - Elsevier","A survey on cloud security + network + distributed +  ""denial of service"" + attack Iaas Paas Saas mitigation issues in service delivery models of cloud security + network + distributed +  ""denial of service"" + attack Iaas Paas Saas mitigation computing",2011
43,"… With this integration the systems becomes bit complex but intelligent and . This setup ismore powerful and can tackle newer kind of threats easily … (2014). CDF: High rate DDOS filteringmethod in  Computing. Computer  and Information , 43-50 … ",6,https://www.igi-global.com/chapter/dos-attacks-on-cloud-platform/195347," - … on Scalability and Issues in Virtual  …, 2018 - igi-global.com","Dos cloud security + network + distributed +  ""denial of service"" + attack Iaas Paas Saas mitigation on cloud security + network + distributed +  ""denial of service"" + attack Iaas Paas Saas mitigation platform: Their solutions and implications",2018
44,"… [32] Ristenpart, T.; Tromer, E.; Shacham, H.; Savage, S. Hey, you, get off of my : Exploringinformation leakage in third-party compute . In Proceedings of the 16th ACM Conferenceon Computer and Communications  (CCS '09), Chicago, IL, USA, 9 … ",6,https://pdfs.semanticscholar.org/bef5/a42f497798062008925c158b538450771ee8.pdf,"AP Bodkhe,  - International Journal of Advanced …, 2015 - pdfs.semanticscholar.org","computing cloud security + network + distributed +  ""denial of service"" + attack Iaas Paas Saas mitigation : an issue of concern",2015
45,"… D. Abramson, F. Bohnert, S. Garic, C. Enticott, T. Peachey, Mixing the Grid and : High-throughput … [19] U. Tupakula and V. Varadharajan, TVDSEC: Trusted Virtual domain ,Proceedings of the 4th International Conference on Utility and  Computing (UCC … ",108,https://ieeexplore.ieee.org/abstract/document/6407847/,", RN Calheiros, X Li - 2012 third international …, 2012 - ieeexplore.ieee.org","Autonomic cloud security + network + distributed +  ""denial of service"" + attack Iaas Paas Saas mitigation computing: Open challenges and architectural elements",2012
46,"… have been proposed by the authors to ensure the  of  … in  computing”, IEEEInternational Conference on Utility and  Computing, (2011 … CCNA (Cisco Certified Associate), MCSE (Windows Server 2003), Cybercrime, Cyber ,  … ",10,https://www.researchgate.net/profile/Abdul_Salam_Shah/publication/305767693_Appraisal_of_the_Most_Prominent_Attacks_due_to_Vulnerabilities_in_Cloud_Computing/links/57a01cd608aece1c72156c1f/Appraisal-of-the-Most-Prominent-Attacks-due-to-Vulnerabilities-in-Cloud-Computing.pdf,"M Shah,  - Int. J. Grid Distrib. Comput, 2016 - researchgate.","Appraisal of the Most Prominent cloud security + network + distributed +  ""denial of service"" + attack Iaas Paas Saas mitigation due to vulnerabilities in cloud security + network + distributed +  ""denial of service"" + attack Iaas Paas Saas mitigation computing",2016
47,,11,,",  - International …, 2016 - International Journal of Advanced …",,2016
48,"… 151 ~ 161 [21] Mehmet Tahir, Ali Emre, "" Problems of Platform-as-a-Service ()and Practical Solutions to the … KK T-110.5290 Seminar on   2007-10-11/12 [26]Rohit Bhadauria, "" Survey on  Issues in  Computing and … ",55,https://tarjomefa.com/wp-content/uploads/2018/11/9355-English-TarjomeFa.pdf,"NH Hussein,  - … Computer Science and Information , 2016 - tarjomefa.com","A survey of cloud security + network + distributed +  ""denial of service"" + attack Iaas Paas Saas mitigation Computing cloud security + network + distributed +  ""denial of service"" + attack Iaas Paas Saas mitigation challenges and solutions",2016
49,… A survey on  issues and countermeasures in  computing stor- age and a tour towardsmulti- … Disruptive  Computing and IT:  Computing SIMPLIFIED for every ITProfessional … 263 A  Framework for   Computing Environments … ,59,https://www.igi-global.com/chapter/a-security-framework-for-secure-cloud-computing-environments/224576,"M Jouini,  - : Concepts, methodologies, tools …, 2019 - igi-global.com","A cloud security + network + distributed +  ""denial of service"" + attack Iaas Paas Saas mitigation framework for cloud security + network + distributed +  ""denial of service"" + attack Iaas Paas Saas mitigation computing environments",2019
50,"… al., “The impact of flooding  on  based services”Proceedings of the IEEEInternational conference on Availiabilty,Reliability and  (ARES) 2008 … 3] Armbrust ,M.,Fox, A., Griffth, R., et al “Above the : A Berkeley View of  Computing” , UCB … ",101,https://ieeexplore.ieee.org/abstract/document/6061557/,",  - 2011 IEEE International Conference on …, 2011 - ieeexplore.ieee.org","computing cloud security + network + distributed +  ""denial of service"" + attack Iaas Paas Saas mitigation considerations",2011
51,"… 1] Luis Vaquero, Luis Rodero-Merino, Juan Caceres, et al, ""A break in the : towards a …Trusted client to  access article http://soaexpressway.wordpress.com/2011/03/01/trusted-client-to- -access/ [13]  computing  forum http://.org … ",172,https://ieeexplore.ieee.org/abstract/document/6141247/,"A Behl - 2011 World Congress on Information and …, 2011 - ieeexplore.ieee.org","Emerging cloud security + network + distributed +  ""denial of service"" + attack Iaas Paas Saas mitigation challenges in cloud security + network + distributed +  ""denial of service"" + attack Iaas Paas Saas mitigation computing: An insight to cloud security + network + distributed +  ""denial of service"" + attack Iaas Paas Saas mitigation challenges and their ",2011
