,abstract,citations,link,reference,title,year
10,"… [15] T. Ristenpart, E. Tromer, H. Shacham, and S. Savage, “Hey, You, Get Off of My :Exploring Information Leakage in Third-Party Compute ”, in Proc. Sixteenth ACM Conf.Computer and Communication  (CCS 09), ACM Press, 2009, pp … ",7,https://ieeexplore.ieee.org/abstract/document/6274051/,", S Horrow, A Sardana - 2012 IEEE Eighth World …, 2012 - ieeexplore.ieee.org","IDS based defense for cloud security ""VM Escape"" attack virtual machine Iaas based mobile infrastructure as a service",2012
11,"… Organizations are using virtualization in private, public and hybrid  to gain efficiency in …Therefore, the physical  environment must be prevented from insider  … hypervisorarchitecture for XEN, offers isolation of VM systems with flexible  of mandatory … ",5,https://link.springer.com/chapter/10.1007/978-3-319-25988-8_4,", SY Zhu - Guide to Assurance for Computing, 2015 - Springer","Virtualization cloud security ""VM Escape"" attack virtual machine Iaas in cloud security ""VM Escape"" attack virtual machine Iaas computing",2015
12,"… Such  scenarios becomes critical for public , as the general backbone for  …Internal  procedures,  compliance, configuration hardening, patching, auditingand logging may be overlooked … like SaaS, PaaS, or  and adds it to the  system … ",331,https://link.springer.com/article/10.1007/s11227-012-0831-5,", , , … - The journal of …, 2013 - Springer","A survey on cloud security ""VM Escape"" attack virtual machine Iaas issues and solutions at different layers of cloud security ""VM Escape"" attack virtual machine Iaas computing",2013
13,"… reliable, highly-available, and scalable software and hardware infrastructures referred to as  …Normally a  user cannot know on which hypervisor his/her … vulnerability allows remote and malware to compromise the overall   , also granting … ",6,https://ieeexplore.ieee.org/abstract/document/7756210/,", , … - 2016 IEEE 36th …, 2016 - ieeexplore.ieee.org","Intrusion detection and cloud security ""VM Escape"" attack virtual machine Iaas tolerance for cloud security ""VM Escape"" attack virtual machine Iaas environments: the CLARUS approach",2016
14,"… 4] M. Price, N. Wilkins-Diehr, D. Gannon, G. Klimeck, S. Oster, and S. Pamidighantam, ""TheParadox of  in  Environments."" [5] Y. Dai, X. Wang, Y. Shi, J. Ren, and Y. Qi, ""Isolate executing environment for a safe ,"" in Communications … ",14,https://ieeexplore.ieee.org/abstract/document/7013092/,"MN Omar, ,  - … on biometrics and  …, 2014 - ieeexplore.ieee.org","Biometric encryption to enhance confidentiality in cloud security ""VM Escape"" attack virtual machine Iaas computing",2014
15,"… In public , the network topology will have to change with the  requirement … But whenrunning critical processes over the  or processing critical data, the VM must be safeguardedagainst all sorts of  that could … This results in a breach of  policies … ",4,https://ieeexplore.ieee.org/abstract/document/8299854/,"M Chandni, NP Sowmiya, S Mohana… - 2017 International …, 2017 - ieeexplore.ieee.org","Establishing trust despite cloud security ""VM Escape"" attack virtual machine Iaas in cloud security ""VM Escape"" attack virtual machine Iaas computing: A survey",2017
16,"… is not suitable for immediate deployment, due to the required modifications to current platforms … However, in order to enhance the  of fully virtualized environment, the subjectcan only … privilege, the Hypervisor and the  operating system are in a non- state … ",8,https://www.mdpi.com/1999-5903/9/2/20,"J Wu, Z Lei, , W Shen - Future Internet, 2017 - mdpi.com","An access control model for preventing cloud security ""VM Escape"" attack virtual machine Iaas escape ",2017
17,"… premises.  providers have to decrypt cipher data in order to process it, whichraises privacy concerns. In [70], they propose a method based on the applicationof fully homomorphic encryption to the  of . Fully … ",678,https://link.springer.com/article/10.1186/1869-0238-4-5,"K Hashizume, … - Journal of internet …, 2013 - Springer","An analysis of cloud security ""VM Escape"" attack virtual machine Iaas issues for cloud security ""VM Escape"" attack virtual machine Iaas computing",2013
18,"… And some  measures are proposed for  in case of VM creation, VM migration andto solve VM isolation problem and   … [3] M. Armbrust, AD Joseph, RH Katz and DAPatterson, “Above the : A Berkeley View of  Computing,” University … ",1,https://pdfs.semanticscholar.org/bd48/23914d7887b413be7c8566a7ec732efe1e63.pdf,"S Jadon, … - International Journal of …, 2016 - pdfs.semanticscholar.org","A Survey on Infrastructure as Service Layer based cloud security ""VM Escape"" attack virtual machine Iaas Models for ",2016
19,"…  administrators are the gatekeepers of the whole infrastructure and their accounts are thekeys. It should be mandat- ed to  admin accounts by applying a strong password policyalong …  ZONING To prevent a VM from impacting other VMs or hosts, it is a … ",63,https://ieeexplore.ieee.org/abstract/document/7927935/,", ,  - IEEE Communications Magazine, 2017 - ieeexplore.ieee.org","NFV: cloud security ""VM Escape"" attack virtual machine Iaas threats and best practices",2017
20,"… ""-Trust-a  Assessment Model for Infrastructure as a Service () ."" [11]Payne, Bryan D., Martim Carbone, Monirul Sharif, and Wenke Lee. ""Lares: An architecture for active monitoring using virtualization."" In  and Privacy, 2008. SP 2008 … ",1,https://ieeexplore.ieee.org/abstract/document/7942605/,"SM Deshpande, B Ainapure - 2016 IEEE International …, 2016 - ieeexplore.ieee.org","An Intelligent cloud security ""VM Escape"" attack virtual machine Iaas Monitoring System Using KVM for Reliable And cloud security ""VM Escape"" attack virtual machine Iaas Environment in ",2016
21,"… in the ,"" presented at the Eighth IEEE International Conference on Dependable, AutonomIcand  Computing, Chengdu … [11] Jinpeng Wei, Xiaolan Zhang, Glenn Ammons et.al.,“Managing  of   Images in a  Environment”, ACM … ",3,https://www.researchgate.net/profile/Amit_Wadhwa2/publication/304570398_Comprehensive_Analysis_of_Security_Issues_and_Solutions_While_Migrating_to_Cloud_Environment/links/577391df08ae4645d609cbb0.pdf," - International Journal of New Innovations in …, 2016 - researchgate.net","Comprehensive Analysis of cloud security ""VM Escape"" attack virtual machine Iaas Issues and Solutions While Migrating to cloud security ""VM Escape"" attack virtual machine Iaas Environment",2016
22,"… Lastly, it is key to see  as an achievement and have a “positive”[56] outlook toward it … Inaddition, distinctive  virtualization threats were also highlighted. The fo- cus has been on  (VM)  where  and vulnerabilities such as  , VM … ",13,https://arxiv.org/abs/1411.3771,",  - arXiv preprint arXiv:1411.3771, 2014 - arxiv.org","Pouring cloud security ""VM Escape"" attack virtual machine Iaas virtualization cloud security ""VM Escape"" attack virtual machine Iaas inside out",1411
23,"… Retrieved from http://.org/blog/2008/07/21/assessing-the--benefits-of--computing.html Carroll, M., van der Merwe, A., & Kotze, P. (2011) … Hey, you, get off ofmy : exploring information leakage in third-party compute  … ",26,http://search.proquest.com/openview/0cd410526c2105def66de85da722569a/1.pdf?pq-origsite=gscholar&cbl=1406349,"SP Ahuja, D Komathukattil - Network and Communication …, 2012 - search.proquest.com",A survey of the state of ,2012
24,"… for Intrusion Tolerance Abstract In public “Infrastructure as a Service”() , several  …  Problems Caused by Virtualization Technology Vulnerabilities and their Prevention–as already noted … It should also be noted that VMI, as any  measure in … ",2,http://idimt.org/wp-content/uploads/proceedings/IDIMT_proceedings_2014.pdf#page=377,"R Hörmanseder,  - IDIMT-2014 Networking Societies-Cooperation …, 2014 - idimt.org",problems caused by virtualization technology vulnerabilities and their prevention,2014
25,"… Wen, F., & Xiang, L. (2011, December). The study on data  in  Computing basedon Virtualization … 2, pp. 257- 261). IEEE. Zhao, S., Chen, K., & Zheng, W. (2009, August). logging for auditable file system using separate   … ",15,https://www.igi-global.com/article/analyzing-virtualization-vulnerabilities-and-design-a-secure-cloud-environment-to-prevent-from-xss-attack/144185,"N Nagar,  - International Journal of Applications and …, 2016 - igi-global.com","Analyzing virtualization vulnerabilities and design a cloud security ""VM Escape"" attack virtual machine Iaas environment to prevent from XSS ",2016
26,"… Hey, you, get off of my : exploring information leakage in third-party compute .In Proceedings of the 16th ACM conference on Computer and communications ,CCS'09, pages 199–212, New York, NY, USA, 2009. ACM. 42 … ",1,http://www.cesar-conference.org/wp-content/uploads/2017/06/actes_CESAR2012.pdf#page=75,"K Lazri, S Laniepce,  - C&ESAR 2012, 2012 - cesar-conference.org","Reconsidering isolation in cloud security ""VM Escape"" attack virtual machine Iaas : A cloud security ""VM Escape"" attack virtual machine Iaas perspective",2012
27,"… Monitor (VMM) or hypervisor which is main component of Virtualized  ComputingInfrastructure … Due to software based vulnerabilities, VMMs are compromised to  that may take … In order to formulate a  VCCI, VMM must be protected by implementing … ",2,https://www.scirp.org/html/1-7800414_72584.htm,"AFS Althobaiti - Journal of Information , 2017 - scirp.org","Analyzing cloud security ""VM Escape"" attack virtual machine Iaas threats to cloud security ""VM Escape"" attack virtual machine Iaas monitor in cloud security ""VM Escape"" attack virtual machine Iaas computing environment",2017
28,"…  monitor should be root  meaning that … virtualization software which can be exploitedby malicious, local users to bypass certain  restrictions or … d) Patch management Generallyusers does the patch management in  computing and attackers could easily … ",10,https://computerresearch.org/index.php/computer/article/view/1076,"ESP Krishna, E Sandhya… - Global Journal of …, 2014 - computerresearch.org","Managing DDoS cloud security ""VM Escape"" attack virtual machine Iaas on cloud security ""VM Escape"" attack virtual machine Iaas by segregated policy management",2014
29,"… Deadline-driven provisioning of resources for scientific applications in hybrid  with Aneka … for  computing service,” in International Conference on  and Service …Hamlyn-Harris, J. and Grundy, J. and Almorsy, “CloudSec: A  monitoring  for … ",16,http://www.academia.edu/download/44241208/00000263.pdf,", S Mohammadalian, … - … of Cyber-and …, 2012 - academia.edu","model for virtualization layer in cloud security ""VM Escape"" attack virtual machine Iaas infrastructure",2012
30,"… [7] P. Chouhan, F. Yao and S. Sezer, ""Software as a service: Understanding  issues”,2015 … Leckie, “Using   Allocation Policies to Defend against Co-resident in  Computing” IEEE Transactions on Dependable and  Computing, pp … ",6,https://ieeexplore.ieee.org/abstract/document/7905282/,"MS Dildar, , … - 2017 2nd International …, 2017 - ieeexplore.ieee.org","Effective way to defend the hypervisor cloud security ""VM Escape"" attack virtual machine Iaas in cloud security ""VM Escape"" attack virtual machine Iaas computing",2017
31,"…   Guidelines, The ecurity, September 2007. urvey On the  of  … n5.5, VMware Inc. t, Eran Tromer, Hovav Shacham, y, You, Get off My : Explloring - PartyCompute , Conference on Computer and curity, November 2009. Work … ",111,https://ieeexplore.ieee.org/abstract/document/5678682/,"A Jasti, P Shah, R Nagaraj… - … Conference on  …, 2010 - ieeexplore.ieee.org",in multi-tenancy ,2010
32,"… with keywords and related concepts that were used during interviews are:   systems, … Threat 06 ( ): This threat affects infrastructure () by exploiting hypervisorto take … In the process we extracted more than 70   papers and research … ",40,https://www.sciencedirect.com/science/article/pii/S1877050916318257,"N Khan, A Al-Yasiri - Procedia Computer Science, 2016 - Elsevier","Identifying cloud security ""VM Escape"" attack virtual machine Iaas threats to strengthen cloud security ""VM Escape"" attack virtual machine Iaas computing adoption framework",2016
33,"… [8] RL Krutz and RD Vines,  : A Comprehensive Guide to   … [9] T.Ristenpart, E. Tromer, H. Shacham, and S. Savage, Hey, you, get off of my : exploringinformation leakage in third-party compute , In Proceedings of the 16th … ",,https://www.academia.edu/download/40753532/3351.pdf,MK Rana - academia.edu,Framework for Public ,
34,"…  federation, Multi-, Utility computing, Inter-, cross-, 2014 … Chen et al., 2013,Khan et al., 2014, Khan et al., 2016), Internet  problems remain the …  providers usehypervisor and VM technologies in  multi-tenant environment which consists of … ",95,https://www.sciencedirect.com/science/article/pii/S1084804516301771,", , B Dhaghighi, … - Journal of Network and …, 2016 - Elsevier","On cloud security ""VM Escape"" attack virtual machine Iaas : A taxonomy and intrusion detection and prevention as a service",2016
35,"… So, after identifying the threats and vulnerabilities there are various ways to  the  … Theencryption methods and various devices are being used for the  like firewalls and intrusiondetection systems which can further protect the  system. Page 7 … ",2,https://www.academia.edu/download/46484247/v4i516.pdf,"D Nagpal,  - International journal of research in computer …, 2016 - academia.edu","Survey on threats cloud security ""VM Escape"" attack virtual machine Iaas and implementation of cloud security ""VM Escape"" attack virtual machine Iaas in cloud security ""VM Escape"" attack virtual machine Iaas infrastructure",2016
36,"…  in the attacker's request can't be an effective presence flooded the user's request … 235Analysis of Various  Issues and Challenges in  Computing Environment … to createhis / her malicious services, such as the SaaS, PaaS or  and add them to the  … ",32,https://www.igi-global.com/chapter/analysis-of-various-security-issues-and-challenges-in-cloud-computing-environment/167228,"Z Gou, S Yamaguchi, BB Gupta - Identity Theft: Breakthroughs in …, 2017 - igi-global.com","Analysis of various cloud security ""VM Escape"" attack virtual machine Iaas issues and challenges in cloud security ""VM Escape"" attack virtual machine Iaas computing environment: a survey",2017
37,"… First, in VMM [13] (hypervisor) where  provider is the first responsible on maintaining the …Network Virtualization is another  challenge in the virtualization since most VM monitorsuse … to its related  by devoted physical channels remains the most  way to … ",3,https://www.sciencedirect.com/science/article/pii/S1877050918311451,"A Ahmed, T Zakariae - Procedia computer science, 2018 - Elsevier","Model cloud security ""VM Escape"" attack virtual machine Iaas Issues on Behalf cloud security ""VM Escape"" attack virtual machine Iaas Provider and User cloud security ""VM Escape"" attack virtual machine Iaas Behaviors",2018
38,"… through collaborative  such as flooding and distributed denial of service  (DDoS)[2]. It is the responsibility of  provider to provide  environment to … It provides active,transparent and real-time  monitoring for hosted VMs in the   model … ",6,https://pdfs.semanticscholar.org/2f9b/7c70db2078a0b34a0eabde579ae4622bd412.pdf,",  - International Conference on …, 2014 - pdfs.semanticscholar.org",Evasion resistant intrusion detection framework at hypervisor layer in ,2014
39,"… Finally, communication among  must be secured to prevent man-in-the-middle (MITM) … example involves a company that wants to create a  computing system to provide …described here was used to develop a  policy document for this potential CSP … ",12,http://citeseerx.ist.psu.edu/viewdoc/download?doi=10.1.1.474.8875&rep=rep1&type=pdf," - Master of science, Computer Science, Missouri …, 2010 - Citeseer","requirements analysis and cloud security ""VM Escape"" attack virtual machine Iaas policy development using a high-order object-oriented modeling",2010
40,"… Keeping data in the  means users may lose control of their data and rely on  … whenan organization is ready to move their critical applications and data to a  computingenvironment, these … It is considered to be the most serious threat to    … ",14,https://pdfs.semanticscholar.org/1069/61377f151fc6806026859048f4708441ea12.pdf,"KL Neela, V Kavitha - Int. J. Comput. Sci. Eng. Technol, 2013 - pdfs.semanticscholar.org","A survey on cloud security ""VM Escape"" attack virtual machine Iaas Issues and vulnerabilities on cloud security ""VM Escape"" attack virtual machine Iaas computing",2013
41,"… A successful    can provide access to the computing and storage hardware … Thesecomponents embedded in the  architecture to provide   computing … CAS ProposedThreats There are also some threats, stated by   Alliance, which … ",6,https://pdfs.semanticscholar.org/d765/432eaf890f1e9d3f9cf621cc08474e4e8a74.pdf,"VK Veeramachaneni - Int. J. Eng. Sci. Innov. Technol, 2015 - pdfs.semanticscholar.org","Issues and Countermeasures in cloud security ""VM Escape"" attack virtual machine Iaas Computing Environment",2015
42,"… [13] Somorovsky, Juraj, Mario Heiderich, Meiko Jensen, Jörg Schwenk, Nils Gruschka, and LuigiLo Iacono. ""All your  are belonging to us:  analysis of  management interfaces.""3rd ACM workshop on  computing  workshop, pp. 3-14 … ",3,https://dl.acm.org/doi/abs/10.1145/2905055.2905315,", ,  - Proceedings of the Second …, 2016 - dl.acm.org","challenges of virtualization in cloud security ""VM Escape"" attack virtual machine Iaas computing",2016
43,"… It mainly focuses public  that needs significant consideration and presents required factsand figures to … Relevant  risks include weak password recovery workflows, phishing ,key loggers, etc … services like SaaS, PaaS, or  and adds it to the  system … ",,http://www.ijcrt.org/papers/IJCRTNCES059.pdf,"SMP Qubeb - International Journal of Creative Research Thoughts …, 2017 - ijcrt.org","Safety Fear/cloud security ""VM Escape"" attack virtual machine Iaas Current in cloud security ""VM Escape"" attack virtual machine Iaas Environment",2017
44,"… The  issues in  Computing identifying the main vulnerabilities for , and themost important threats in  … V. THREATS IN  COMPUTING A threat, in the contextof computer , refers to anything that has the potential to cause serious harm to a … ",3,http://search.ebscohost.com/login.aspx?direct=true&profile=ehost&scope=site&authtype=crawler&jrnl=09765697&AN=96656327&h=w%2BcDTmUEcTe52cqBOkPTzHZRNMHk164%2BQE7jUH4CWZeCEjwINlYXrVtHpHgH0JHnofm6%2BIae8Ma76qiB0Wy9pQ%3D%3D&crl=c,"RD Londhe, SS Sherekar… - International Journal of …, 2014 - search.ebscohost.com","Imperial Analysis of Threats and Vulnerabilities in cloud security ""VM Escape"" attack virtual machine Iaas Computing.",2014
45,"… The public, community, and hybrid  possess more  specific vulnerabilities and risksdue to presence of … scenario, the configuration of the  should dynamically be managed toensure the  of the … Virtualization is one of the strategic components of the  … ",591,https://www.sciencedirect.com/science/article/pii/S0020025515000638,", ,  - Information sciences, 2015 - Elsevier","in cloud security ""VM Escape"" attack virtual machine Iaas computing: Opportunities and challenges",2015
46,"… 5, Laniepce, 2013, Engineering Intrusion Prevention Services for  : The Wayof the Hypervisor, Proposed a hypervisor-based monitoring approach. Most promising,improves user VM . Depends on the trust of  provider … ",34,https://www.sciencedirect.com/science/article/pii/S0045790617320724,"N Subramanian, A Jeyaraj - Computers & Electrical Engineering, 2018 - Elsevier","Recent cloud security ""VM Escape"" attack virtual machine Iaas challenges in cloud security ""VM Escape"" attack virtual machine Iaas computing",2018
47,… isolation; therefore we need to keep the   as simple as possible which will ultimatelyreduce the risk of  vulnerability … We should carry out  mapping of … 7. THREATS IN COMPUTING Most of the important threats to  computing are [3][5] … ,4,http://citeseerx.ist.psu.edu/viewdoc/download?doi=10.1.1.429.1972&rep=rep1&type=pdf," - International Journal of Computer Applications, 2014 - Citeseer","Bottle-necks of cloud security ""VM Escape"" attack virtual machine Iaas -A survey",2014
48,"…  providers have to de- crypt the data to get the actual data in order to process it, whichraises the privacy concerns in the . Many encryption methods are based on the applicationof fully homomorphic encryption to provide in the  of  … ",8,https://www.igi-global.com/chapter/cloud-security-issues-and-challenges/171349,",  - Resource Management and Efficiency in  …, 2017 - igi-global.com",issues and challenges,2017
49,"… Hybrid  is a combination of one or more  (private, community or public … A assessment done on Rackspace - a famous  provider- indicated that some  … managingVM migration could add another level of complexity to the  process especially … ",3,https://link.springer.com/chapter/10.1007/978-3-319-19848-4_9,",  - International Conference on Intelligent  …, 2014 - Springer","Analysing cloud security ""VM Escape"" attack virtual machine Iaas in cloud security ""VM Escape"" attack virtual machine Iaas systems",2014
50,"… Therefore, in order to improve the  of data AES algorithm is used in the system … It makesfile transfer between the  servers comparatively . VII. IMPLEMENTATION As shownin Fig 3 the  on  server 1 are detected by the attach analyser module … ",3,https://ieeexplore.ieee.org/abstract/document/7065580/,"R Maqsood, N Shahabuddin… - 2014 International …, 2014 - ieeexplore.ieee.org","A scheme for detecting intrusions and minimising data loss in cloud security ""VM Escape"" attack virtual machine Iaas networks",2014
51,"… 3] M. a. AlZain, E. Pardede, B. Soh, and J. a. Thom, “ computing : From single tomulti-,” Proc … Fan, D. Mao, Z. Lu, and J. Wu, “OPS: Offline patching scheme for the imagesmanagement in a   environment,” Proc … 28]   Alliance, “ … ",5,https://ieeexplore.ieee.org/abstract/document/7796151/,", , … - … on smart  …, 2016 - ieeexplore.ieee.org","A framework to cloud security ""VM Escape"" attack virtual machine Iaas the cloud security ""VM Escape"" attack virtual machine Iaas image in cloud security ""VM Escape"" attack virtual machine Iaas computing",2016
52,"… which tries to optimize the placement of  infrastructures according to user-specified criteriaacross multiple  … Schemes, SLA Support, , Environment, Algorithm type … factorswhich have been considered in these schemes to achieve more green  computing … ",132,https://www.sciencedirect.com/science/article/pii/S1084804516000291,", SS Nabavi, V Ahmadi - Journal of Network and Computer …, 2016 - Elsevier","An overview of cloud security ""VM Escape"" attack virtual machine Iaas placement schemes in cloud security ""VM Escape"" attack virtual machine Iaas computing",2016
53,"… discussing on the network level , it is important to differentiate between public and private … embedded in the VM software component or within the VM image itself.[4]  serviceprovider must ensure that the strong operational  procedures are … ",17,https://www.researchgate.net/profile/Drmadhu_Viswanatham_V/publication/281062162_Addressing_security_and_privacy_issues_in_cloud_computing/links/55d2fd6b08ae7fb244f56158/Addressing-security-and-privacy-issues-in-cloud-computing.pdf,",  - Journal of Theoretical & Applied …, 2013 - researchgate.net","ADDRESSING cloud security ""VM Escape"" attack virtual machine Iaas AND PRIVACY ISSUES IN cloud security ""VM Escape"" attack virtual machine Iaas COMPUTING.",2013
54,"… Hey, you, get off of my : exploring information leakage in third-party compute ,” inProceedings of … Exploiting  misconfigurations including session, protocol configurationsand varied  policies … Extracting data from insecure  nodes Data processing … ",6,https://ieeexplore.ieee.org/abstract/document/7473011/,", D Evans - 2016 IEEE Symposium on Service …, 2016 - ieeexplore.ieee.org",Threat modeling for services in ,2016
55,"… E., Shacham, H., Savage, S.: Exploring information leakage in third-party compute . In:Proceeding of 16th ACM Conference on Computer and Communications , pp … 5. Shei,S., Kalloniatis, C., Mouratidis, H., Delaney, A.: Modelling   computing systems … ",3,https://link.springer.com/chapter/10.1007/978-3-319-59466-8_21,", ,  - Enterprise, Business-Process and …, 2017 - Springer","A cloud security ""VM Escape"" attack virtual machine Iaas requirements modelling language to cloud security ""VM Escape"" attack virtual machine Iaas computing environments",2017
56,"… scenario that also considers the variety of entities and possible attackers found in infrastructure … perform patching of VM images in order to provide up- to-date  measures for … Theyshow how to map the internal  structure, and identify where the   … ",15,https://ieeexplore.ieee.org/abstract/document/6529271/,", , … - … Conference on  …, 2013 - ieeexplore.ieee.org","Defining the cloud security ""VM Escape"" attack virtual machine Iaas battlefield-supporting cloud security ""VM Escape"" attack virtual machine Iaas assessments by cloud security ""VM Escape"" attack virtual machine Iaas customers",2013
57,"… For protecting  against stepping-stone , a VM introspection based mechanism isprovided in … operating system thus results in exposing the newly created VM to  threats …As the  systems use virtualization, the tasks are executed on   which … ",132,https://www.sciencedirect.com/science/article/pii/S1084804516301060,"MA Khan - Journal of network and computer applications, 2016 - Elsevier","A survey of cloud security ""VM Escape"" attack virtual machine Iaas issues for cloud security ""VM Escape"" attack virtual machine Iaas computing",2016
58,"… Frameworks for  migration have been introduced like PALM (Protection aegis for livemigration of VMs), that keeps the …  of   images in a  environment,"" inProceedings of the 2009 ACM workshop on  computing , 2009, pp … ",7,https://ieeexplore.ieee.org/abstract/document/7821971/,"O AbdElRahem, … - 2016 11th International …, 2016 - ieeexplore.ieee.org","Virtualization cloud security ""VM Escape"" attack virtual machine Iaas : A survey",2016
59,"… A. Nayak, “Decentralized access control with anonymous authentication of data stored in ,”Parallel and … spoofed ddos traffic,” in Proceedings of the 10th ACM conference on Computer andcommunications  … [19] A. Bakshi and B. Yogesh, “Securing  from ddos … ",49,https://derby.openrepository.com/handle/10545/620916,", SY Zhu - 2015 - derby.openrepository.com","A survey on top cloud security ""VM Escape"" attack virtual machine Iaas threats in cloud security ""VM Escape"" attack virtual machine Iaas computing",2015
60,"… Hybrid : The  infrastructure is a typical combination of public and private  thatremain unique entities, but are bound together by standardized or proprietary technology thatenables data and application portability … The  issues of  computing will … ",,http://www.ijfrcsce.org/download/browse/Volume_3/November_17_Volume_3_Issue_11/1511245079_21-11-2017.pdf,P Laxkar - ijfrcsce.org,"A Review of cloud security ""VM Escape"" attack virtual machine Iaas issues in cloud security ""VM Escape"" attack virtual machine Iaas Computing",
61,"… An architecture for  active monitoring using virtualization”,Proc 29th IEEE symposium privacy PP … Thomas, Eran Tromer, Hovav Shacham, Stefan Savage ”Hey,you Get off my: Exploring Information leakage in third party compute ,” proc.16 … ",2,https://hrcak.srce.hr/205758,"L Joseph, R Mukesh - 2018 - hrcak.srce.hr","Detection of malware cloud security ""VM Escape"" attack virtual machine Iaas on cloud security ""VM Escape"" attack virtual machine Iaas for a self-heal approach in cloud security ""VM Escape"" attack virtual machine Iaas computing using vm snapshots",2018
