,abstract,citations,link,reference,title,year
44,"…  on availability in  are mostly Denial of service  on networks and computing …is a well-known  and hence, needs to be taken into consideration while ensuring  … Content injection is a kind of SQL injection  in which the  user‟s … ",22,https://pdfs.semanticscholar.org/d2ba/9b45e1d00ac6dd450a3537e939a6f65b5683.pdf,",  - International journal of computer …, 2013 - pdfs.semanticscholar.org",Taxonomy of ,2013
45,"…  user's data or application portability and inter communication across multiple  [64,65] … Network  Enterprises store sensitive data in the  server and SaaS vendor can …significant  opposed to traditional network  issues, such as … ",Alle 2 versiesHTML-versie,http://ir.inflibnet.ac.in:8080/jspui/bitstream/10603/249004/7/ch%202.pdf, - 2017 - ir.inflibnet.ac.in,"Developing A Framework For Strengthening cloud security ""Port Scanning"" attack malware Iaas Resource Availability In cloud security ""Port Scanning"" attack malware Iaas Environment",2017
46,"… Figure 2:  architecture for [41 … Quality of Service Management in ”, in Internetand Web Applications and Services (ICIW), 2010 Fifth International Conference on, Barcelona …[13] Roschke S., Feng C.,Meinel C. 2009, “Intrusion Detection in the ”, Eight IEEE … ",,http://citeseerx.ist.psu.edu/viewdoc/download?doi=10.1.1.695.1480&rep=rep1&type=pdf,"S Kazemi, V Aghazarian, A Hedayati - Citeseer",Improving False Negative Rate in Hypervisor-Based Intrusion Detection in ,
47,"… 335-370. [13] J. Sen,“ and privacy issues in  computing,”in … [14] Y. Zhang, A. Juels,MK Reiter, et al.,“Cross⁃tenant side⁃channel  in PaaS ,”in ACM SIGSAC Conferenceon Computer and Communications , Scottsdale, USA, 2014, pp … ",2,http://zte-deutschland.de/pub/endata/magazine/ztecommunications/2017/2/articles/201706/P020170613314208461859.pdf,"C Wu, Q Liu, Y Li, Q Cheng, H Zhou - ZTE Communications, 2017 - zte-deutschland.de",A survey on ,2017
48,"… Workshop on , Networks and Data Centers 5548 … al.  Network Infrastructure as aService: An Exercise in Multi-Domain Orchestration … malnets: large-scale malicious networksia compro- mised wireless access points.  and Communication Networks, 2010 … ",7,https://ieeexplore.ieee.org/abstract/document/6364720/,", N Luna, K Xiong - 2012 IEEE International …, 2012 - ieeexplore.ieee.org","Assessing network path vulnerabilities for cloud security ""Port Scanning"" attack malware Iaas computing",2012
49,"… III. SECURING AN   … A. Towards Firewalls in  Firewalls are amongst the olderbut still highly important tools in , and continue to play an important role both in homenetworks and in enterprise [7]. They began as simple packet inspectors, looking at the … ",12,https://ieeexplore.ieee.org/abstract/document/7299900/,"J Cropper, , … - … , Reliability and , 2015 - ieeexplore.ieee.org","The role and cloud security ""Port Scanning"" attack malware Iaas of firewalls in cloud security ""Port Scanning"" attack malware Iaas computing",2015
50,"… It mainly focuses public  that needs significant consideration and presents required factsand figures to make … 6.   Architecture for Enterprise As Shown in figure 3, we propose  architecture, which protect organization against  threats and … ",27,https://pdfs.semanticscholar.org/44dc/8494b2bbd8aa56320de8a209d3aa6c36628b.pdf,",  - IJCSNS, 2012 - pdfs.semanticscholar.org","threats/cloud security ""Port Scanning"" attack malware Iaas present in cloud security ""Port Scanning"" attack malware Iaas environment",2012
51,… It gives the user ability to deploy his application on to the  infrastructure of provider …  issues Data storage and computing  issues Data storage issue Un-trustedcomputing Data and service availability Cryptography  data recycling  … ,,http://universalreview.org/gallery/urj_dec_2017.pdf,M MADHAVI - universalreview.org,"A Detailed Approach on the Vulnerabilities of cloud security ""Port Scanning"" attack malware Iaas in cloud security ""Port Scanning"" attack malware Iaas Environment",
52,… He said that more than 60% of virtual machines in production are less  than their … nodesis set up and we have used this platform to develop the  architecture for … We deploy anexperimental  computing platform based on a QEMU emulator v2.0.0 (Debian 2.0.0 … ,23,https://ieeexplore.ieee.org/abstract/document/7488743/,"X Ye, X Chen, H Wang, X Zeng, G Shao… - Tsinghua Science …, 2016 - ieeexplore.ieee.org","An anomalous behavior detection model in cloud security ""Port Scanning"" attack malware Iaas computing",2016
53,"… unlinked, or by overwriting all the corresponding empty blocks in the filesystem (ie,  deletionor … When these  mechanisms are not used, it is possible to use tools (eg, extundelete and …Amazon EC2, in order to publish a cus- tom image on the Amazon , a user … ",147,https://dl.acm.org/doi/abs/10.1145/2245276.2232005,", , , … - Proceedings of the 27th …, 2012 - dl.acm.org","A cloud security ""Port Scanning"" attack malware Iaas analysis of amazon's elastic compute cloud security ""Port Scanning"" attack malware Iaas service",2012
54,"…  The infrastructure of this model is a combination of two or more of the public/private/community , which work … An additional  concern that the nature of  paradigmseems to produce, in terms of data control is the fact that …  provider  PaaS SaaS … ",4,https://pdfs.semanticscholar.org/41b4/adbddcb8a5338ad4abc3cc1b2d6351fef0a9.pdf,"K Lourida, … - … of Cyber- …, 2013 - pdfs.semanticscholar.org","Assessing database and network threats in traditional and cloud security ""Port Scanning"" attack malware Iaas computing",2013
55,"… IEEE. Ristenpart, Thomas, Tromer, Eran, Shacham, Hovav et al.(2009). Hey, you, get off of my: exploring information leakage in third‐party compute . In: Proceedings of the 16thACM Conference on Computer and Communications , 199–212. ACM … ",,https://books.google.nl/books?hl=nl&lr=&id=R5VPCwAAQBAJ&oi=fnd&pg=PA129&dq=cloud+security+%22Port+Scanning%22+attack+malware+Iaas&ots=1Qnd-KWTO4&sig=JPlq8Em-r6fLQ2Dz31gpqzsED2U,", ,  - , Privacy, and Digital …, 2019 - books.google.com",Hacking and Countermeasures in the ,2019
56,"… and Susan V. Vrbsky, Department of Computer Science,The University of Alabama, “ and Solutions in ” … Sara Qaisar, Kausar Fiaz Khawaja (Corresponding Author),“ Computing: Network/ Threats And Countermeasures” published on … ",1,https://www.researchgate.net/profile/Sharmistha_Dey/publication/262843630_C_2014_IJARCSMS_All_Rights_Reserved_An_Innovative_Approach_to_Devise_Security_Matrix_to_Measure_Impact_of_Attack_Vectors_in_Cloud_Networks/links/02e7e53902a67dc24a000000.pdf,"SK Sen, ,  - International Journal, 2014 - researchgate.net","An Innovative Approach to Devise cloud security ""Port Scanning"" attack malware Iaas Matrix to Measure Impact of cloud security ""Port Scanning"" attack malware Iaas Vectors in cloud security ""Port Scanning"" attack malware Iaas Networks",2014
57,"… this work proposes the  Audit as a Service architecture for Infrastructure as a Service()  … could be assigned to the privacy category, but this data loss arises because of problems … The  provider's main concern is protecting his own infrastructure … ",35,http://citeseerx.ist.psu.edu/viewdoc/download?doi=10.1.1.360.7067&rep=rep1&type=pdf#page=11,", T Ruebsamen, T Karbe, … - International Journal on …, 2013 - Citeseer","Sun behind cloud security ""Port Scanning"" attack malware Iaas -on automatic cloud security ""Port Scanning"" attack malware Iaas audits and a cloud security ""Port Scanning"" attack malware Iaas audit policy language",2013
58,"… year for  computing as private  begin to give way to hybrid , and nearly half …This ensures that  usersГ logs are preserved in persistent storage, which prevents maliciousparties … with a third party, as this can provide for a robust  awareness scenario … ",19,https://dl.acm.org/doi/abs/10.1145/2857218.2857253,"D Freet, , S John,  - Proceedings of the 7th …, 2015 - dl.acm.org","forensics challenges from a service model standpoint: cloud security ""Port Scanning"" attack malware Iaas , PaaS and SaaS",2015
59,"… via the Internet, therefore being at peril because of web related  issues [102] … there is ahigher probability of exploiting those administrative interfaces in  than in … a provider maybe worried about monitoring and logging events within the  systems, because … ",24,https://link.springer.com/chapter/10.1007/978-3-642-38586-5_1,"LFB Soares, , JV Gomes… - , Privacy and …, 2014 - Springer",: state of the art,2014
60,"… a set of defined rules or  against system vulnerabilities through   [5]. In … in the"", Eighth IEEE International Conference on Dependable, Autonomic and  Computing,2009 … He is the author of “  Auditing” research paper, published in 2nd … ",130,https://pdfs.semanticscholar.org/9e13/4e4ea8319869f95cc4efabc372fb5fbabe01.pdf,",  - International Journal of Advanced …, 2011 - pdfs.semanticscholar.org","Distributed cloud security ""Port Scanning"" attack malware Iaas intrusion detection model",2011
61,"…  computing service models can be classified into the three types SaaS, PaaS and  …According to the WWW  a DoS  can be described as an  designed to rendera computer or network … This  targets the confidentiality and integrity of the  … ",1,https://pdfs.semanticscholar.org/b28a/545d188ca8054cded416cad41e2e5f27c457.pdf,"K Kumar - International Journal of Advanced Research in …, 2017 - pdfs.semanticscholar.org","Intrusion detection and prevention system in enhancing cloud security ""Port Scanning"" attack malware Iaas of cloud security ""Port Scanning"" attack malware Iaas environment",2017
62,"… category and analyzed them to evaluate whether or not they meet the  requirements of …enables consumers to protect their virtual machines against internal and external  in public … based IDS, and it targets the Infrastructure-as-a-Service level of the  … ",20,https://ieeexplore.ieee.org/abstract/document/7745295/,"Z Chiba, N Abghour, … - … on Engineering & …, 2016 - ieeexplore.ieee.org","A survey of intrusion detection systems for cloud security ""Port Scanning"" attack malware Iaas computing environment",2016
63,… Some  issues and their counter measures are discussed in this paper … An organizationused private  within its organization to prevent from loss of data.  computing haveseveral deployment models that help in retrieving the information … ,,http://www.academia.edu/download/31134725/SARVESH_CLOUD_3.pdf,",  - International Journal of Emerging Trends in …, 2013 - academia.edu","Computing (A survey on cloud security ""Port Scanning"" attack malware Iaas computing cloud security ""Port Scanning"" attack malware Iaas issues and cloud security ""Port Scanning"" attack malware Iaas in private cloud security ""Port Scanning"" attack malware Iaas )",2013
