,abstract,citations,link,reference,title,year
10,… We illustrate a game theoretic  model which can be used for defending the  … Theattacker rents several VM instances from the  service provider (CSP) which can … Co-placementcan be verified by performing network based - checks (eg matching … ,42,https://dl.acm.org/doi/abs/10.1145/2345396.2345473,",  - Proceedings of the international conference on …, 2012 - dl.acm.org","Securing cloud security ""co-residence"" OR ""co-resident"" attack virtual machine infrastructure against cloud security ""co-residence"" OR ""co-resident"" attack virtual machine -cloud security ""co-residence"" OR ""co-resident"" attack virtual machine DoS cloud security ""co-residence"" OR ""co-resident"" attack virtual machine using game theoretic defense mechanisms",2012
11,"… probability drops about 50 - 66%, thus CRRD can reduce 352 the number of - usersand … From Fig2(c) shows, the  platform has negligible loss in load balancing compared withFilter … the threshold(3,7,3,4) has the best performance, because both  and load … ",10,https://ieeexplore.ieee.org/abstract/document/8029460/,"Y Qiu, Q Shen, , C Li, Z Wu - 2017 IEEE Trustcom …, 2017 - ieeexplore.ieee.org","A secure cloud security ""co-residence"" OR ""co-resident"" attack virtual machine deployment strategy to reduce co-residency in ",2017
12,"… Citation information: DOI 10.1109/TIFS.2015.2505680, IEEE Transactions on Information Forensicsand  … terms of the uncertainty in modelling the actions and payoffs of each player, providers have … is in how de- termined the attacker is to achieve - (wA … ",42,https://ieeexplore.ieee.org/abstract/document/7347426/,", , , … - … and , 2015 - ieeexplore.ieee.org","A game theoretical approach to defend against cloud security ""co-residence"" OR ""co-resident"" attack virtual machine -cloud security ""co-residence"" OR ""co-resident"" attack virtual machine in cloud security ""co-residence"" OR ""co-resident"" attack virtual machine computing: Preventing cloud security ""co-residence"" OR ""co-resident"" attack virtual machine -cloud security ""co-residence"" OR ""co-resident"" attack virtual machine using semi-supervised learning",2015
13,… partition and image analysis was proposed to secure picture data containing sensitive informationin  … 43] data partitions were coupled with a remote data backup algorithm to improve and integrity … To do so the attacker submits m requests to the same  system … ,20,https://www.sciencedirect.com/science/article/pii/S0167739X16308160,", ,  - Future Generation Computer Systems, 2017 - Elsevier","Optimal data partitioning in cloud security ""co-residence"" OR ""co-resident"" attack virtual machine computing system with random server assignment",2017
14,"… of IEEE Symposium on  and Privacy, 2010, pp … of 2nd International Workshop onDependability of , Data Centers and   Technology (DCDV 2012), 2012 …X. Gui, J. Lin, X. Zhang, and J. Wang, “Detecting VMs Co-residency in the : Using Cache … ",25,https://ieeexplore.ieee.org/abstract/document/7165091/,"AR Riddle, SM Chung - 2015 IEEE 35th International …, 2015 - ieeexplore.ieee.org","A survey on the cloud security ""co-residence"" OR ""co-resident"" attack virtual machine of hypervisors in cloud security ""co-residence"" OR ""co-resident"" attack virtual machine computing",2015
15,"… In order to protect the information from theft (providing ), the user separates it into x datablocks … UVMs the attacker submits m requests to allocate the malicious software to the same system … 3. Probability of AVMs - with all UVMs and with at least one UVM … ",12,https://www.sciencedirect.com/science/article/pii/S0377221717310755,", ,  - European Journal of Operational Research, 2018 - Elsevier","-cloud security ""co-residence"" OR ""co-resident"" attack virtual machine based data vulnerability vs. cloud security ""co-residence"" OR ""co-resident"" attack virtual machine in cloud security ""co-residence"" OR ""co-resident"" attack virtual machine computing system with random server assignment",2018
16,"… [10] T. Ristenpart, E. Tromer, H. Shacham, and S. Savage. Hey, you, get off of my !exploring information leakage in third-party compute . In ACM Conference on Computerand Communications , 2009. [11] RSA Data Loss Prevention … ",58,https://static.usenix.org/event/hotcloud11/tech/final_files/Mundada6-1-11.pdf,", ,  - HotCloud, 2011 - static.usenix.org","SilverLine: Data and Network Isolation for cloud security ""co-residence"" OR ""co-resident"" attack virtual machine Services.",2011
17,… tests demonstrate that our current implementation is nearly practical for industrial compute  …this topology through ARP table inspection and conferring with the  staff … The ramifications of future performance-driven enhancements for virtualization need to be … ,43,https://link.springer.com/article/10.1007/s10207-013-0210-0,", B Mood, J Pletcher, H Pruse, M Valafar… - … of Information , 2014 - Springer","On detecting cloud security ""co-residence"" OR ""co-resident"" attack virtual machine -cloud security ""co-residence"" OR ""co-resident"" attack virtual machine instances using network flow watermarking techniques",2014
18,… 4  Games For   Allocation In  Computing a. Developed  gamemodel to countermeasure -   b. Compares different VM allocation policies usinggame-theoretic approaches and chooses a policy with certain probability that … ,5,https://dl.acm.org/doi/abs/10.1145/2905055.2905152,", ,  - Proceedings of the Second International …, 2016 - dl.acm.org","A review of game-theoretic approaches for secure cloud security ""co-residence"" OR ""co-resident"" attack virtual machine resource allocation in ",2016
19,"… Definition 1 (Virtualized  System): A virtualized  system consists of a set of … Theseinteractions are the paramount source of the  threats that the attacker exploits to … maliciouscode leading to breach the integrity or confidentiality of other - VMs, crash or … ",11,https://ieeexplore.ieee.org/abstract/document/7557468/,", , … - 2016 IEEE International …, 2016 - ieeexplore.ieee.org","How to distribute the detection load among cloud security ""co-residence"" OR ""co-resident"" attack virtual machine to maximize the detection of distributed cloud security ""co-residence"" OR ""co-resident"" attack virtual machine in the cloud security ""co-residence"" OR ""co-resident"" attack virtual machine ?",2016
20,"… goal in this paper is to design a -  response system to mitigate the threats to the resources … If one of the VMs is , the  of the other VMs which are located onthe same  can be compromised by a set of -  [6]. We … ",4,http://ijict.itrc.ac.ir/article-1-31-fa.html,", ,  - International Journal of Information …, 2017 - ijict.itrc.ac.ir","Multi-objective response to cloud security ""co-residence"" OR ""co-resident"" attack virtual machine -cloud security ""co-residence"" OR ""co-resident"" attack virtual machine in cloud security ""co-residence"" OR ""co-resident"" attack virtual machine environment",2017
21,"… for load balancing in OpenStack [4]  … II. RELATED WORK A. -  Threat In order to improve utilization of computing resources, the  provider places differentVMs belongs to different … So we seek a balance between  and performance … ",8,https://ieeexplore.ieee.org/abstract/document/7847006/,"Q Sun, Q Shen, C Li, Z Wu - 2016 IEEE Trustcom/BigDataSE …, 2016 - ieeexplore.ieee.org","Selance: Secure load balancing of cloud security ""co-residence"" OR ""co-resident"" attack virtual machine in ",2016
22,"… 1] who proposed a survey on  issues in service delivery models in  and also … Thispaper shows that  is the most significant user's concerns in  computing … In this paper,we focussed on the various     and its analysis in  … ",2,https://ieeexplore.ieee.org/abstract/document/8398955/,"S Annapoorani, … - 2018 2nd international …, 2018 - ieeexplore.ieee.org","Analysis of various cloud security ""co-residence"" OR ""co-resident"" attack virtual machine in cloud security ""co-residence"" OR ""co-resident"" attack virtual machine computing",2018
23,… 4. Determination of optimal data partition policy. This section considers the determination of theoptimal data partition policy for a fixed or uncertain number of AVMs to balance data and reliability in  computing systems subject to the -  … ,10,https://www.sciencedirect.com/science/article/pii/S0951832017300819,",  - Reliability Engineering & System Safety, 2017 - Elsevier","Balancing theft and corruption threats by data partition in cloud security ""co-residence"" OR ""co-resident"" attack virtual machine system with independent server protection",2017
24,"… cases and it is an acceptable loss to flush that data for the sake of increased  … From thehardware and VM sizes available in canonical  (such as Amazon's EC2), we estimatethe … To emulate the  elasticity, we have added values as low as 1 and as high as … ",56,https://ieeexplore.ieee.org/abstract/document/6676691/,"M Godfrey, M Zulkernine - … International Conference on  …, 2013 - ieeexplore.ieee.org","A server-side solution to cache-based side-channel cloud security ""co-residence"" OR ""co-resident"" attack virtual machine in the ",2013
25,"computing provide users and enterprises with various capabilities to store and process their data. refers to a broad set of policies, technologies and controls deploy to product data. However, customers can face new risks when they use …",1,https://www.ejerm.com/vol1_oct_2015/img/CS002%20Virtual%20Machine%20Security%20Scheme%20against%20Co-Resident%20Attack%20in%20Cloud%20Computing.pdf,",  - Elysium Journal of Engineering …, 2015 - ejerm.com","scheme against cloud security ""co-residence"" OR ""co-resident"" attack virtual machine ‐cloud security ""co-residence"" OR ""co-resident"" attack virtual machine in cloud security ""co-residence"" OR ""co-resident"" attack virtual machine computing",2015
26,"… (3) The weak isolation mechanisms between PaaS  instances introduce more problems … [10] also simply tested the PaaS  DotCloud and … However, none of them gave furtheranalyse of the - threat in public PaaS , which is just our purpose of … ",10,https://link.springer.com/chapter/10.1007/978-3-319-50011-9_28,"W Zhang, , C Wang, , Q Huang… - … , 2016 - Springer","A comprehensive study of cloud security ""co-residence"" OR ""co-resident"" attack virtual machine -cloud security ""co-residence"" OR ""co-resident"" attack virtual machine threat in multi-tenant public paas ",2016
27,"… [3] suggest that moving from “single-” to “multi-” will greatly … related information [18]in order to achieve his aim that is to violate   or users … Furthermore, the fact that infrastructures lack physical isolation can lead to memory leakages among different … ",12,https://link.springer.com/chapter/10.1007/978-3-319-22906-5_11,", … - … Conference on Trust and …, 2015 - Springer","Till all are one: Towards a unified cloud security ""co-residence"" OR ""co-resident"" attack virtual machine IDS",2015
28,"… REFERENCES [1] Y. Azar, S. Kamara, I. Menache, M. Raykova, and B. Shepherd,“Co-location-resistant ,” presented at the 6th ACM Work- shop  Comput. ,Scottsdale, AZ, USA, 2014 … ACM Workshop  Comput. , Raleigh, NC, USA, 2012 … ",9,https://ieeexplore.ieee.org/abstract/document/7145395/,",  - IEEE Transactions on  …, 2015 - ieeexplore.ieee.org",Evaluating the probability of malicious co-residency in public ,2015
29,… wants to conduct a successful  machineescape  in the  environment: The attackercannot determine whether the malicious   is - with the … Are there vulnerabilities that the attacker has previously known regarding the hosts … ,8,https://www.mdpi.com/1999-5903/9/2/20,"J Wu, Z Lei, , W Shen - Future Internet, 2017 - mdpi.com","An access control model for preventing cloud security ""co-residence"" OR ""co-resident"" attack virtual machine escape ",2017
30,"… allows the  system to optimally distribute the detection load among its - VMs …formulate in this section the intrusion detection prob- lem as a Stackelberg  game between …Practically, the hypervisor (acting on behalf of the  system) plays the role of the … ",6,https://ieeexplore.ieee.org/abstract/document/8029829/,", , … - 2017 IEEE International …, 2017 - ieeexplore.ieee.org","I know you are watching me: Stackelberg-based adaptive intrusion detection strategy for insider cloud security ""co-residence"" OR ""co-resident"" attack virtual machine in the ",2017
31,"… Some recent stud- ies [11, 18] measure how web services are deployed in public  …measurement efforts, our study provides a measurement analysis from the perspective of to reveal … An instance represents a   (VM) in the , so we use the term … ",75,https://www.usenix.org/conference/usenixsecurity15/technical-sessions/presentation/xu,", ,  - … {USENIX} Symposium ({USENIX}  …, 2015 - usenix.org","A measurement study on cloud security ""co-residence"" OR ""co-resident"" attack virtual machine -cloud security ""co-residence"" OR ""co-resident"" attack virtual machine threat inside the ",2015
32,"… Ristenpart, T., Tromer, E., Shacham, H., Savage, S.: Hey, you, get off of my : exploringinformation leakage in third-party compute . In: Proceedings of the 16th ACM conferenceon Computer and communications . pp. 199–212. ACM (2009) 24 … ",30,https://hal.archives-ouvertes.fr/hal-00761206/,"I Studnia, E Alata, , … - 2012 - hal.archives-ouvertes.fr","Survey of cloud security ""co-residence"" OR ""co-resident"" attack virtual machine problems in cloud security ""co-residence"" OR ""co-resident"" attack virtual machine computing ",2012
33,… optimization problem give cost‐efficient strategy of allocating  service and protectionresources to effectively defend against ‐  … 3. DATA  EVALUATION …of k UVMs among servers within the subset where no more than h‐i  servers  the … ,3,https://onlinelibrary.wiley.com/doi/abs/10.1111/risa.13219,", , HZ Huang - Risk Analysis, 2019 - Wiley Online Library","of separated data in cloud security ""co-residence"" OR ""co-resident"" attack virtual machine systems with competing cloud security ""co-residence"" OR ""co-resident"" attack virtual machine detection and data theft processes",2019
34,"… one UVM co-resides with AVMs increases. As the number of AVMs in the increases with time, both of these - probabilities increase with time.This causes a decrease of both data survivability and  … ",2,https://www.sciencedirect.com/science/article/pii/S0951832017314321,"L Luo, ,  - Reliability Engineering & System Safety, 2019 - Elsevier","Optimizing dynamic survivability and cloud security ""co-residence"" OR ""co-resident"" attack virtual machine of replicated data in cloud security ""co-residence"" OR ""co-resident"" attack virtual machine systems under cloud security ""co-residence"" OR ""co-resident"" attack virtual machine -",2019
35,"… USENIX Association, 2014:719- 732. [11] Aviram A, Hu S, Ford B, et al. DeterminatingTiming Channels in Compute [C]// Proceedings of the 2010 ACM workshopon  computing  workshop. ACM, 2010:103-108 … ",14,https://ieeexplore.ieee.org/abstract/document/7562068/,"Z Wang, R Yang, X Fu, … - 2016 IEEE conference on …, 2016 - ieeexplore.ieee.org","A shared memory based cross-VM side channel cloud security ""co-residence"" OR ""co-resident"" attack virtual machine in IaaS ",2016
36,"… 247,May 2008, DOI:10.1109/SP.2008.24 [3] Ristenpart Thomas, Eran Tromer, Hovav Shacham,Stefan Savage ”Hey,you Get off my : Exploring Information leakage in third party compute,” proc.16 … Computer and Communication , PP 199-212,2009 … ",2,https://hrcak.srce.hr/205758,"L Joseph, R Mukesh - 2018 - hrcak.srce.hr","Detection of malware cloud security ""co-residence"" OR ""co-resident"" attack virtual machine on cloud security ""co-residence"" OR ""co-resident"" attack virtual machine for a self-heal approach in cloud security ""co-residence"" OR ""co-resident"" attack virtual machine computing using vm snapshots",2018
37,"… REFERENCES [1] Hussain Aljahdali, Paul Townend, and Jie Xu. Enhancing multi-tenancy in the  iaas model over public deployment … Co-location-resistant . In Proceedingsof the 6th edition of the ACM Workshop on  Computing , pages 9–20 … ",3,https://ieeexplore.ieee.org/abstract/document/8390415/,", , S Cai, R Li, H He - … International Conference on …, 2018 - ieeexplore.ieee.org","An optimized VM allocation strategy to make a secure and energy-efficient cloud security ""co-residence"" OR ""co-resident"" attack virtual machine against cloud security ""co-residence"" OR ""co-resident"" attack virtual machine -",2018
38,"…   images in a  environment,"" in Proceedings of the 2009 ACM workshop on computing , 2009, pp … Chan, Jeffrey and Alpcan, Tansu and Leckie, ChristopherHan, ""  allocation policies against -  in  … ",8,https://ieeexplore.ieee.org/abstract/document/7821971/,"O AbdElRahem, … - 2016 11th International …, 2016 - ieeexplore.ieee.org","Virtualization cloud security ""co-residence"" OR ""co-resident"" attack virtual machine : A survey",2016
39,"… Bala, Peng nns, “Managing  of   images in a  environment”, in … Y. Wu,and J. Yu, “Systemic Threats to Hypervisor Non-control Data,” Information , 7(4 … Of 2ndInternational Workshop on Dependability of , Data Centers and   … ",7,https://link.springer.com/chapter/10.1007/978-981-10-2471-9_12,"SR Krishna, BP Rani - Proceedings of the First International Conference …, 2017 - Springer","Virtualization cloud security ""co-residence"" OR ""co-resident"" attack virtual machine issues and mitigations in cloud security ""co-residence"" OR ""co-resident"" attack virtual machine computing",2017
40,"… However, this may compromise the robustness of the  to some extent, due to the …GROUPING-BASED SECURE OPTIMIZATION STRATEGY We consider  threats comingfrom the malicious … targeted -, which is extremely difficult when the  still allow … ",1,https://ieeexplore.ieee.org/abstract/document/8280448/,"X Liang, X Gui, AN Jian, D Ren - 2017 IEEE 36th International …, 2017 - ieeexplore.ieee.org","Mitigating cloud security ""co-residence"" OR ""co-resident"" attack virtual machine -cloud security ""co-residence"" OR ""co-resident"" attack virtual machine via grouping-based cloud security ""co-residence"" OR ""co-resident"" attack virtual machine placement strategy",2017
41,"… There are two central objectives we seek to address, that of -  and efficient … fromthe log files of multiple production systems running Eucalyptus IaaS  software. All six traceshave been taken from separate commercial private  implemented using … ",2,https://ieeexplore.ieee.org/abstract/document/8241501/,",  - 2017 IEEE 10th Conference on Service …, 2017 - ieeexplore.ieee.org","Secure cloud security ""co-residence"" OR ""co-resident"" attack virtual machine placement in infrastructure cloud security ""co-residence"" OR ""co-resident"" attack virtual machine services",2017
42,"… represents the target system  optimization and includes the requirements for side-channel … Based on the different  computing system needs for  and efficiency, the … Theoptimization of multiple object such as the  and performance of system is … ",8,https://link.springer.com/article/10.1007/s12083-016-0502-z,"W Ding, C Gu, F Luo, Y Chang, U Rugwiro, X Li… - Peer-to-Peer Networking …, 2018 - Springer","DFA-VMP: An efficient and secure cloud security ""co-residence"" OR ""co-resident"" attack virtual machine placement strategy under cloud security ""co-residence"" OR ""co-resident"" attack virtual machine environment",2018
43,"… concerns that need to be addressed especially when critical applications and sensitive data aremoved to the  … problems, such as OS fingerprinting [29], cyber  [30], client andprovider relation in  computing [31 … This results in  improvement for VM … ",8,https://ieeexplore.ieee.org/abstract/document/7987269/,"MT Adili, , … - 2017 IFIP/IEEE …, 2017 - ieeexplore.ieee.org","A cost-effective cloud security ""co-residence"" OR ""co-resident"" attack virtual machine management for cloud security ""co-residence"" OR ""co-resident"" attack virtual machine : A game-theoretic deception mechanism",2017
44,"… S.: Hey, you, get off of my : exploring information leakage in third-party compute  …Vega, M., Vargas-Lombardo, M.: Emerging threats, risk and  in distributed systems: computing … [50] Varadharajan, V., Tupakula, U.: Counteracting   in  … ",34,https://www.researchgate.net/profile/Mohammed_Alani7/publication/272402984_Securing_the_Cloud_Threats_Attacks_and_Mitigation_Techniques/links/5718595608ae986b8b79eb67/Securing-the-Cloud-Threats-Attacks-and-Mitigation-Techniques.pdf," - Journal of Advanced Computer Science & Technology, 2014 - researchgate.net","Securing the cloud security ""co-residence"" OR ""co-resident"" attack virtual machine : Threats, cloud security ""co-residence"" OR ""co-resident"" attack virtual machine and mitigation techniques",2014
45,… 24th USENIX  Symposium 919 …   Clock LLC Provider Architecture (GHz)(Ways × Set) EC2 Intel Xeon E5-2670 2.50 20 × 20480 GCE Generic Xeon* 2.60* 20 × 16384Azure Intel E5-2660 2.20 20 × 16384 … Figure 7:  configuration in public  … ,122,https://www.usenix.org/conference/usenixsecurity15/technical-sessions/presentation/varadarajan,", , … - 24th {USENIX}  …, 2015 - usenix.org",A placement vulnerability study in multi-tenant public ,2015
46,"… R10 Review and Minimize   Manager  Surface … Disable memory de-duplication,avoid - at- tack …   ASSESSMENT: MOON  Moon implements the recommendation verification process in Section III to assess  … ",4,https://ieeexplore.ieee.org/abstract/document/8030601/,", , … - … Computing (), 2017 - ieeexplore.ieee.org","A cloud security ""co-residence"" OR ""co-resident"" attack virtual machine benchmark for openstack",2017
47,"Page 1.  : Information Leakage in  and VM Reset Vulnerabilities … Page 2.Today's talk in one slide Third-‐party :   snapshot technology … Attackersmight arrange this due to dynamic nature of  use: Cause target VM to crash, relaunch … ",2,https://cachin.com/cc/csc2011/talks/ristenpart-invited-csc2011.pdf," - Workshop on Cryptography and in , 2011 - cachin.com",": Information Leakage in cloud security ""co-residence"" OR ""co-resident"" attack virtual machine and VM Reset Vulnerabilities",2011
48,"… logical isolation between VMs, access control mechanisms are proposed to guarantee of the …  [3]. Malicious users can extract private information from other - VMs covertly …Side channel  in  have been investigated recently [4], [5]. However, to … ",18,http://www.eejournal.ktu.lt/index.php/elt/article/view/2422,"S Yu, G Xiaolin, L Jiancai, Z Xuejun… - Elektronika ir …, 2013 - eejournal.ktu.lt","Detecting vms co-residency in cloud security ""co-residence"" OR ""co-resident"" attack virtual machine : Using cache-based side channel ",2013
49,"… Soh and Thom suggest that moving from single  to “multi-” will greatly … mechanisms,Kollam and Sunnyvale [21] present a mechanism that generates immutable  policiesfor … that can allow the attacker to launch further  harming the  Infrastructure … ",8,https://link.springer.com/article/10.1186/s13677-014-0020-6,", D Anastasopoulou, … - Journal of  …, 2014 - Springer","If you want to know about a hunter, study his prey: detection of network based cloud security ""co-residence"" OR ""co-resident"" attack virtual machine on KVM based cloud security ""co-residence"" OR ""co-resident"" attack virtual machine environments",2014
50,"… Despite numerous benefits offered by CSPs, there are some  issues that may dissuadeusers from using it … 1]. They discussed how the concept of covert channel can be extended tolaunch  in  … A typical VM placement in a server in the  is shown in Fig … ",5,https://ieeexplore.ieee.org/abstract/document/8030633/,",  - … on Computing (), 2017 - ieeexplore.ieee.org","Protection by detection: a signaling game approach to mitigate cloud security ""co-residence"" OR ""co-resident"" attack virtual machine -cloud security ""co-residence"" OR ""co-resident"" attack virtual machine in ",2017
51,"… 2009. Hey, You, Get off of My : Exploring Information Leakage in Third-partyCompute . In Proceedings of the 16th ACM Conference on Computer andCommunications  (CCS '09). ACM, New York, NY, USA, 199–212 … ",1,https://dl.acm.org/doi/abs/10.1145/3320326.3320379,"SB Ousmane, BCS Mbacke, N Ibrahima - … Information Systems & , 2019 - dl.acm.org","A Game Theoretic Approach for cloud security ""co-residence"" OR ""co-resident"" attack virtual machine Allocation cloud security ""co-residence"" OR ""co-resident"" attack virtual machine in cloud security ""co-residence"" OR ""co-resident"" attack virtual machine Computing",2019
52,"… Protecting - VMs from Side-Channel  in  Environment: SAFEPERIMETERSystem … Network Model (source Article Network  for   in  Computing,P. 20) … has its limits: Thanks to routing and firewall layers, the  is established … ",2,https://link.springer.com/chapter/10.1007/978-3-319-30298-0_55,"Z Igarramen, M Hedabou - … the Mediterranean Conference on Information & …, 2016 - Springer","Protecting cloud security ""co-residence"" OR ""co-resident"" attack virtual machine -cloud security ""co-residence"" OR ""co-resident"" attack virtual machine VMs from side-channel cloud security ""co-residence"" OR ""co-resident"" attack virtual machine in cloud security ""co-residence"" OR ""co-resident"" attack virtual machine environment: SAFEPERIMETER system",2016
53,… vulnerabilities. Amruta et al. [11] have proposed a high trust zone (virtualized) toeliminate the  issues in . Jeffrey et al. [12] used allocation policies in  to gain protection against   . The … ,3,https://ieeexplore.ieee.org/abstract/document/8343551/,"S Ansari, , SK Khatri - 2017 2nd International …, 2017 - ieeexplore.ieee.org","A Naive Bayes classifier approach for detecting hypervisor cloud security ""co-residence"" OR ""co-resident"" attack virtual machine in ",2017
54,"… [10] RISTENPART, T., TROMER, E., SHACHAM, H., AND SAVAGE, S. Hey, you, get off of my: exploring information leakage in third-party compute . In Proceedings of the 16thACM conference on Computer and communications  (2009), ACM, pp … ",27,https://www.usenix.org/conference/woot15/workshop-program/presentation/wang,"G Wang, , , Z Kalbarczyk… - 9th {USENIX} Workshop …, 2015 - usenix.org","Hypervisor introspection: a technique for evading passive cloud security ""co-residence"" OR ""co-resident"" attack virtual machine monitoring",2015
55,"… 1) - problems in  settings: - is a well-known research problemin   … problem in existing , due to the intention of consolidating server resourcesand reducing cost … All experiments are conducted in a real-world container  … ",46,https://ieeexplore.ieee.org/abstract/document/8023126/,", , , D Pendarakis… - 2017 47th Annual …, 2017 - ieeexplore.ieee.org","ContainerLeaks: Emerging cloud security ""co-residence"" OR ""co-resident"" attack virtual machine threats of information leakages in container ",2017
56,,5,,",  - International Journal of Scientific & Technology …, 2014",,2014
57,"… G. Nenvani and H. Gupta, ""A survey on  detection on  using supervised … Chouhan,F. Yao and S. Sezer, ""Software as a service: Understanding  issues”, 2015 … C. Leckie,“Using   Allocation Policies to Defend against -  in  … ",6,https://ieeexplore.ieee.org/abstract/document/7905282/,"MS Dildar, , … - 2017 2nd International …, 2017 - ieeexplore.ieee.org","Effective way to defend the hypervisor cloud security ""co-residence"" OR ""co-resident"" attack virtual machine in cloud security ""co-residence"" OR ""co-resident"" attack virtual machine computing",2017
58,"… S. Hu, B. Ford, and R. Gummadi, “Determinating timing channels in compute ,” inProceedings of … system-level protection against cache-based side channel  in the ,”in Proceedings of the 21st USENIX conference on  symposium, 2012 … ",40,https://ieeexplore.ieee.org/abstract/document/6427495/,", H Fang, , C Li, B Zhao… - … Conference on  …, 2012 - ieeexplore.ieee.org","Understanding the effects of hypervisor i/o scheduling for cloud security ""co-residence"" OR ""co-resident"" attack virtual machine performance interference",2012
