,abstract,citations,link,reference,title,year
722,"…  Agency (ENISA) reported that Dropbox (a large -storage service) was by DDoS … In general, this research is based on the information exchange between . Every is loaded with its own IDS, so if one is under , then the cooperative IDS … ",1,http://www.academia.edu/download/59222973/05_Paper_31031920_IJCSIS_Camera_Ready_pp67-9020190512-80804-19u1ak0.pdf,"L Alhenaki, A Alwatban, B Alahmri… - … and Information  …, 2019 - academia.edu","in cloud security + network + distributed +  ""denial of service"" + attack Iaas Paas Saas mitigation computing: A survey",2019.0
893,"… strongly believe that a clear and detailed analysis of the  issues of the “” is essential …are answered: (1) What are the  problems at level x of the  architecture?, (2 … For eachcell of the table (associated with a specific pair: issue,  property) a mark … ",2,https://www.mdpi.com/1999-5903/11/6/127,", , , … - Future Internet, 2019 - mdpi.com","Cyber-storms come from cloud security + network + distributed +  ""denial of service"" + attack Iaas Paas Saas mitigation : cloud security + network + distributed +  ""denial of service"" + attack Iaas Paas Saas mitigation of cloud security + network + distributed +  ""denial of service"" + attack Iaas Paas Saas mitigation computing in the IoT era",2019.0
947,"…  58, 139–148 (2015)CrossRefGoogle Scholar. 5. Pandeeswari, N., Kumar, G.: Anomalydetection system in  environment using … Xing, T., Xiong, Z., Huang, D., Medhi, D.: SDNIPS:enabling software-defined  based intrusion prevention system in  … ",14,https://link.springer.com/article/10.1007/s10586-017-1187-7,", R Saravanan - Cluster Computing, 2019 - Springer","Enhanced intrusion detection and prevention system on cloud security + network + distributed +  ""denial of service"" + attack Iaas Paas Saas mitigation environment using hybrid classification and OTS generation",2019.0
512,"… This transfer of many data and applications between different  platforms leads to weak …researchers utilize a preprocessor to isolate procedures from the windows  event log …Eucalyptus, an associate degree open supply  was utilized in this experimental system … ",1,https://link.springer.com/chapter/10.1007/978-981-13-6031-2_34,", , , … - Intelligent and …, 2019 - Springer","Detection techniques for DDoS cloud security + network + distributed +  ""denial of service"" + attack Iaas Paas Saas mitigation in cloud security + network + distributed +  ""denial of service"" + attack Iaas Paas Saas mitigation environment",2019.0
644,"… Many  vendors have teams dedicated to ensuring that their  are  …This will include the hardware you will use—mobile clients, thin clients, and fatclients—as well as the  issues surrounding the  … ",1116,http://dspace.sngce.ac.in/bitstream/SNG101/944/1/Toby%20Velte%2C%20Anthony%20Velte%2C%20Robert%20Elsenpeter%20-%20Cloud%20Computing%2C%20A%20Practical%20Approach-McGraw-Hill%20Osborne%20Media%20%282009%29.pdf,"AT Velte, TJ Velte - 2019 - dspace.sngce.ac.in",computing: a practical approach,2019.0
596,"… into account the assessed risk, the cost increase is justified to provide   services … MTSandikkaya and AE Harmanci, "" Problems of Platform-as-a-Service ()  andPractical … [16] S. Soufiane and B. Halima, ""  :  and Proposed … ",1,http://www.doiserbia.nb.rs/Article.aspx?id=0353-36701903345S,"MD Stojanović, … - Facta universitatis …, 2019 - doiserbia.nb.rs","Scada systems in the cloud security + network + distributed +  ""denial of service"" + attack Iaas Paas Saas mitigation and fog environments: Migration scenarios and cloud security + network + distributed +  ""denial of service"" + attack Iaas Paas Saas mitigation issues",2019.0
855,"… 2], [5], providing the users with the capabilities to control the  more efficiently … Althoughthe  computing technology promises more robust and dynamic  infrastructure,it … better conclusions on the correlation between the efforts in   research and … ",10,https://www.sciencedirect.com/science/article/pii/S1389128618308259,", , , , N Fetais… - Computer , 2019 - Elsevier","Systematic identification of threats in the cloud security + network + distributed +  ""denial of service"" + attack Iaas Paas Saas mitigation : A survey",2019.0
969,… IT” or “Classic IT” column represents in- ternal data centers and/or on-premises private  …chain practices to ensure that suppliers are vetted and held to the same  practices as …consumer has reduced visibility into where its data is physically stored in the  and a … ,2,https://resources.sei.cmu.edu/asset_files/TechnicalReport/2019_005_001_551362.pdf,"T Morrow, K Pender, C Lee, D Faatz - 2019 - resources.sei.cmu.edu","Overview of Risks, Threats, and Vulnerabilities Faced in Moving to the ",2019.0
54,"… for deploying and maintaining private , a company which sells  services often controlspublic  … [5]X. Jing, Z. Yan, and W. Pedrycz, “ data collection … [22]T. Alyas and MSKhan, “Intelligent reliability management in software based  ecosystem using … ",1,https://www.researchgate.net/profile/Umer_Farooq31/publication/335131750_Detection_and_mitigation_of_DDoS_attack_in_cloud_computing_using_machine_learning_algorithm/links/5d67654192851c70c4c65367/Detection-and-mitigation-of-DDoS-attack-in-cloud-computing-using-machine-learning-algorithm.pdf,"A Amjad, , U Farooq,  - EAI Endorsed Transactions …, 2019 - researchgate.","Detection and cloud security + network + distributed +  ""denial of service"" + attack Iaas Paas Saas mitigation of DDoS cloud security + network + distributed +  ""denial of service"" + attack Iaas Paas Saas mitigation in cloud security + network + distributed +  ""denial of service"" + attack Iaas Paas Saas mitigation computing using machine learning algorithm",2019.0
869,"… The recent introduction of serverless computing in the  paradigm helps developers to build …to develop a dependable WBAN based healthcare application which is , highly scalable …vulnerability assessment by in-house and PTSP to test the , scalability and … ",1,https://books.google.nl/books?hl=nl&lr=&id=fm21DwAAQBAJ&oi=fnd&pg=PA239&dq=cloud+security+%2B+network+%2B+distributed+%2B++%22denial+of+service%22+%2B+attack+Iaas+Paas+Saas+mitigation&ots=0lslSJhOIX&sig=nshQpkvZSiHNcEkn_Pe6_hjSRPQ," - Model-Based Safety and Assessment: 6th …, 2019 - books.google.com","A Serverless Architecture for Wireless Body Area cloud security + network + distributed +  ""denial of service"" + attack Iaas Paas Saas mitigation Applications",2019.0
363,… The article “Application  against  up 45%” [12] states that 45% increase in applicationlayer  in the  as per … This report is prepared based on the  incidents over 3000enterprise customers … This OpenStack is popular among the  community … ,1,https://link.springer.com/article/10.1007/s11276-019-01937-4,",  - Wireless , 2019 - Springer","An OpenStack based cloud security + network + distributed +  ""denial of service"" + attack Iaas Paas Saas mitigation testbed framework for evaluating HTTP flooding ",2019.0
154,"… Intruder may spam and over exhaust the  resources. A  speech and text encryptionmechanism may prevent this  by bots … Without proper  mechanism, intruders may getaccess of the information in the  and in turn, may temper with it … ",16,https://link.springer.com/article/10.1007/s13198-016-0525-0,"P Deshpande, SC Sharma, … - International Journal of …, 2018 - Springer","and service assurance issues in cloud security + network + distributed +  ""denial of service"" + attack Iaas Paas Saas mitigation environment",2018.0
36,"… Shtern, M.; Khazaei, H.; Litoiu, M.: CAAMP—completely automated DDoS   plat-form in hybrid  … In: Computer  Applications Conference (CSAC), pp … Latif, R.; Abbas,H.; Assar, S.:     (DDoS)  in -assisted wireless … ",4,https://link.springer.com/article/10.1007/s13369-017-2844-0,"N Bharot, , , V Suraparaju - Arabian Journal for Science …, 2018 - Springer","-cloud security + network + distributed +  ""denial of service"" + attack Iaas Paas Saas mitigation -cloud security + network + distributed +  ""denial of service"" + attack Iaas Paas Saas mitigation detection and cloud security + network + distributed +  ""denial of service"" + attack Iaas Paas Saas mitigation using feature selection and intensive care request processing unit",2018.0
314,"… There are public  that provide some measure of control …     or    (DDoS) is a major  vulnerability in  computing … However,the deployment of firewall in a  computing infrastructure comes with a lot problem … ",15,https://link.springer.com/chapter/10.1007/978-3-319-95171-3_54,", B Odede, R Ahuja - International Conference on …, 2018 - Springer",applications management–issues and developments,2018.0
557,"… T., Tromer, E., Shacham, H. and Savage, S., Hey, You, Get off of My : Exploring InformationLeakage in Third-Party Compute , In Proceedings … [29] Subashini, S. and Kavitha, V., ASurvey on  Issues In Service Delivery Models of  Computing, Journal … ",3,https://pdfs.semanticscholar.org/4f4c/49884847f1b80ce627a15c1bf0e366ea04b0.pdf,"R ArunPrakash, T Jayasankar… - Appl Math Inf …, 2018 - pdfs.semanticscholar.org","Biometric encoding and biometric authentication (BEBA) protocol for cloud security + network + distributed +  ""denial of service"" + attack Iaas Paas Saas mitigation in m-commerce environment",2018.0
771,"… Thus, by using  the attackers will make DDoS ' prevention, handling, and … targetedtowards media and entertainment industries that are mostly hosted in the  … of 414,985 DDoSincidents per month globally in 2016, according to   company Arbor … ",1,https://www.researchgate.net/profile/Ahmet_Efe2/publication/324124273_DDoS_Attacks_and_Impacts_on_Various_Cloud_Computing_Components/links/5abf73d40f7e9bfc045a7e0f/DDoS-Attacks-and-Impacts-on-Various-Cloud-Computing-Components.pdf,",  - Int. Journal of Information Science, 2018 - researchgate.","DDoS cloud security + network + distributed +  ""denial of service"" + attack Iaas Paas Saas mitigation and impacts on various cloud security + network + distributed +  ""denial of service"" + attack Iaas Paas Saas mitigation computing components",2018.0
777,… Its  Testing subclass is used to mention any required or offered testing techniques andtools … characteristics of big data to be processed by applications hosted on multi- (see also …on the expected amount of data artefacts to be processed by a multi- application … ,3,https://ieeexplore.ieee.org/abstract/document/8466270/,", I Patiniotakis… - 2018 Innovations in …, 2018 - ieeexplore.ieee.org","Metadata schema for data-aware multi-cloud security + network + distributed +  ""denial of service"" + attack Iaas Paas Saas mitigation computing",2018.0
792,"… newly emerging IoT domain, the chapter “Efficient Simulation of IoT  Use Cases … authorsreview the characteristics of IoT environments, cryptography-based  mechanisms and …implementations (both loss-based and delay- based) under various  conditions in … ",1,https://www.oapen.org/download?type=document&docid=1002150,", ,  - 2018 - oapen.org","Autonomous control for a reliable internet of services methods, models, approaches, techniques, algorithms, and tools",2018.0
880,…  Context Relationship to Applicable FSM Sub-systems  by design OversightCustomer Management / Governance / Design Authority Simplicity Build Defence-in-depthLeast privilege Privilege Default deny Access Control Fail  … ,3,https://digital-library.theiet.org/content/conferences/10.1049/cp.2018.0040,DA Bird - 2018 - IET,"Information cloud security + network + distributed +  ""denial of service"" + attack Iaas Paas Saas mitigation risk considerations for the processing of IoT sourced data in the Public ",2018.0
879,"… designed a provably  authentication scheme for  mobile  computing services …Moreover, the AS issues an authentication ticket (AT) to an end user after verifying only its“username” without verifying user's password or other  credentials [31] … ",15,https://www.sciencedirect.com/science/article/pii/S1389128617304255,", ,  - Computer , 2018 - Elsevier","A new two-server authentication and key agreement protocol for accessing cloud security + network + distributed +  ""denial of service"" + attack Iaas Paas Saas mitigation services",2018.0
190,… 5.1.5. Web Browsers and In- API  services are accessible with helpof web browser and API … Page 7. Int J Elec & Comp Eng ISSN: 2088-8708 ❒ Reviewon  Aspects for  Architecture (Shaz Alam) 3135 … ,2,https://pdfs.semanticscholar.org/8afe/c90e769f77c102be1a5f55b9bc348ca406dd.pdf,", ,  - International Journal of …, 2018 - pdfs.semanticscholar.org","Review on cloud security + network + distributed +  ""denial of service"" + attack Iaas Paas Saas mitigation Aspects for cloud security + network + distributed +  ""denial of service"" + attack Iaas Paas Saas mitigation Architecture.",2018.0
785,"… Amazon Web Services 2017. “AWS  ”. https://aws.amazon.com//Accessed 19- November-2017. SK Doddavula, AG 2009. “Adopting  computing:Enterprise private ”. Smith, JE, and R. Nair. 2005, May … ",1,https://dl.acm.org/citation.cfm?id=3213204,"W Chen, , B Blainey - … of the Communications and  …, 2018 - dl.acm.org","A cloud security + network + distributed +  ""denial of service"" + attack Iaas Paas Saas mitigation -as-a-service solution for applications in cloud security + network + distributed +  ""denial of service"" + attack Iaas Paas Saas mitigation computing environment",2018.0
397,"… [23] Selvamani K, Jayanthi.S, A Review on  Data  and Its  Techniques …(2017)   Computing: Multithreaded Fully … In: Traore I., Woungang I., Awad A. (eds)Intelligent, , and Dependable Systems in  and  Environments … ",3,https://www.sciencedirect.com/science/article/pii/S1877050918311451,"A Ahmed, T Zakariae - Procedia computer science, 2018 - Elsevier","Model cloud security + network + distributed +  ""denial of service"" + attack Iaas Paas Saas mitigation Issues on Behalf cloud security + network + distributed +  ""denial of service"" + attack Iaas Paas Saas mitigation Provider and User cloud security + network + distributed +  ""denial of service"" + attack Iaas Paas Saas mitigation Behaviors",2018.0
62,"… [18] Hu, Zhengbing, Sergiy Gnatyuk, Oksana Koval, Viktor Gnatyuk, and Serhii Bondarovets,""Anomaly detection system in   computing environment,"" International Journalof Computer  and Information  9, no. 4, 2017, p. 10 … ",3,https://ieeexplore.ieee.org/abstract/document/8576287/,", R Odarchenko, … - 2018 IEEE 5th …, 2018 - ieeexplore.ieee.org","Detection of cloud security + network + distributed +  ""denial of service"" + attack Iaas Paas Saas mitigation Using Snort Rules in cloud security + network + distributed +  ""denial of service"" + attack Iaas Paas Saas mitigation Computing & Remote Control Systems",2018.0
43,"… With this integration the systems becomes bit complex but intelligent and . This setup ismore powerful and can tackle newer kind of threats easily … (2014). CDF: High rate DDOS filteringmethod in  Computing. Computer  and Information , 43-50 … ",6,https://www.igi-global.com/chapter/dos-attacks-on-cloud-platform/195347," - … on Scalability and Issues in Virtual  …, 2018 - igi-global.com","Dos cloud security + network + distributed +  ""denial of service"" + attack Iaas Paas Saas mitigation on cloud security + network + distributed +  ""denial of service"" + attack Iaas Paas Saas mitigation platform: Their solutions and implications",2018.0
683,"… Page 8. 32 Cyber  in  Computing: Modelling Multi-stage  using ProbabilityDensity Curves Copyright © 2018 MECS IJ Computer  and Information ,2018, 3, 25-36 need to be moved to another physical machine … ",2,http://j.mecs-press.net/ijcnis/ijcnis-v10-n3/IJCNIS-V10-N3-4.pdf,",  - … of Computer and Information , 2018 - j.mecs-press.","Cyber cloud security + network + distributed +  ""denial of service"" + attack Iaas Paas Saas mitigation in cloud security + network + distributed +  ""denial of service"" + attack Iaas Paas Saas mitigation Computing: Modelling Multi-stage cloud security + network + distributed +  ""denial of service"" + attack Iaas Paas Saas mitigation using Probability Density Curves",2018.0
984,… infrastructures. IEEE Trans Dependable  Comput 13(2):192–205CrossRefGoogle Scholar. 17 … 73. pp 490–497Google Scholar. 18. Wong R (2017) Researchon data  technology based on  storage. In … ,5,https://link.springer.com/article/10.1007/s41870-018-0091-6,"H Tariq,  - International Journal of Information Technology, 2018 - Springer","keyword search using dual encryption in cloud security + network + distributed +  ""denial of service"" + attack Iaas Paas Saas mitigation computing",2018.0
654,"… Disadvantages are a major drawback is that its  not withstand the  like Brute Force,Linear Crypt Analysis … Figure 6. Build Apps Heroku  … Consumer's connection to PostgreSQLdatabase needs SSL encryption to fulfill the requirements of data  … ",11,https://ieeexplore.ieee.org/abstract/document/8372705/,"BH Lee, , MF Wajdi - 2018 27th Wireless and Optical …, 2018 - ieeexplore.ieee.org","Data cloud security + network + distributed +  ""denial of service"" + attack Iaas Paas Saas mitigation in cloud security + network + distributed +  ""denial of service"" + attack Iaas Paas Saas mitigation computing using AES under HEROKU ",2018.0
961,"… A hybrid  is a combination of public and private , and tries to address … It is structuredand prepared for the   community, and is available for downloading … in the massiveamounts of data generated from user audits and activities across  environments … ",2,https://link.springer.com/chapter/10.1007/978-3-319-73676-1_13,", , B Moa - Computing for Optimization: Foundations …, 2018 - Springer","Data Sources and Datasets for cloud security + network + distributed +  ""denial of service"" + attack Iaas Paas Saas mitigation Intrusion Detection Modeling and Evaluation",2018.0
978,"… 11.5 Hardware Approach for   In the past decade, many approaches have beenproposed to enhance  in computer … devices with limited computational power, likecryptographic smart cards, to sophisticated high-end devices like  co-processors … ",1,https://books.google.nl/books?hl=nl&lr=&id=LouADwAAQBAJ&oi=fnd&pg=PA281&dq=cloud+security+%2B+network+%2B+distributed+%2B++%22denial+of+service%22+%2B+attack+Iaas+Paas+Saas+mitigation&ots=paKSFfB8tT&sig=IafcUZcmULiEUPi95C2HHQ2WeVE,"M Hedabou - Computer and Cyber , 2018 - books.google.com","Cryptography for addressing cloud security + network + distributed +  ""denial of service"" + attack Iaas Paas Saas mitigation computing cloud security + network + distributed +  ""denial of service"" + attack Iaas Paas Saas mitigation privacy and trust issues",2018.0
658,… that clusters have laid the necessary foundation to build large-scale grids and  … introducedifferent  issues and their solutions for both grid and  in detail … sor  SocketsLayer (SSL) are cryptographic protocols that provide communication  over the … ,3,https://www.igi-global.com/chapter/security-issues-in-distributed-computing-system-models/203516,",  - Cyber and Threats: Concepts …, 2018 - igi-global.com","Issues in cloud security + network + distributed +  ""denial of service"" + attack Iaas Paas Saas mitigation Computing System Models",2018.0
931,"… 66] like synchronous generators, and the unidirectional power flow nature of the  present a … With high level of PV penetration, a sudden change in  movement or an …would consequently lead to some big data, communication and cyber- challenges … ",19,https://www.mdpi.com/1996-1073/11/7/1782,"TO Olowu, , ,  - Energies, 2018 - mdpi.com","Future challenges and cloud security + network + distributed +  ""denial of service"" + attack Iaas Paas Saas mitigation methods for high photovoltaic penetration: A survey",2018.0
962,"… C. Data  The most critical issues in  data  include data privacy, data protection,data availability, data location, and  transmission … Data  issues are primarily at SPI(, , and ) level and the primary challenge in  computing … ",3,https://ieeexplore.ieee.org/abstract/document/8421867/,"S Chandel, TY Ni, G Yang - … on Cyber and  …, 2018 - ieeexplore.ieee.org","Enterprise cloud security + network + distributed +  ""denial of service"" + attack Iaas Paas Saas mitigation : Its Growth & cloud security + network + distributed +  ""denial of service"" + attack Iaas Paas Saas mitigation Challenges in China",2018.0
616,"… From a  standpoint, the remaining three classes are more worrisome … Although we useda slow allocation cycle to not interfere with the ' operations, an attacker is … Services (AWS)EC2 , the Microsoft Azure , and the Digital Ocean  spanning exactly … ",12,https://escholarship.org/uc/item/9r59r676,", , , ,  - 2018 - escholarship.org","strife: cloud security + network + distributed +  ""denial of service"" + attack Iaas Paas Saas mitigation the cloud security + network + distributed +  ""denial of service"" + attack Iaas Paas Saas mitigation risks of domain-validated certificates",2018.0
938,"… Public  are most suitable in scenarios where organizations wish to use collaborationservices like … In contrast, if strict  and privacy are issues of high priority, a private … is Acquia, Amazon AWS, App Agile, Apprenda, AppScale, Bluemix,  66, Cloudways … ",12,https://www.sciencedirect.com/science/article/pii/S1319157818306438,"P Kumari,  - Journal of King Saud University-Computer and …, 2018 - Elsevier","A survey of fault tolerance in cloud security + network + distributed +  ""denial of service"" + attack Iaas Paas Saas mitigation computing",2018.0
685,"… of cost and scaling like public , while the  and control of private  are also …C. Availabilty Availability is one of the most important aspects of  that needs to … Differentbusiness enterprises who use  based services to serve their clients must assure the … ",16,https://ieeexplore.ieee.org/abstract/document/8301700/,", A Bardhan, K Gupta, P Saha… - 2018 IEEE 8th …, 2018 - ieeexplore.ieee.org","computing cloud security + network + distributed +  ""denial of service"" + attack Iaas Paas Saas mitigation challenges & solutions-A survey",2018.0
378,"… as defined early,  are types as private, public, community or hybrid  to refer to acombination of approaches … 2018 [19] R. Krutz and R. Vines,  : A comprehensiveguide to   computing. John Wiley & Sons, 2010, p. 384 … ",1,https://dl.acm.org/doi/abs/10.1145/3286606.3286865,"A Ziani,  - Proceedings of the 3rd International Conference on …, 2018 - dl.acm.org","Risks and cloud security + network + distributed +  ""denial of service"" + attack Iaas Paas Saas mitigation Requirements for cloud security + network + distributed +  ""denial of service"" + attack Iaas Paas Saas mitigation Environments",2018.0
979,"… The Notorious Nine:  Computing Top Threats in 2013.   Alliance …Profit-maximizing virtual machine trading in a federation of selfish . In INFOCOM, 2013Proceedings IEEE (pp … A novel economic sharing model in a federation of selfish  providers … ",5,https://ieeexplore.ieee.org/abstract/document/8421856/,", M Bellaiche,  - … Cyber and  …, 2018 - ieeexplore.ieee.org","A cooperative game for online cloud security + network + distributed +  ""denial of service"" + attack Iaas Paas Saas mitigation federation formation based on cloud security + network + distributed +  ""denial of service"" + attack Iaas Paas Saas mitigation risk assessment",2018.0
569,"… threat that can use hundreds of thousands of compromised hosts located in different in the … DoS-DDoS: TAXONOMIES OF , COUNTERMEASURES, AND WELL-KNOWNDEFENSE MECHANISMS IN  ENVIRONMENT …  , 2008(7), 7–10 … ",4,https://www.tandfonline.com/doi/abs/10.1080/07366981.2018.1453101,"M Haddadi,  - EDPACS, 2018 - Taylor & Francis","DoS-DDoS: TAXONOMIES OF cloud security + network + distributed +  ""denial of service"" + attack Iaas Paas Saas mitigation , COUNTERMEASURES, AND WELL-KNOWN DEFENSE MECHANISMS IN cloud security + network + distributed +  ""denial of service"" + attack Iaas Paas Saas mitigation ENVIRONMENT",2018.0
652,"… 2010) evaluated that notwithstanding the cost productivity and readiness given by hybrid  …It additionally underpins different methods for verifying the  and the venture before setting …as a typical answer for tending to worries over confidentiality, integrity, and  … ",1,https://www.researchgate.net/profile/Sudhakar_Godi/publication/329284812_Editor-in-Chief_of_an_international_journal/links/5c008c42a6fdcc1b8d4a8f22/Editor-in-Chief-of-an-international-journal.pdf,", R Kurra - International Journal of Computer Applications in …, 2018 - researchgate.","Novel cloud security + network + distributed +  ""denial of service"" + attack Iaas Paas Saas mitigation issues and cloud security + network + distributed +  ""denial of service"" + attack Iaas Paas Saas mitigation measures in cloud security + network + distributed +  ""denial of service"" + attack Iaas Paas Saas mitigation computing: an Indian perspective",2018.0
237,"… : the  infrastructure is shared by several organizations and supports a specificcommunity that has shared concerns (eg, mission,  requirements, policy … Hybrid :the  infrastructure is a composition of two or more  (private, community … ",6,https://patents.google.com/patent/US9942266B2/en,"RL Holden, JD Curtis, PO Mierswa - US Patent 9,942,266, 2018 - Google Patents","Preventing application-level cloud security + network + distributed +  ""denial of service"" + attack Iaas Paas Saas mitigation -cloud security + network + distributed +  ""denial of service"" + attack Iaas Paas Saas mitigation -cloud security + network + distributed +  ""denial of service"" + attack Iaas Paas Saas mitigation in a multi-tenant system",2018.0
558,"… infrastructure is multi-provider  which is an environment that relies on multiple providers and … mechanism is OAuth which offers one-way authentication or mutual authenticationfor  computing [17] … Topic, Mechanisms,  Aspects, Issues/, Reference … ",15,https://www.sciencedirect.com/science/article/pii/S2215098617316750,", ,  - Engineering science and technology, an …, 2018 - Elsevier","Identity and access management in cloud security + network + distributed +  ""denial of service"" + attack Iaas Paas Saas mitigation environment: Mechanisms and challenges",2018.0
366,"… Examples of community  in- clude Microsoft Government Community  and GoogleApps for … to implement the  applications and ser- vices like the   Allianceguidelines … of this threat including send several e-mail spams to the  servers, brute … ",1,https://www.researchgate.net/profile/Najib_Kofahi/publication/324030092_Identifying_the_Top_Threats_in_Cloud_Computing_and_Its_Suggested_Solutions_A_Survey/links/5ac20c3faca27222c75bc622/Identifying-the-Top-Threats-in-Cloud-Computing-and-Its-Suggested-Solutions-A-Survey.pdf,"NA Kofahi, AR Al-Rabadi - , 2018 - researchgate.","Identifying the Top Threats in cloud security + network + distributed +  ""denial of service"" + attack Iaas Paas Saas mitigation Computing and Its Suggested Solutions: A Survey",2018.0
